"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1970",3781.04526832442,2142.8726146012,6671.56004687619,38146.8952290017,27489.3062257321,52936.4256654202,0.333958884836199,0.215091008335128,0.518517894468504,11615.2309809729,9556.21513298554,14117.8896523233
"1971",2319.7838920272,1198.74445781755,4489.19473255068,41314.7908824921,29990.8752011405,56914.3759298875,0.3847501950413,0.251273338986945,0.589130200526408,14041.7495328494,11580.7996440278,17025.6576405722
"1972",11067.4911392007,6518.92773909346,18789.8017923604,66454.8159888489,46263.1844372187,95459.113371342,0.21296197528716,0.136902627408809,0.331277812388359,12847.4033154932,10579.9860020774,15600.7552295944
"1973",1582.66231023185,661.411245297991,3787.08406613182,58268.8292652493,41007.6155668172,82795.7543254517,0.253666214716746,0.163649825004495,0.393196561542031,12930.8450260611,10650.7738167864,15699.0239361275
"1974",1181.51302056733,504.878116832233,2764.97033883925,47710.0087196625,33687.6982173939,67569.0252667659,0.297877904941181,0.191918679443336,0.462337728195681,11994.9179613835,9873.50596610701,14572.1344975346
"1975",4643.96557804656,2619.2168132363,8233.91793344281,56360.4604018897,39721.1347924678,79970.0590959784,0.270290385271355,0.174025990231982,0.419804491689721,13312.063482183,10967.2535981471,16158.196085081
"1976",3022.75072666206,1344.69705692546,6794.85532334476,157054.023231208,106957.319484195,230615.037213546,0.0588078623524945,0.0377250857910465,0.0916728113920084,9527.95311820783,7840.89825333784,11577.9962562479
"1977",3375.89898328461,1629.82174116835,6992.60149589872,111512.610981261,76897.835717347,161708.873752514,0.10927345220848,0.0703025633120266,0.169847112182271,11940.0125194266,9825.15628164455,14510.08970009
"1978",1155.23733129974,471.915428350855,2827.99249919063,95142.4707727001,66734.0806530269,135644.181446044,0.172943125306219,0.111327871428548,0.268659808248275,16697.8815665818,13740.7062505383,20291.4787440907
"1979",2086.40992918548,1050.58423399733,4143.51010774336,63354.0194252341,45105.1693404405,88986.0704665241,0.246592962858713,0.159950521222683,0.380168122408189,14511.3458780542,11949.3795978634,17622.6018654704
"1980",2675.90897882547,1445.39790651392,4953.99144463187,61644.7926430369,44529.3747947048,85338.7337577195,0.29215911308385,0.191591991585521,0.44551417129479,16352.7470622757,13473.6612305515,19847.0431983556
"1981",2657.56412710191,1356.78389039607,5205.43259663648,50854.9805748307,37309.9417210862,69317.4239884906,0.450591029948225,0.292456838759178,0.694229880659374,19374.7796835891,15958.0775603363,23523.0143711439
"1982",2922.8515146683,1471.60974016064,5805.24900294981,52637.147145632,37868.4166978918,73165.7011629208,0.360064886487037,0.232359233427384,0.557958126167772,16241.004020895,13369.7392654899,19728.8972035208
"1983",15026.7769120537,9735.86894650455,23193.0016319394,44377.4138859625,32819.6095204716,60005.4324832112,0.438486895442424,0.289679225490744,0.663736783847755,16614.0240583131,13705.4191217075,20139.9018124895
"1984",4603.80479376931,2794.99540505174,7583.20337157795,34883.0384524443,26570.032611858,45796.9468630478,0.719628393193032,0.47586533306187,1.08825961529384,17945.5324235453,14797.5855705602,21763.1540246146
"1985",22542.0632672504,13806.6549399861,36804.325055815,87657.5173139003,61261.3806108971,125427.149453924,0.290026588188224,0.183874041091098,0.457462191818733,21021.0229593208,17280.367367602,25571.4127400298
"1986",5493.52523152212,3237.74630025241,9320.93396787062,64595.9748241297,47411.3718598098,88009.2644401356,0.480062289435802,0.303961151735184,0.758188342236327,25652.7500788812,21050.8790944462,31260.6225923912
"1987",3583.11426647842,1996.36432908172,6431.04450405938,52260.2103846639,38537.1728296024,70870.0039186944,0.43501588332372,0.286333530629572,0.660903451746745,19998.4263230412,16497.3760424983,24242.4646421252
"1988",18553.6472809211,11697.5488735049,29428.2016811689,54193.2680766594,38729.7069010869,75830.9457990308,0.307967289466531,0.200535381322852,0.47295320534319,14958.6740241412,12337.8523331867,18136.213865896
