"","Estimate","Std. Error"
"mean_rec_pars",8.65960361823661,0.220730134761577
"logit_q",-15.7309386307744,0.16889366026635
"logit_q",-16.9295816073896,0.171190697990523
"log_F1",-0.584910172415872,0.227130306418493
"F_devs",0.141576393541505,0.226150690902813
"F_devs",-0.591480649651999,0.220391521936587
"F_devs",0.174905657528869,0.223048332547113
"F_devs",0.160664400060481,0.221983196028171
"F_devs",-0.0971868055214238,0.217493883394678
"F_devs",-1.52522132261691,0.219411619274472
"F_devs",0.619577917016105,0.220612638225546
"F_devs",0.459109308528318,0.221043206601553
"F_devs",0.35477626866714,0.220871571761809
"F_devs",0.169559508023057,0.217535142285747
"F_devs",0.433261559212676,0.221364356126396
"F_devs",-0.224275865441927,0.223634718045937
"F_devs",0.197045670947272,0.226344860143302
"F_devs",0.495405031805115,0.22207286379074
"F_devs",-0.908762356014419,0.22224473569655
"F_devs",0.503943262949032,0.232024789417614
"F_devs",-0.0985333213296333,0.223348866485112
"F_devs",-0.345388969504539,0.218795437899062
"F_devs",-0.0556164889735713,0.228308327829518
"F_devs",0.0562167003750152,0.229153451032517
"F_devs",-0.0845412842748833,0.225589799864917
"F_devs",0.103874101195042,0.233638289473427
"F_devs",-0.026616045837054,0.24070793217191
"F_devs",-0.0597541854939739,0.240066059776768
"F_devs",-0.565352598017377,0.232094860867566
"F_devs",0.0370045614257709,0.232832917476054
"F_devs",-0.699552515836491,0.229807007136881
"F_devs",0.178534864753157,0.234035120892283
"F_devs",0.138439125235485,0.238032871011006
"F_devs",0.356034492271089,0.239379252657193
"F_devs",-0.277291171637092,0.234259601617636
"F_devs",-0.525551517657894,0.224775182952609
"F_devs",-0.0392894269096572,0.225595209153926
"F_devs",0.302342144166174,0.229609570219171
"F_devs",-0.593837672550857,0.228547060968315
"F_devs",0.543596910115134,0.229804788630444
"F_devs",0.572594541617872,0.227816431114916
"F_devs",0.00767567674850022,0.228758649070306
"F_devs",0.711231723501376,0.23615958128515
"F_devs",-0.844905365936745,0.226535299376789
"F_devs",-0.262527599701294,0.225248658602468
"F_devs",0.491250920390655,0.234075488044699
"F_devs",0.309211242418595,0.233966829886039
"F_devs",-0.827089928769244,0.230589123050137
"F_devs",-0.465279361865023,0.22887918208954
"F_devs",-0.0922007388882666,0.231511869401429
"log_N1_pars",8.23775577640748,0.289726357080066
"log_N1_pars",8.42987551826324,0.265069678319512
"log_N1_pars",7.76153973299592,0.29344195366207
"log_N1_pars",8.31234440016588,0.237978358833475
"log_N1_pars",7.97903141058928,0.241815940233964
"log_N1_pars",7.40622695505007,0.259843620099217
"log_N1_pars",7.04033555461918,0.272384273898512
"log_N1_pars",6.84492390014005,0.29286734319151
"log_N1_pars",7.2109216514553,0.229959374682073
"log_NAA_sigma",-0.0914976965152812,0.116745035322643
"log_NAA_sigma",-0.294490784058647,0.0530121195230263
"logit_selpars",-1.28980697696786,0.152193623479619
"logit_selpars",-1.56171020976914,0.0535928529077995
"logit_selpars",-1.23266360246031,0.151624829645245
"logit_selpars",-0.804032178761453,0.171623000230226
"logit_selpars",-0.619428398385191,0.182898131921067
"logit_selpars",-0.788972764994877,0.172440438715736
"logit_selpars",-0.405169285387582,0.191155643854351
"logit_selpars",-0.216041208839196,0.207665301729795
"logit_selpars",-0.456190715369306,0.208425879286511
"logit_selpars",0.589845774925304,0.125866178100486
"log_NAA",7.74922931033335,0.336842570912156
"log_NAA",9.31176736399163,0.270057094908285
"log_NAA",7.36686371446616,0.445155073603494
"log_NAA",7.07455111693639,0.433800863845102
"log_NAA",8.44332393065564,0.292195830816722
"log_NAA",8.013922532452,0.413272135948117
"log_NAA",8.12441693325532,0.371532850820312
"log_NAA",7.05206108349223,0.456774358225612
"log_NAA",7.64320013072479,0.350056651241952
"log_NAA",7.8920444067778,0.314242751992644
"log_NAA",7.88516524053716,0.343012858454033
"log_NAA",7.98031496487064,0.35010991442653
"log_NAA",9.61758901610822,0.221441233444735
"log_NAA",8.43463836967472,0.254623366557742
"log_NAA",10.0231383214368,0.250123128981837
"log_NAA",8.61132544710793,0.26974611312559
"log_NAA",8.18398760808263,0.298426217461807
"log_NAA",9.8284216676262,0.235354868976025
"log_NAA",8.83047476599178,0.28847193787032
"log_NAA",7.25895246499351,0.367680229352697
"log_NAA",8.87997244394148,0.260661055642388
"log_NAA",9.80961471948145,0.226591991327243
"log_NAA",9.858987175397,0.226465829693323
"log_NAA",7.32523532475296,0.323913059046517
"log_NAA",8.86874513738512,0.276429409636411
"log_NAA",9.40367274868696,0.235597150170788
"log_NAA",9.42540147542144,0.267787119566553
"log_NAA",10.0851717686845,0.239667522315878
"log_NAA",9.87280671845529,0.245683411277088
"log_NAA",10.1862796579747,0.232324291668034
"log_NAA",9.12807069374963,0.279779734677968
"log_NAA",8.40053372739572,0.334759242176077
"log_NAA",9.07282772451335,0.323580857854934
"log_NAA",8.67347155578557,0.302422854265158
"log_NAA",7.95517706262511,0.433223836003419
"log_NAA",8.52461645799903,0.304745032513548
"log_NAA",8.46375192202901,0.274859178974195
"log_NAA",8.29629578331009,0.312929217414297
"log_NAA",8.16440799071548,0.269533885063354
"log_NAA",8.94584332526668,0.264513275171806
"log_NAA",9.33184223544044,0.298734120605037
"log_NAA",9.53191289206494,0.243530873623173
"log_NAA",8.659715373185,0.283180319278343
"log_NAA",10.0362497110385,0.263064823080472
"log_NAA",8.98137972209738,0.313535578351146
"log_NAA",8.1925386988315,0.431786100121062
"log_NAA",9.03654363106428,0.235631473895112
"log_NAA",9.57952969352973,0.244171595896675
"log_NAA",10.0318973166564,0.226441237866732
"log_NAA",7.83664985526867,0.334641951659644
"log_NAA",7.92361206381112,0.320116239511041
"log_NAA",7.99337406335864,0.392164513166159
"log_NAA",8.88920886893571,0.292209936809743
"log_NAA",8.52247274420921,0.293286769389889
"log_NAA",6.89337541963593,0.409958757165023
"log_NAA",7.63150042281689,0.322488458953446
"log_NAA",9.20861446169624,0.236761721433538
"log_NAA",9.44423190891317,0.235457617253953
"log_NAA",7.2596268585629,0.361516563701129
"log_NAA",8.49999650537742,0.240853326896487
"log_NAA",8.27173168215252,0.360228389999273
"log_NAA",8.17103822533281,0.287104868688517
"log_NAA",9.15786299866496,0.23163418540754
"log_NAA",7.90661343879444,0.350335412901162
"log_NAA",9.36968925144834,0.245484312349076
"log_NAA",7.71470671861232,0.309051001954721
"log_NAA",7.94321729449052,0.310508677311525
"log_NAA",8.44589958221807,0.276544758382189
"log_NAA",9.02494583834391,0.24720460501266
"log_NAA",8.05379308423285,0.26192659705678
"log_NAA",8.34556154603006,0.298129621984467
"log_NAA",8.52968378419495,0.263853601392186
"log_NAA",9.41897186678526,0.257401542853265
"log_NAA",8.87512105755373,0.293576506111022
"log_NAA",9.89641122093696,0.236043146080551
"log_NAA",9.87181677773621,0.234495201021331
"log_NAA",9.61454374075469,0.243366336058157
"log_NAA",8.05870041133149,0.347234226799431
"log_NAA",10.2404557165507,0.238217639989252
"log_NAA",9.03520723148584,0.266607812196828
"log_NAA",9.82851736358118,0.259586827712098
"log_NAA",8.7541371393097,0.278883121477805
"log_NAA",7.42114452719045,0.343542656002827
"log_NAA",8.25083998292925,0.304299812315818
"log_NAA",8.49637860098808,0.244790554975255
"log_NAA",7.78144029170355,0.337176908470453
"log_NAA",9.55838578790337,0.269839005546132
"log_NAA",8.68566658321173,0.277465818432489
"log_NAA",9.3995179992451,0.235875192790053
"log_NAA",9.9102899227574,0.257060910484909
"log_NAA",10.0777226215644,0.239738342565415
"log_NAA",9.46122940014653,0.282633612428081
