"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,-1.97414512929198,-0.186619406546978,0.472050886991597
"2",2014,1,2,-3.89236509765371,-2.61167947939554,0.407032334184975
"3",2014,1,3,-1.16939403885731,-2.36588201155664,0.355973556996674
"4",2014,1,4,-0.779939482792273,-1.15021369214778,0.277841259554382
"5",2014,1,5,-1.17715117901617,-1.99725721793283,0.360912587465935
"6",2014,1,6,-4.2978304508954,-3.25669858609301,0.343830977811582
"7",2014,1,7,-2.65655166652054,-2.79703611301377,0.248410139351036
"8",2014,1,8,-3.82141304603014,-4.15826278193031,0.327987674718419
"9",2014,1,9,-3.19432795810659,-2.13428373224857,0.207722319854436
"10",2014,2,1,0.269423118198894,-0.904006055841236,0.466336154021584
"11",2014,2,2,1.81524841104243,-2.09560027229147,0.331445817935055
"12",2014,2,3,1.2766290176526,-1.99511133962546,0.282494928413654
"13",2014,2,4,-1.49794396475668,-0.828726676433528,0.17146679009483
"14",2014,2,5,-2.64422817517132,-2.3019331680541,0.261995507225795
"15",2014,2,6,NA,-3.60680604930036,0.273421047344776
"16",2014,2,7,-5.44829296078657,-3.57789489236383,0.250876678457611
"17",2014,2,8,NA,-4.28928073492996,0.277354506491927
"18",2014,2,9,NA,-2.91704866883146,0.238118493603593
"19",2015,1,1,-4.16727731488678,-0.292389222323888,0.491616921985003
"20",2015,1,2,-2.09511986469795,-1.64460912509603,0.517267862838915
"21",2015,1,3,-2.61219332053876,-2.71444458072404,0.385342346530436
"22",2015,1,4,-1.97436328466815,-2.59411091733678,0.360415117102808
"23",2015,1,5,-1.22760388943002,-0.827026671997481,0.303270317999954
"24",2015,1,6,-0.923677001725623,-2.27073003923416,0.339375864664471
"25",2015,1,7,-1.07975987734216,-3.15275886120683,0.277230164907948
"26",2015,1,8,-0.459386173899787,-3.7771229946189,0.313958318755351
"27",2015,1,9,-1.6218724600858,-2.24017391451034,0.216120676918882
"28",2015,2,1,-2.98982151020525,-1.00719943915855,0.485977212304244
"29",2015,2,2,0.480377203860956,-1.12278976186844,0.466814549574183
"30",2015,2,3,-0.545488951305967,-2.33268295031566,0.331823757915591
"31",2015,2,4,-0.978503892617793,-2.25556018641733,0.283626860746315
"32",2015,2,5,-2.54472818312565,-1.10996647194124,0.176685805097087
"33",2015,2,6,-3.19425485617833,-2.59650965895104,0.266936879082517
"34",2015,2,7,-4.62544466663302,-3.90810636458189,0.279776065361128
"35",2015,2,8,-3.67307769508053,-3.88213754095926,0.258845049938924
"36",2015,2,9,-4.48302417126134,-2.99673880954993,0.241339491538065
"37",2016,1,1,NA,-0.371573827997148,0.516025932486275
"38",2016,1,2,-2.19734515098424,-1.74560779827344,0.534377193905625
"39",2016,1,3,0.790253153566296,-1.73702828388717,0.510294033122535
"40",2016,1,4,0.0895455472419499,-2.92349232174884,0.395815300203804
"41",2016,1,5,0.0275938996625728,-2.24189571952595,0.375521445679435
"42",2016,1,6,-1.44861611383843,-1.06405337915435,0.280115400787655
"43",2016,1,7,-2.67657204015391,-2.12626977083297,0.269374759366354
"44",2016,1,8,-3.5370379335869,-4.09047233256759,0.336726902044717
"45",2016,1,9,-3.932246497695,-2.18320631364584,0.208487315208874
"46",2016,2,1,-4.40631932665521,-1.08557029681376,0.510655293434824
"47",2016,2,2,-0.538196819974406,-1.22197544722564,0.486293745586112
"48",2016,2,3,-0.131020261850687,-1.35179523677465,0.467883974384251
"49",2016,2,4,-1.76726199703995,-2.57955213675029,0.332667014594376
"50",2016,2,5,-3.18447439756315,-2.51797030976425,0.285372463122396
"51",2016,2,6,-5.4491402556949,-1.38214922111483,0.182190435210685
"52",2016,2,7,NA,-2.87355971764939,0.271017607583771
"53",2016,2,8,-4.8928523911855,-4.18727388634421,0.284743413273543
"54",2016,2,9,-5.4491402556949,-2.93149611038064,0.228822704049505
