"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1970",8124.04593002899,3592.869280847,18369.7532846676,32732.1536792762,22829.1368271211,46930.9852841626,0.440732708729724,0.270023089636578,0.719365595015127,11636.356733826,9572.3995172076,14145.3350117127
"1971",4261.83558983367,1841.1603035737,9865.106563246,41205.6804986669,29570.6360924885,57418.7210598936,0.425463053236508,0.270639671969115,0.668855413370401,13903.3629662248,11464.0909516577,16861.6510969534
"1972",25548.1671073564,12875.259518178,50694.8105880021,55252.5050898211,36811.6738907419,82931.282281855,0.279727085340163,0.168711888206065,0.463792107983116,12809.7270771317,10535.5514717858,15574.8000690834
"1973",27360.034476202,13689.6964494158,54681.3794816399,48332.3119323429,32043.6884145877,72900.8579318803,0.352883686593398,0.215183113473825,0.57870199131074,12865.9452414741,10581.5906701514,15643.4464454901
"1974",3930.43920280706,1386.82009532689,11139.4061702872,55276.7939059823,37955.223186791,80503.384988336,0.292285452204963,0.183520310582081,0.465511339315494,11965.5305237187,9841.7755914873,14547.5701394658
"1975",10963.1888663824,5297.09066514682,22690.098719811,58687.1328074829,40432.8630344594,85182.6781157643,0.283713387847015,0.176567963915425,0.455877072254097,13333.4728381425,10973.5222103116,16200.9512094873
"1976",7213.44889403487,3005.17168095566,17314.7661668054,76680.7302874496,48608.7916873758,120964.422140608,0.127058544132418,0.0746717939203851,0.216197747361771,9545.59689509292,7845.859025426,11613.568353487
"1977",5611.07480786826,2221.9619764581,14169.5316270357,80083.3280298876,51939.5053653647,123477.098659843,0.152443289188204,0.089799797782947,0.258786288970146,11956.7809940101,9827.83450953626,14546.9087416966
"1978",5675.40928574719,1956.08350177232,16466.7155218891,79750.8515970505,54209.2323445083,117326.847390767,0.212075274933068,0.126926803534434,0.354345346967908,16793.4295118233,13808.7588498166,20423.2167304684
"1979",2864.98451664706,1135.39409231121,7229.32798066521,62677.694918959,44395.459206174,88488.6317339356,0.249463937734383,0.157116313617157,0.396090353682715,14652.8100996682,12050.9348653991,17816.4471234013
"1980",7606.61847080482,3411.86900311178,16958.6360166869,56718.8664660377,40839.5729942988,78772.3665387321,0.321348519282411,0.204277009098849,0.505513916130563,16486.1965147593,13566.87476286,20033.6982742194
"1981",6836.61276404036,2904.66524720619,16091.1052075261,53238.7985774445,38100.6924405525,74391.5528147447,0.427364977974835,0.267298848316325,0.683283244764644,19235.3937068295,15828.8405990224,23375.0772043019
"1982",24182.9072468135,12439.1598252269,47013.8667823829,51098.7203756761,35852.3808703349,72828.6144642626,0.357154659521457,0.21886973117945,0.582809921365064,16028.1348090967,13182.1159241348,19488.6091836156
"1983",4669.62925140814,2111.89990985031,10325.0335131423,46596.0353122019,34130.8716610866,63613.6846540429,0.428086417147395,0.27756255155251,0.660240293660162,16842.859537826,13868.5020816545,20455.1231085147
