"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,-1.97414512929198,-0.0304569690874527,0.541135660516675
"2",2014,1,2,-3.89236509765371,-3.03194903844299,0.526975432813051
"3",2014,1,3,-1.16939403885731,-2.06797100565204,0.520691094576606
"4",2014,1,4,-0.779939482792273,-2.61630108697885,0.54843592706976
"5",2014,1,5,-1.17715117901617,-2.99544408067643,0.548467954548686
"6",2014,1,6,-4.2978304508954,-3.57351759081103,0.565578970681719
"7",2014,1,7,-2.65655166652054,-4.19485211995273,0.494875112659919
"8",2014,1,8,-3.82141304603014,-4.04484858291326,0.549715023846981
"9",2014,1,9,-3.19432795810659,-3.10300383943278,0.368201629197102
"10",2014,2,1,0.269423118198894,-2.42151188857978,0.567253140945878
"11",2014,2,2,1.81524841104243,-0.806801249664222,0.498623331184069
"12",2014,2,3,1.2766290176526,-1.99622664088007,0.547156540042163
"13",2014,2,4,-1.49794396475668,-2.9050745041216,0.551907706384593
"14",2014,2,5,-2.64422817517132,-3.52771980054917,0.559790489385611
"15",2014,2,6,NA,-4.62435993174382,0.583526636979317
"16",2014,2,7,-5.44829296078657,-5.87764355983922,0.469077007879627
"17",2014,2,8,NA,-5.63316677122291,0.628368729532767
"18",2014,2,9,NA,-4.18772968442831,0.53405528657265
"19",2015,1,1,-4.16727731488678,-1.01157326775964,0.619404207966407
"20",2015,1,2,-2.09511986469795,-2.35918013291468,0.636154830143386
"21",2015,1,3,-2.61219332053876,-2.74280607597358,0.626837628830791
"22",2015,1,4,-1.97436328466815,-2.45023222578444,0.610446835659577
"23",2015,1,5,-1.22760388943002,-2.96294360439899,0.613572313809098
"24",2015,1,6,-0.923677001725623,-3.30088017164542,0.610548279486727
"25",2015,1,7,-1.07975987734216,-3.86322210217096,0.613385513933111
"26",2015,1,8,-0.459386173899787,-4.95904816677982,0.555494011163642
"27",2015,1,9,-1.6218724600858,-3.77892774331121,0.392958007226325
"28",2015,2,1,-2.98982151020525,-3.40049371993174,0.628584182787924
"29",2015,2,2,0.480377203860956,-0.129894847929312,0.61564461785623
"30",2015,2,3,-0.545488951305967,-2.663100344505,0.656740461796838
"31",2015,2,4,-0.978503892617793,-2.72389798991329,0.624407870854583
"32",2015,2,5,-2.54472818312565,-3.46727216632626,0.63881692820739
"33",2015,2,6,-3.19425485617833,-4.30226028178199,0.649626851368216
"34",2015,2,7,-4.62544466663302,-5.46438942490027,0.682135457787365
"35",2015,2,8,-3.67307769508053,-6.42502772114696,0.663987295493786
"36",2015,2,9,-4.48302417126134,-4.69937478720942,0.607567639692923
"37",2016,1,1,NA,-0.816746082071089,0.709368394152846
"38",2016,1,2,-2.19734515098424,-3.24208840568272,0.748461084954729
"39",2016,1,3,0.790253153566296,-1.8727312481585,0.77235104273735
"40",2016,1,4,0.0895455472419499,-2.59579170145544,0.771053411414813
"41",2016,1,5,0.0275938996625728,-2.46320454967624,0.776580278487414
"42",2016,1,6,-1.44861611383843,-3.10928956039651,0.792325796602927
"43",2016,1,7,-2.67657204015391,-3.6083739732436,0.837913355451235
"44",2016,1,8,-3.5370379335869,-4.69539365617913,0.845241447462152
"45",2016,1,9,-3.932246497695,-4.53476512626657,0.548484653962628
"46",2016,2,1,-4.40631932665521,-3.20282111484012,0.713345396465954
"47",2016,2,2,-0.538196819974406,-1.00728750006696,0.740193597785219
"48",2016,2,3,-0.131020261850687,-1.78241236414418,0.798049501782633
"49",2016,2,4,-1.76726199703995,-2.84931772926082,0.79141795734025
"50",2016,2,5,-3.18447439756315,-2.93027726574216,0.816396239112075
"51",2016,2,6,-5.4491402556949,-4.04473247398171,0.849385542260431
"52",2016,2,7,NA,-5.10072967608264,0.943848642042609
"53",2016,2,8,-4.8928523911855,-5.99828581189405,1.02133750017538
"54",2016,2,9,-5.4491402556949,-5.23621510062697,0.813129057428411
