"Year","Index","Age","logObs","Pred"
2014,1,"1",8.75184686237659,8.58502737169629
2014,1,"2",7.85658318800447,7.79411512719405
2014,1,"3",6.75831958815024,6.0141253915205
2014,1,"4",8.12075984946528,6.87664772953933
2014,1,"5",5.60284944010803,4.39659525593938
2014,1,"6",5.11318497830004,3.23074657189304
2014,1,"8",4.70591292976333,3.70008079490796
2014,1,"9",5.07579130867675,4.87700879022304
2014,2,"1",10.1818789745307,8.84402511085584
2014,2,"2",9.34400374817999,8.30456269708301
2014,2,"3",8.60598978810883,6.80021575498022
2014,2,"4",9.65231567372456,7.85237076944463
2014,2,"5",6.73244719539303,5.50658661899316
2014,2,"6",6.15017461560193,4.4294193903239
2014,2,"7",5.53654505860462,3.72672184726068
2014,2,"8",6.63633837612759,4.98512453427936
2014,2,"9",6.8016147759777,6.18051690367061
2015,1,"1",7.91073834689967,5.70970579694946
2015,1,"2",11.0831030977809,8.49857363533318
2015,1,"3",9.53143886731653,7.57574267561081
2015,1,"4",8.32470102108335,5.75940558301766
2015,1,"5",9.75748558243471,6.58324888459548
2015,1,"6",7.64204526201636,4.0890451674768
2015,1,"7",5.51544338328221,2.92037490657152
2015,1,"9",7.84569112800509,4.83474018566586
2015,2,"1",7.40117037367032,5.96898603610901
2015,2,"2",11.1028829462674,9.01059385522213
2015,2,"3",8.26088054501417,8.36810138907054
2015,2,"4",6.87005369165686,6.74741337292296
2015,2,"5",8.00433220294211,7.70782019764926
2015,2,"6",4.01638301618698,5.30275883590767
2015,2,"9",4.4704950976752,6.15338259911343
2016,1,"1",7.98381656565156,5.59459028455457
2016,1,"2",7.77313271791042,5.62268463412963
2016,1,"3",10.8254039879545,8.27861035441019
2016,1,"4",8.54671445250302,7.32268489921406
2016,1,"5",7.53796401100585,5.4752473735796
2016,1,"6",8.41221187243693,6.28809162522202
2016,1,"7",4.89858703541214,3.79170844016999
2016,1,"8",3.50855724906857,2.62266855689227
2016,1,"9",5.27607323890535,4.60380102782361
2016,2,"1",7.71797512264406,5.85351457371412
2016,2,"2",8.11889334537213,6.13272310401858
2016,2,"3",11.2414143466267,9.06306991786991
2016,2,"4",8.87784329958713,8.29521183911936
2016,2,"5",7.45720647188911,6.58144548663337
2016,2,"6",8.28142137094311,7.48285129365288
2016,2,"7",4.33729175786674,5.04080290103392
2016,2,"8",3.49042948669024,3.90377539626368
2016,2,"9",3.88568000791969,5.90337169127117
