"","Estimate","Std. Error"
"mean_rec_pars",9.27041053644806,0.119791950649174
"logit_q",-9.05890118382778,0.06097685884019
"logit_q",-10.4399475856143,0.0523563720201959
"logit_q",-8.51847288891856,0.0645880699078078
"log_F1",-1.11642227487569,0.104067087568353
"F_devs",0.434523800172359,0.141576579414707
"F_devs",0.593992945477919,0.138947377739908
"F_devs",-0.435454544864009,0.132530482231346
"F_devs",-0.274893586789482,0.142202517322797
"F_devs",0.40898418805046,0.145021879336006
"F_devs",0.340444652306917,0.139434847734629
"F_devs",-0.489676496372967,0.129172147092064
"F_devs",0.107805867367873,0.14069158572124
"F_devs",0.0887208528063869,0.136598066620673
"F_devs",0.025835955323038,0.126191475018788
"F_devs",0.01667295246796,0.124896751814678
"F_devs",-0.359920646229704,0.131837949694146
"F_devs",-0.610006880854236,0.14220229238714
"F_devs",-0.00333394680740103,0.147465119436622
"F_devs",-0.903532470904487,0.141375908254904
"F_devs",0.538523792160027,0.143412085921308
"F_devs",-0.46474663058455,0.136001650048586
"F_devs",0.448431845369953,0.138008019580368
"F_devs",0.160203262151174,0.133341901394019
"F_devs",0.158382206702067,0.134650978693442
"F_devs",0.418018768007476,0.136328048017524
"F_devs",-0.539605617477624,0.129623105862634
"F_devs",-0.0389253707919057,0.135851790018077
"F_devs",-0.69175260632725,0.135828642783478
"F_devs",-0.0755982489743748,0.139727725815302
"F_devs",0.286859597232642,0.141273591818278
"F_devs",0.348331127704799,0.140861660357463
"F_devs",-0.34761948699881,0.138523747940035
"F_devs",0.223786559015504,0.139311181358844
"F_devs",0.247972212934828,0.137814843021357
"F_devs",-0.122806559830583,0.138723753087417
"F_devs",-0.131477582688004,0.141723498622052
"F_devs",-0.501465315706227,0.140367916842364
"F_devs",-0.438820308568794,0.140430634720897
"log_N1_pars",9.99957821810193,0.0893901651569703
"log_N1_pars",10.2656829692328,0.0721466451964505
"log_N1_pars",9.50942806165074,0.0896501377079896
"log_N1_pars",8.85167314932056,0.113815997025481
"log_N1_pars",8.32647476192887,0.1599582025941
"log_N1_pars",7.84082078596098,0.242421087859744
"log_N1_pars",7.91115111027622,0.228453595567434
"logit_selpars",0.0387359728641611,0.157636077268187
"logit_selpars",-3.03354421728515,0.0508763139663769
"logit_selpars",-2.47068232108563,0.076401261451517
"logit_selpars",-2.30664241011829,0.052323035080318
"logit_selpars",2.09366911138509,0.637771737348853
"logit_selpars",24.1696217701499,15626.6848323871
"logit_selpars",23.9222779531891,16495.7470700524
"logit_selpars",23.7110953694112,17163.5965040789
"logit_selpars",24.0567902844064,17274.1210101235
"logit_selpars",-0.698755022500683,0.0218465589314015
"logit_selpars",-0.637582797640824,0.0545082732429762
"logit_selpars",-0.193808259937364,0.0503990750264923
"log_R_sigma",-0.391056179070105,0.131115675630704
