"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1982",22017.1773892339,18478.7502144797,26233.1648278434,19731.933160525,17553.7872846316,22180.3523045026,0.326829092207257,0.266558809178073,0.400726788367594,6021.48170276555,4981.34296869778,7278.80857121927
"1983",12726.7530825682,10496.5226766914,15430.8478163277,18238.2019381761,16393.3992824945,20290.6062498513,0.504698479488493,0.416585558565968,0.611448356670916,8220.14011107913,6815.27446146397,9914.59754524064
"1984",19373.5209732324,16792.5235361427,22351.2156521586,12151.7839886335,10884.0878610282,13567.131760774,0.91411293593768,0.774863780051349,1.07838626757497,9389.53410774882,7836.03472802829,11251.0158288645
"1985",19379.468877177,16732.0930389705,22445.7163300939,10316.7396957824,9128.41532842221,11659.7584707979,0.591404124339596,0.479823841516326,0.728931762082906,5231.52981118894,4300.26527188122,6364.46880249915
"1986",25242.5689949323,22053.5381635136,28892.7465851311,11053.4031917359,9875.20912132869,12372.1655529497,0.449261891265274,0.36436872866197,0.553934053793342,4079.124843225,3362.07329869419,4949.10669945179
"1987",15578.7962146662,13428.3894022875,18073.5666971911,11616.6258193271,10414.32079046,12957.733695881,0.676268497281197,0.555398065910517,0.823443775709244,6303.07220014355,5230.62276287184,7595.40899072783
"1988",27750.6588000615,24785.595346775,31070.4283299628,9759.45004596623,8740.69951388135,10896.9385171571,0.950544363618552,0.797150660627366,1.13345523228433,7221.18223317506,6028.24112022745,8650.19693219498
"1989",11299.2020641644,9696.87426307243,13166.301204195,7366.92712207076,6530.18537895794,8310.88431222485,0.582516981874184,0.480460946690829,0.706251021043256,4038.57517216509,3355.76791174717,4860.31509036524
"1990",7755.36933693455,6545.28255489806,9189.17602835274,9399.17359100445,8481.12859749036,10416.5929308014,0.648825759826549,0.536898576069101,0.784086390574293,5090.67711709937,4216.10964451513,6146.66023789794
"1991",11523.146129252,10038.4643619558,13227.4112780957,6895.02827630252,6157.6366745031,7720.72427200289,0.709020938560347,0.593024059556574,0.84770707565034,4160.89818902564,3469.63670993833,4989.88083964116
"1992",8143.06122592539,6960.14551147466,9527.020091728,5009.87567852703,4446.03027084052,5645.22794163337,0.727577857504585,0.60959561599184,0.868394596095731,3156.1435021104,2658.42983609672,3747.0395760151
"1993",14487.0507384099,12710.9598231038,16511.3132303188,4652.89384874545,4112.24696772631,5264.62085998286,0.739810421646251,0.615092383490471,0.889816675782139,2992.06852708498,2519.93737652992,3552.6573613113
"1994",19246.9460434433,16993.2430583582,21799.5429552226,4024.06906354348,3487.45530031168,4643.25143514256,0.516189176895412,0.414577575568672,0.642705447776509,2188.32877636725,1814.62321730084,2638.99568120817
"1995",31614.2492711038,28466.329542972,35110.278459565,6203.76160858213,5471.35665232779,7034.20751775401,0.280469907993793,0.222459349486822,0.35360783653962,1729.27661392454,1418.83719365442,2107.63970724797
"1996",21736.8922076681,19214.7011275872,24590.1551999376,11419.8188187591,10246.1045590191,12727.9846796497,0.279536393248399,0.224788498199866,0.347618297982694,3109.212552992,2560.04130783228,3776.19012244328
"1997",13153.1390304152,11253.9493389464,15372.8314516857,15728.1818394711,14312.7576588176,17283.580835526,0.113250255634222,0.0909825966308433,0.140967843039872,1620.91046180881,1330.28300150597,1975.03141980084
"1998",18708.1152463375,16415.8669224253,21320.4442826061,16365.2386292673,14916.0933903658,17955.1728715943,0.194051543860465,0.15837785816588,0.237760518488578,2853.2915674934,2360.9932100319,3448.24065335578
"1999",18994.1231466742,16703.5792730254,21598.7668399696,20419.2776348696,18633.652543404,22376.0155535089,0.121921474174545,0.0991028754492574,0.149994092477218,2171.72214969841,1795.13015326643,2627.31762758747
"2000",13514.6929974371,11698.60201144,15612.7139496126,20630.7285241054,18907.6131760268,22510.8772573682,0.190911320291402,0.157016757410816,0.232122563326452,3401.56275309843,2828.69528123724,4090.44736632279
"2001",9623.14896286584,8222.43373313424,11262.480059685,20762.959669489,18996.8078763887,22693.3123207844,0.224082052528678,0.185521349073359,0.27065761712206,4042.31934578199,3373.45114028421,4843.80683572215
"2002",8858.16565171976,7652.98660101195,10253.1342081446,19562.9670253323,17838.8641911196,21453.7021378724,0.26253764923781,0.216227685684735,0.318765920511266,4648.43782524942,3859.08206827757,5599.2523177549
"2003",7282.8339745013,6271.30445497224,8457.51806198751,17276.9204190262,15674.9391175093,19042.6244674814,0.398781347497352,0.332936470307382,0.47764837227049,6083.14226025608,5084.83971435634,7277.44075276081
"2004",6456.94455219295,5526.6606359664,7543.81998394659,11969.1919922504,10726.1575407388,13356.2793948562,0.232480801621007,0.190418185178114,0.283834882008727,2838.67430587618,2357.22178037274,3418.46146253043
"2005",4198.93909547066,3473.58700101132,5075.75872501214,11171.1515807429,9989.92222304385,12492.0519753466,0.223605262682927,0.18133227597987,0.275733116067276,2277.84049752848,1886.13562256662,2750.89302704558
"2006",7085.79510050843,6035.92959258626,8318.27002555808,11106.9304957147,9891.30503015972,12471.9543741181,0.111958657179804,0.0894898833894612,0.140068803788173,1114.4020098673,918.389662722703,1352.24936647752
"2007",13490.0132293799,11836.9071190221,15373.9870642729,10421.1416745245,9256.10202939899,11732.8215976421,0.103806794048555,0.0829223156143304,0.129951152603569,1006.52699635772,830.252515061348,1220.22707070275
"2008",20692.7558364896,18451.6655343101,23206.043016137,8480.22717560609,7554.34758857315,9519.58486245283,0.138295267512139,0.110821416382393,0.172580189286344,1169.9766378132,965.754947932203,1417.38371204781
"2009",13009.6817071828,11352.2451261515,14909.105312773,9346.76660857403,8374.43860908077,10431.9883532759,0.19592308265793,0.158552435037363,0.242101953900238,1922.42939709609,1593.06907805733,2319.88357424275
"2010",6406.20806339843,5350.40421644087,7670.35537715893,11104.920005562,10019.8140551276,12307.5386081464,0.138393719080865,0.111642678789891,0.171554657131423,1564.45144345155,1290.41804101811,1896.67862748309
"2011",9258.19464743948,7942.92337504343,10791.2621188302,11207.3600207818,10104.2393988342,12430.9127760682,0.173103419905294,0.140990211998787,0.212531022956163,1964.93876773529,1630.46197370224,2368.03091591401
"2012",6550.98072768589,5476.58668502163,7836.14885744157,9997.71713175956,8958.85072952749,11157.0502583818,0.221818932951613,0.179743071421693,0.273744287479967,2114.48891049039,1753.56064607153,2549.70557340191
"2013",5152.11585322786,4184.50777460178,6343.46957751988,9911.45633471517,8783.14149068368,11184.7186771574,0.1961843683443,0.156464850797207,0.245986917742542,1792.58834891344,1479.41149644194,2172.06165856393
"2014",4564.94073648406,3573.85065569896,5830.87709453715,8523.78481580442,7445.86158930635,9757.75693849641,0.172014244324047,0.134553840443696,0.219903795780207,1281.30114295233,1052.44573513298,1559.92139463942
"2015",1414.70878960356,835.841577943947,2394.47403933258,9922.20671043253,8535.99454294954,11533.5343186072,0.104179145852376,0.0810293891084955,0.133942691040141,918.486941496096,756.394346856184,1115.31539759016
"2016",2965.30906154805,1816.13026060965,4841.64490907568,7892.38953487063,6709.4328596414,9283.91622260969,0.0671743625421908,0.0517233184410727,0.0872410185377134,487.514757973994,400.865377967349,592.893904800629
