"","year","fleet","age","logObs","pred","predSd"
"1",2014,"NEFSC_Spring",1,2.26176310659879,5.15084727396642,0.989988842490875
"2",2014,"NEFSC_Spring",2,3.54095934899384,5.20580130877076,0.978392245203405
"3",2014,"NEFSC_Spring",3,4.96703182109879,6.61062785226296,0.973749373062167
"4",2014,"NEFSC_Spring",4,6.00141486692155,6.3200495246412,0.984320664096869
"5",2014,"NEFSC_Spring",5,5.32739055541305,5.76976234774715,1.00031295445418
"6",2014,"NEFSC_Spring",6,4.01277298315758,5.31149345865389,1.03055712601127
"7",2014,"NEFSC_Spring",7,4.00369018795032,4.35130887706348,1.07311289308441
"8",2015,"NEFSC_Spring",1,3.89995038882546,4.9675232817469,1.00022407159244
"9",2015,"NEFSC_Spring",2,7.18500837978572,6.15458983599823,0.983783193024432
"10",2015,"NEFSC_Spring",3,7.48818148757512,5.98963123803024,0.978850834737824
"11",2015,"NEFSC_Spring",4,7.93465678862511,6.93474112444813,0.979412042546389
"12",2015,"NEFSC_Spring",5,6.03715470718798,6.13137232020107,0.99270312227872
"13",2015,"NEFSC_Spring",6,4.80811079279292,5.19041666511488,1.01335061661335
"14",2015,"NEFSC_Spring",7,3.73528580859874,4.50062238282704,1.05247495912038
"15",2016,"NEFSC_Spring",1,4.563272500161,4.88315156184216,0.99962178454826
"16",2016,"NEFSC_Spring",2,5.33606115599971,5.99090970248488,0.993098455239836
"17",2016,"NEFSC_Spring",3,7.58940332950102,6.93875300485749,0.984592281251799
"18",2016,"NEFSC_Spring",4,5.76233225961989,6.33107783068082,0.983120090527443
"19",2016,"NEFSC_Spring",5,5.8653008165965,6.77716209369348,0.985892653360935
"20",2016,"NEFSC_Spring",6,2.07940792951495,5.57648031030997,1.00333010663524
"21",2016,"NEFSC_Spring",7,2.24067614047916,4.41601046574914,1.03538119022032
"22",2014,"NEFSC_Fall",1,6.42271055160595,5.5385185365987,0.926127163848841
"23",2014,"NEFSC_Fall",2,6.30750247459405,5.24560625396895,0.914891617053089
"24",2014,"NEFSC_Fall",3,6.27150598622151,6.20970817186688,0.914203029348026
"25",2014,"NEFSC_Fall",4,5.6429213092968,5.38145958837181,0.925425810898182
"26",2014,"NEFSC_Fall",5,3.24254287955868,4.51578432520359,0.954320279789172
"27",2015,"NEFSC_Fall",1,1.85629771224059,5.33425746801877,0.939853852418361
"28",2015,"NEFSC_Fall",2,5.2796440006711,6.19198776013724,0.922889294849673
"29",2015,"NEFSC_Fall",3,4.55492901056081,5.51822626262315,0.922224065830341
"30",2015,"NEFSC_Fall",4,5.3181200830599,5.99088872249838,0.924417361696008
"31",2015,"NEFSC_Fall",5,4.48074005438228,4.8401742629353,0.948427699256586
"32",2016,"NEFSC_Fall",1,1.16315053168064,5.18682862304967,0.939194123484998
"33",2016,"NEFSC_Fall",2,4.5507550425388,5.98096782545477,0.937697167037612
"34",2016,"NEFSC_Fall",3,7.38260091474,6.48940723357026,0.929200994996236
"35",2016,"NEFSC_Fall",4,5.7611488887052,5.33690160246007,0.932451704890904
"36",2016,"NEFSC_Fall",5,5.88141143773982,5.4791702673471,0.94631448759366
"37",2014,"MADMF_Spring",1,5.31197263523911,6.93451456403549,0.997745073409329
"38",2014,"MADMF_Spring",2,3.89206594548786,5.72896546597124,0.982040229567712
"39",2014,"MADMF_Spring",3,4.72141957572165,5.98576082653228,0.979842746099709
"40",2014,"MADMF_Spring",4,3.24673655843985,4.74691420539582,0.987540325619191
"41",2014,"MADMF_Spring",5,2.37979155836303,3.57968684680435,1.00541539338575
"42",2014,"MADMF_Spring",6,1.90235301253139,2.82846026447623,1.0368076873563
"43",2015,"MADMF_Spring",1,4.25703019152469,6.7735293554955,1.00686541380573
"44",2015,"MADMF_Spring",2,4.06560208066348,6.67157493352284,0.98997302812289
"45",2015,"MADMF_Spring",3,4.03246897836215,5.33988673494962,0.984000620077348
"46",2015,"MADMF_Spring",4,4.02356452434709,5.3878771119497,0.984294836367022
"47",2015,"MADMF_Spring",5,1.52605619914722,3.95209996707566,0.99615477561449
"48",2015,"MADMF_Spring",6,0.559709553824979,2.70227584865004,1.02426397318817
"49",2016,"MADMF_Spring",1,0.559709553824979,6.65415508711349,1.01012747204846
"50",2016,"MADMF_Spring",2,2.59525461591209,6.50423818160688,1.00020141178324
"51",2016,"MADMF_Spring",3,3.92986299487278,6.29143032507368,0.991207008259769
"52",2016,"MADMF_Spring",4,1.87180214397851,4.76367010479977,0.987165642000167
"53",2016,"MADMF_Spring",5,2.11625582203142,4.61543058589475,0.991022755963107
"54",2016,"MADMF_Spring",6,0.559709553824979,3.10922852635556,1.01498802731335
