"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,7.46463017123533,5.16524222535661,NA
"2",2014,1,2,8.44807459774087,7.43662688410253,NA
"3",2014,1,3,8.5085983614565,7.4680490834874,NA
"4",2014,1,4,8.72162190757381,7.88719722905173,NA
"5",2014,1,5,8.11339669040862,7.42500913500639,NA
"6",2014,1,6,7.28097263954018,7.37373166722848,NA
"7",2014,1,7,7.67276720325346,7.26991522708506,NA
"8",2014,1,8,6.80567825564737,6.34734077400824,NA
"9",2014,1,9,NA,NA,NA
"10",2014,1,10,NA,NA,NA
"11",2014,1,11,NA,NA,NA
"12",2014,2,1,NA,NA,NA
"13",2014,2,2,8.12614269185408,7.50393709632249,NA
"14",2014,2,3,8.35762285172825,7.755848185512,NA
"15",2014,2,4,8.06835909795871,8.17758689174541,NA
"16",2014,2,5,7.46694240362601,7.93277825648511,NA
"17",2014,2,6,6.92308714297912,7.96057443502865,NA
"18",2014,2,7,7.44917800072551,7.88841242309102,NA
"19",2014,2,8,6.26794031279896,6.92303465969055,NA
"20",2014,2,9,NA,NA,NA
"21",2014,2,10,NA,NA,NA
"22",2014,2,11,NA,NA,NA
"23",2014,3,1,4.31708803351497,6.35568893060383,NA
"24",2014,3,2,6.12885411240328,7.94664515276063,NA
"25",2014,3,3,6.76734312526539,7.42166236564974,NA
"26",2014,3,4,6.88392354572879,7.04125944887144,NA
"27",2014,3,5,6.07048365415802,6.37705034071957,NA
"28",2014,3,6,NA,NA,NA
"29",2014,3,7,NA,NA,NA
"30",2014,3,8,NA,NA,NA
"31",2014,3,9,NA,NA,NA
"32",2014,3,10,NA,NA,NA
"33",2014,3,11,NA,NA,NA
"34",2014,4,1,NA,NA,NA
"35",2014,4,2,6.22110693516202,8.13777902218965,NA
"36",2014,4,3,7.2021696386473,7.49673062321389,NA
"37",2014,4,4,6.71418266575816,7.27330629353203,NA
"38",2014,4,5,5.5307773844996,6.47162608390686,NA
"39",2014,4,6,4.72233080576167,5.8288831300179,NA
"40",2014,4,7,NA,NA,NA
"41",2014,4,8,NA,NA,NA
"42",2014,4,9,NA,NA,NA
"43",2014,4,10,NA,NA,NA
"44",2014,4,11,NA,NA,NA
"45",2015,1,1,4.84268990324681,5.05275901939506,NA
