"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1980",43256.702534146,35363.5232556023,52911.6485538856,40912.5325218332,36488.7505907438,45872.6399301451,0.385706877530072,0.314834052650712,0.472534003616975,14522.6891446081,11955.1276267951,17641.6769920723
"1981",19463.0354352312,15669.5593371165,24174.8820246514,36000.0639352898,32215.0119165886,40229.834671506,0.389456785694898,0.317822215697043,0.477237211348321,13255.9976305378,10937.6943479927,16065.6777918714
"1982",17999.2042823196,14633.9242483413,22138.3785578495,29978.1185231096,26743.511854592,33603.9483173299,0.536674740223653,0.442785408433032,0.650472602097244,15279.9844996152,12689.8626588002,18398.7748792987
"1983",20388.2008807571,16622.4199969264,25007.1129974435,24659.1744437818,22182.4335823673,27412.4514783724,0.532093490703397,0.443736344040631,0.638044385255496,12698.3416425562,10594.5183338536,15219.9350069391
"1984",17125.1455220012,13939.5297022891,21038.7735750913,19058.2242726353,17138.0814309271,21193.4990442168,0.571589402749174,0.48004367866649,0.680593162361256,9984.489734457,8339.38622400886,11954.1213921083
"1985",19911.2963933498,16305.2894413186,24314.7921716232,12514.9308592998,11111.5056645344,14095.6139646281,0.634975053409033,0.531056167432314,0.759229142185216,6931.48890759763,5784.61146340502,8305.75031358594
"1986",27027.0133934268,22369.9936464132,32653.5386873297,9905.25275581093,8775.01281032696,11181.0699627736,0.514937448049183,0.425271788338289,0.623508501326871,4569.56114826225,3797.75990393311,5498.21200283956
"1987",35670.4971726029,29587.6389948601,43003.9168979216,9057.59983993506,8053.26332107492,10187.1889182733,0.516230971635533,0.42678597364071,0.62442168331454,4019.65421160019,3345.15550177708,4830.15512201199
"1988",49631.589096245,41772.9352820109,58968.6748031637,9159.59438160561,8185.21492944779,10249.9653287908,0.447527621143778,0.367684891205235,0.544708190293344,3520.94673994599,2928.07281767038,4233.86531602709
"1989",26254.3001489609,21451.0635182913,32133.0583783863,7594.93115128345,6795.40316576279,8488.52934633213,0.509902061802228,0.418746800462177,0.620900535462472,3389.69217668269,2823.77384746236,4069.02736314722
"1990",23094.7466753095,18825.289598941,28332.4897178061,8903.56870017239,7976.74674911181,9938.07852900888,0.463751339787128,0.381057267528947,0.564391033791314,3841.78659037262,3197.12984336031,4616.42940045696
