"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1963",397360.723752341,247039.199927968,639151.781688996,165090.427001289,126624.213819572,215242.000446326,0.448355853419098,0.329035118012785,0.610946857311921,128381.309512425,105577.234582251,156110.933359263
"1964",427266.590524731,268483.90306405,679954.132427363,177706.045464825,139628.656304537,226167.317157805,0.43748139753941,0.321734455516013,0.594869371034801,131045.20726638,107698.705449283,159452.671931842
"1965",1302207.1836652,838312.005699474,2022807.18594068,206322.949638209,162969.668482689,261209.094574139,0.579924653647496,0.438702174002191,0.766608017553359,206949.557521092,170278.717949926,251517.746162326
"1966",1423985.20515317,917104.248817215,2211017.85005387,222345.552245786,175994.888805976,280903.297470106,0.579049156460781,0.438679576045519,0.764334479896438,255264.696104256,210102.410030902,310134.781736269
"1967",979108.757494668,628327.878719374,1525722.4634957,250580.894156917,199959.920790627,314016.850317855,0.552904922401407,0.418243704334788,0.730922785082741,274664.507622396,225963.362570048,333862.051305185
"1968",494807.517735508,312806.681927902,782702.20475663,271064.739251484,216994.487638611,338608.107814443,0.63096414705614,0.480180540302873,0.8290959783984,302924.334519728,249258.819833728,368144.054061686
"1969",201819.921132177,124638.895525831,326794.299596121,278567.704271833,221425.353494878,350456.551783598,0.517599638393144,0.384126106811683,0.697451646513722,207477.348677519,170489.571592857,252489.637999983
"1970",1543737.53874635,1008529.16301542,2362971.4200919,275345.416344788,217677.411138094,348291.069365887,0.596364062377111,0.449861433522915,0.790576983027408,241831.036012549,198921.566613928,293996.528251795
"1971",2575833.86565788,1705480.80709184,3890351.66850325,264988.208292486,208904.301534328,336128.792075271,0.822393218805826,0.640603396422139,1.05577118403557,402582.488532049,331552.239054675,488829.936829143
"1972",425739.473173171,269672.868102864,672125.825237382,219869.480605901,177541.288988015,272289.272976789,0.860259734642204,0.673346572492005,1.09905781254342,384116.647528196,316241.053216789,466560.547428847
"1973",876184.061165529,566096.383781134,1356126.8558418,195140.364986539,159533.191642208,238694.917685111,0.817972285908952,0.637160567623902,1.05009426903213,265224.219847012,218358.347033279,322148.833553568
"1974",924508.266451463,593194.789982102,1440868.24289687,211287.358392321,169400.69731644,263531.074686269,0.780026581360256,0.605064455209037,1.00558124409798,249681.041416355,205575.098239792,303249.873046581
"1975",1546397.83790883,1018760.03201526,2347310.65014267,185279.539507065,147276.727656119,233088.474372574,0.770437090625125,0.595611802533327,0.99657748232364,240393.204705802,197833.740800295,292108.376634606
"1976",1375667.95860563,879435.904352233,2151904.78688508,167562.759076649,134668.894198669,208491.191647853,0.948723460192136,0.74204162545521,1.21297265954155,300249.603533689,247332.06798364,364489.025450999
"1977",3275001.74521586,2197758.58999448,4880261.40814396,149103.311514108,119267.794057049,186402.353462152,0.959492597668001,0.752492032174209,1.22343626990931,341776.22622426,281581.635953335,414838.803022847
"1978",788197.467184576,500891.698918106,1240298.54880417,143234.467237374,115321.913648147,177902.984400434,0.846034392304202,0.649406953136722,1.10219668807711,331333.936453672,272567.955980071,402769.933285601
"1979",3065737.27812154,1996093.28451888,4708570.05098811,159187.405920101,128191.673997989,197677.660438137,0.953417508832194,0.744796650486051,1.22047399858012,415134.882583115,342011.016928388,503893.039133828
"1980",4783026.32761924,3140410.97304671,7284823.88039298,170821.636319097,135497.446479963,215354.843894043,1.17969830417154,0.947485049742452,1.46882326981677,567092.810393715,467730.787548828,687562.726596588
"1981",1045015.2253893,671721.232126261,1625758.97420817,152125.012880893,123555.268444051,187300.953131683,0.900352218703048,0.703700311681923,1.15195929896065,390316.891099843,321446.412507996,473942.995005604
"1982",1796854.86695914,1213192.37036443,2661315.29655506,155761.501198714,127852.705601799,189762.470348031,1.02973360661351,0.821743786993978,1.29036728646058,357044.507152004,293843.316902703,433839.303990801
"1983",785363.14856056,556411.348104949,1108523.89552741,130589.035087182,108074.002356083,157794.619549789,0.881613724927916,0.692653982670988,1.12212270401463,284934.295694733,235770.093420383,344350.514033579
"1984",2532828.17796727,1900265.02626415,3375959.92687246,127605.891968715,105958.03409219,153676.536230974,1.13111719104107,0.92165180244638,1.3881881383757,353469.713324916,294124.076135411,424789.564593401
"1985",286139.895154118,192774.476438408,424724.481744186,117570.814400396,97865.7480385941,141243.455200703,0.852177680837773,0.664238858875702,1.09329165256491,251483.665230731,208434.205711231,303424.448314889
"1986",2494321.76004829,1891887.28582079,3288589.70049641,117037.167526656,96670.9548948566,141694.04447862,1.31896762168459,1.08587653375506,1.60209336234235,310293.458214574,258679.015927989,372206.573715908
