"","Estimate","Std. Error"
"mean_rec_pars",13.1852953695837,0.149202130112167
"logit_q",-9.43639890383315,0.0643190770409848
"logit_q",-9.80290971534072,0.070882938818606
"log_F1",-0.77552124733027,0.15908632170794
"F_devs",-0.0245530478073255,0.174664141552089
"F_devs",0.28186400261541,0.17851194764309
"F_devs",-0.00151081473138075,0.170859886625246
"F_devs",-0.0462013166789755,0.170961781413473
"F_devs",0.132062985499106,0.171499236431627
"F_devs",-0.198046997126743,0.167419761524491
"F_devs",0.14164927892238,0.178729294522175
"F_devs",0.321367325572799,0.178444054032419
"F_devs",0.0450157116238821,0.170187091424242
"F_devs",-0.0504059049741716,0.164740489347417
"F_devs",-0.0475004579440917,0.164653206094325
"F_devs",-0.0123699938195564,0.166280993019857
"F_devs",0.208159350917779,0.171225700248693
"F_devs",0.0112872457648637,0.172170768602633
"F_devs",-0.125844589002557,0.174720473890965
"F_devs",0.119492895586497,0.175017926857437
"F_devs",0.212961103121927,0.172680425396285
"F_devs",-0.270227969448096,0.163560354639699
"F_devs",0.134269372523107,0.167986027977549
"F_devs",-0.155301406929806,0.162077702952815
"F_devs",0.24920708144822,0.160599272653775
"F_devs",-0.283166037256201,0.159275226709909
"F_devs",0.436809554113643,0.163975409890497
"F_devs",-0.412087574248747,0.154987093210857
"F_devs",0.045116892532801,0.160914266543315
"F_devs",0.140640169966166,0.15781223694153
"F_devs",-0.100102208281999,0.155020796762389
"F_devs",0.0470188866591276,0.155979232715113
"F_devs",-0.106344271313719,0.155593179815767
"F_devs",-0.0849254008984988,0.157246546178669
"F_devs",0.412348772061562,0.154720851797685
"F_devs",-0.358822809412738,0.147176715652872
"F_devs",0.0973134468849169,0.158025838823696
"F_devs",-0.230540218958104,0.16097971486497
"F_devs",0.294705403060376,0.162936058574164
"F_devs",0.131523401703439,0.151092695465716
"F_devs",-0.116944240787571,0.150482115139081
"F_devs",-0.195231393433598,0.152366306968394
"F_devs",0.269597099159278,0.153593142547698
"F_devs",-0.444447730072238,0.15544502862246
