"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,-2.62001415517542,-2.24474397987058,0.443947068157272
"2",2014,1,2,-0.421128865666315,-0.307531063171228,0.420146073400223
"3",2014,1,3,-0.392834133829308,-0.043402601122048,0.399964356161224
"4",2014,1,4,-0.719164073106462,-0.0214043334970627,0.403062977560067
"5",2014,1,5,-0.388646455800557,-0.954538128377512,0.423684645125972
"6",2014,1,6,-0.930421826026094,-1.48578357280223,0.433606143364789
"7",2014,1,7,-2.55647845524935,-2.31287926755269,0.430825335031608
"8",2014,1,8,-2.55471339227499,-2.42055502245979,0.42158021201241
"9",2014,1,9,-3.00033441577134,-2.28613345419119,0.278894336314563
"10",2014,2,1,-0.87557889143957,-0.457281234724493,0.423912969588044
"11",2014,2,2,-0.453608279692896,0.315706785154792,0.396830497620099
"12",2014,2,3,-0.429829899986346,0.336584480649208,0.386724429671713
"13",2014,2,4,-0.555211668648386,-0.300100681896627,0.406509733003424
"14",2014,2,5,-1.17895153331064,-1.23643066486731,0.424372960265429
"15",2014,2,6,-1.58698641372396,-1.75397251945316,0.429433955018802
"16",2014,2,7,-2.23068784485282,-2.61059329207427,0.418742093916986
"17",2014,2,8,-3.57396067324247,-3.84379815786288,0.455789382875219
"18",2014,2,9,-4.14332859319572,-2.40066277931951,0.28285154337686
"19",2015,1,1,-1.08774484723587,-1.95443785639664,0.429113357019934
"20",2015,1,2,0.0277911291493738,-0.346143735334895,0.46059950798876
"21",2015,1,3,-0.418502872823102,0.164792769741751,0.44280978079417
"22",2015,1,4,-0.354866387240795,0.0986142864521727,0.448532125779249
"23",2015,1,5,-0.73252406231648,-0.780200855678656,0.462643631844788
"24",2015,1,6,-1.88814117523661,-1.63886616517927,0.467839162491392
"25",2015,1,7,-2.6699813973056,-2.15327672931453,0.467575697250192
"26",2015,1,8,-3.97210489827278,-2.34679948700749,0.43239303190813
"27",2015,1,9,-4.03335210052506,-2.6377265482605,0.294840276650623
"28",2015,2,1,0.742517630372999,-0.166832537053383,0.405321707337748
"29",2015,2,2,-0.191305211186532,0.277520160913148,0.435571367398987
"30",2015,2,3,-0.29906476541665,0.545835594770283,0.429925283386993
"31",2015,2,4,-0.929373460633674,-0.178185371354403,0.454673223119967
"32",2015,2,5,-1.05909875591749,-1.0596011831018,0.465254277612613
"33",2015,2,6,-2.57356885073721,-1.90430375599753,0.461800690241267
"34",2015,2,7,-4.01504683101695,-2.44815081074882,0.458491082900229
"35",2015,2,8,NA,-3.7671749812493,0.465438216993131
"36",2015,2,9,-4.33514307091075,-2.74937981754895,0.297321266174494
"37",2016,1,1,-2.17666308951761,-1.87518533743592,0.442541393230738
"38",2016,1,2,0.329366072076929,-0.111071351461506,0.465766236760887
"39",2016,1,3,0.0572945859416352,0.119432523814455,0.492881576532114
"40",2016,1,4,-0.190938759243793,0.201558241268195,0.497084876876118
"41",2016,1,5,-0.772560199729685,-0.743264621397232,0.515454467793749
"42",2016,1,6,-1.86741711952534,-1.47178086913148,0.517685430380346
"43",2016,1,7,-3.2190843595903,-2.31360602111327,0.512678622873113
"44",2016,1,8,-4.06284615819779,-2.0869003729674,0.498306687800531
"45",2016,1,9,-4.65646363814755,-2.60664043979718,0.320582102217363
"46",2016,2,1,0.277158766416973,-0.0868490247850262,0.41825392347227
"47",2016,2,2,0.253615203582025,0.514776938498002,0.441160248321362
"48",2016,2,3,0.415132759659718,0.505888258548469,0.479332819672971
"49",2016,2,4,-0.294792085672946,-0.0655168790162846,0.503856116098931
"50",2016,2,5,-0.910824331757225,-1.00988712376492,0.518588615674567
"51",2016,2,6,-2.27596179384343,-1.72311196143578,0.513434948399822
"52",2016,2,7,-3.85377262483761,-2.59391940761132,0.501946915483096
"53",2016,2,8,-6.57130174509976,-3.49257316125608,0.527471193962765
"54",2016,2,9,-5.49678697316686,-2.70354786016655,0.322176824387795
