"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1989",14652.3365428874,7330.86671132674,29285.8913713873,11197.0915912168,8935.07263218937,14031.7673132757,0.793173878438748,0.586494461280149,1.07268668840345,6643.55497353253,5475.0413447636,8061.45924880766
"1990",5927.39610967426,3147.05227360481,11164.1058318796,13286.7383824905,10570.239140298,16701.3645104504,0.768649835260532,0.563942342455532,1.04766484934163,7444.04675223756,6139.94724362828,9025.1316258465
"1991",5359.29742178713,2938.41399005846,9774.684218204,15960.231233471,12861.91882487,19804.8972703293,0.566557363802226,0.415365661520827,0.77278233666033,6601.17237375935,5439.83333988462,8010.44333262751
"1992",4616.71216329682,2568.71646849895,8297.54138306588,16988.2825517735,13834.1665075809,20861.5202007828,0.829029192056374,0.622705577156587,1.10371486380443,10287.4348657257,8487.32811319173,12469.3324807434
"1993",5402.81451248004,2948.0104042307,9901.73054151156,16079.1505457236,12936.5596533689,19985.1497770287,0.887643730874433,0.667701096912605,1.18003609190388,10430.867116929,8610.94092789978,12635.4355141962
"1994",3969.86796786617,2282.95132562106,6903.27976134251,12008.5472144901,9535.85764781394,15122.4159932481,0.651666820769927,0.47664328293508,0.890959047355808,6035.38117235333,4972.71496298203,7325.13851422389
"1995",3315.26594269076,1891.94266393248,5809.36646775544,10481.9862523576,8360.82909854562,13141.2847337981,0.639911940781028,0.465789001739126,0.879126150306749,5088.35819413852,4193.25648901526,6174.53026774828
"1996",3261.23771839115,1911.15382528907,5565.05254319256,9197.23260623511,7140.4184144237,11846.5169271207,0.541055846396455,0.383301838945039,0.763736040832718,3938.53464651162,3239.94322971385,4787.75523580469
"1997",3422.02246375995,2007.09271870585,5834.42789331046,7985.42679040315,6084.03866348345,10481.0380985281,0.405684974337027,0.283282202667715,0.580976485119624,2663.28601954299,2191.41257735719,3236.76723186799
"1998",3836.64948213693,2245.93168963054,6554.01912566764,8957.69920467455,6850.89423024198,11712.3943743316,0.371729311885172,0.259976558493513,0.531519772841641,2733.41185289704,2249.49824669777,3321.42528607262
"1999",6140.39072730345,3325.67748918048,11337.358600351,9189.84008243271,7096.54971938176,11900.5945255386,0.492479392899791,0.349432430769288,0.694085411296814,3621.10605496249,2987.27520509414,4389.42118186023
"2000",3104.82678033288,1756.39808430979,5488.47634371024,10648.4894789038,8010.76993057242,14154.7353331895,0.383451421674891,0.265683001713088,0.553422657213423,3345.55682149134,2757.81470369297,4058.55782509213
"2001",2764.27998264022,1555.76772305384,4911.55826746832,13446.0910598031,10133.0090541684,17842.4161887177,0.373371449913812,0.254492773735161,0.547780738779702,4049.25301132032,3330.88974717999,4922.54358270738
"2002",3461.92713030181,2024.53993023383,5919.83357628096,16116.2956819249,12002.5641297403,21639.9582372282,0.271117962612196,0.182928643922723,0.401823071962637,3576.97853357522,2939.59722548404,4352.56072455679
"2003",3859.39136204811,2236.31277408585,6660.47337297899,16450.7586675132,11908.4651208711,22725.6374343703,0.356866164760062,0.235694339403715,0.540333127527576,4935.80939925695,4056.94522207174,6005.06368517155
"2004",3140.89737927727,1806.38583713863,5461.31183290147,16140.4144020008,11275.6282689924,23104.0764074065,0.265679073046834,0.170828399604561,0.41319458601976,3742.09952818136,3075.46956135153,4553.22629584451
"2005",3619.3754924467,2131.95384819216,6144.54152768464,13957.0303098682,9618.20280529043,20253.1282625307,0.235762077816004,0.14883470845292,0.373459644688336,2895.65540682765,2377.34212487912,3526.97247373116
"2006",4676.68157777869,2691.54705722127,8125.94025478953,12279.5104786246,8389.36573466717,17973.513417297,0.170662679033401,0.1075041205447,0.270926824639688,1870.58506452588,1536.6154647238,2277.13996374248
"2007",4326.14350589644,2468.06460800971,7583.07443527683,14197.6530910198,9902.38353550256,20356.0438323009,0.130431129147903,0.0834478189457292,0.203867274971692,1634.02932696459,1342.85808274104,1988.33508596102
"2008",4850.52314683419,2765.97368937924,8506.07324585739,14106.8125538751,9947.52203847113,20005.1992506822,0.129082925812968,0.0830414494513244,0.200651624538453,1559.59064709609,1281.07886152847,1898.65203427646
"2009",4392.97529372971,2547.40044601115,7575.65696494158,14611.7748304707,10233.8235966725,20862.5800200227,0.151469245066862,0.0965611898871079,0.237599932518937,1885.82019280763,1549.04482941708,2295.81335030779
