"Year","Frep","Low","High","SSB","Low","High","R","Low","High","PredCatch"
1982,0.59138,0.422434142789999,0.827893081961082,24845,18713.4832983448,32985.5225325473,10779,9299.69055098413,12493.6244236325,16365.45
1983,0.77222,0.555945247614921,1.07263031918756,18599,14290.9322589117,24205.7547214448,10909,9449.38499784268,12594.0768660785,16751.55
1984,0.66903,0.47539826890943,0.941528756355809,15265,11635.6658751847,20026.376444597,9079.9,7871.96042278704,10473.195948921,13296.06
1985,0.89623,0.645358759855145,1.24462277862361,12806,10086.1851545139,16259.2331478872,6770.5,5766.75780028863,7948.9501445172,15646.85
1986,0.7458,0.533262673127949,1.04304626599384,10453,8257.2654102794,13232.6143790869,12925,11407.5268005943,14644.3333353639,11077.16
1987,0.72,0.509136398610055,1.01819473409333,9574.3,7753.17117732927,11823.1905878772,13645,11977.8419412376,15544.2045331217,9882.459
1988,0.58339,0.410599686373838,0.828894671366426,10271,8709.07114746734,12113.053070037,26266,23606.7879803239,29224.7618174497,9380.534
1989,0.51178,0.359219932687133,0.729132056900977,14787,12710.3657511965,17202.9171528299,4585.5,3782.19953397557,5559.41326234001,12662.28
1990,0.55694,0.396214855815737,0.782863537414288,19775,17473.7125182878,22379.3669828738,4002.6,3314.57775883113,4833.43820108467,16298.23
1991,0.60324,0.427335841009583,0.851551549573488,17659,15533.3286939589,20075.5605668267,6906.8,6001.07737102019,7949.22033006388,16872.22
1992,0.66221,0.473176970404921,0.926761257473572,12663,10805.5628813012,14839.7238312762,7099.6,6215.83447100594,8109.01905369478,11102.52
1993,0.68585,0.490375627950986,0.959244700772561,10013,8217.24168151205,12201.1951073041,9153.4,8171.00154521273,10253.9120934432,9260.915
1994,0.63497,0.450335302365529,0.895303785384207,9197.2,7558.1869003535,11191.6374859748,3314.4,2840.57244724101,3867.26533613665,8623.383
1995,0.39721,0.280472944531686,0.562534772697748,10853,8628.10445134322,13651.6206617854,3384.1,2924.83635999294,3915.47813294678,6619.618
1996,0.42229,0.300357994785633,0.593720983612486,11534,9463.65933532794,14057.2638221862,2518.8,2145.19911434248,2957.46599818293,6894.116
1997,0.40378,0.297569593163463,0.547899691856079,10362,8414.58057218182,12760.1183539633,4711.7,4132.32456562269,5372.30716935583,5528.778
1998,0.35018,0.254554182639177,0.481728609322515,9475.2,7596.8646907813,11817.9563141287,4269.9,3693.30231881554,4936.51600550456,4225.118
1999,0.2175,0.156940904395301,0.301427152992858,10142,8262.59350137664,12448.8956140541,8989,8020.75461690854,10074.129537595,2901.693
2000,0.25886,0.188190201567962,0.356067951687702,13374,11081.0358362352,16141.4400822631,5855.6,5118.38080789363,6699.00358080441,5178.937
2001,0.28167,0.205818355929646,0.385475768386372,17680,15060.37434912,20755.287534952,1323.1,1039.87522012245,1683.4650697743,7167.54
2002,0.22441,0.16204541411061,0.310776138753455,19654,16527.8684408567,23371.4176381705,6248.4,5491.89329500737,7109.11528370247,6604.016
2003,0.29138,0.208194136607772,0.407803532718848,17967,14731.2490377505,21913.4907143824,2532.5,2117.1736283442,3029.30102856794,7495.765
2004,0.2821,0.204386526424502,0.389362309699001,17413,13737.8969125453,22071.2508566802,7441.3,6606.30516929803,8381.8328507346,6173.569
2005,0.28077,0.20349507841008,0.387389186588284,16448,12708.8520280493,21287.2652386626,4764.1,4113.07251793597,5518.17375235331,5543.481
2006,0.21666,0.157867134266519,0.297348500168192,16668,12891.3645426143,21551.0331029441,7329.1,6477.38721537422,8292.80464853245,4401.191
2007,0.21517,0.152179858446563,0.304232960738738,20788,16317.610404418,26483.1022000009,5287,4617.95054101255,6052.98145827933,6068.775
2008,0.31781,0.225332156827522,0.448241376295491,22561,17989.5677783542,28294.1050764125,4306.5,3745.23232578013,4951.8803205718,8986.467
2009,0.38155,0.275320724529444,0.528766596662182,22725,18050.4070102106,28610.192817695,2818.6,2432.67832667145,3265.74453880641,10171.15
2010,0.37902,0.278584198481402,0.515665142470708,19620,15357.7416356479,25065.1696800575,1594.2,1359.21221975135,1869.81370757903,8320.006
2011,0.56723,0.422827004344026,0.760949205217304,16075,12098.130385268,21359.1370543223,1412.8,1216.27860653861,1641.07452788338,8015.292
2012,0.62439,0.451457801473944,0.863564370417688,10412,7436.96916282488,14577.1404488144,1956.6,1703.28899875789,2247.58309528902,4265.732
2013,0.43032,0.301147925108065,0.61489815124428,8793.1,5941.6027808106,13013.0893064264,999.82,824.416670815385,1212.54223475529,1880.263
2014,0.39515,0.267192111965323,0.584386722165902,6485,4438.23603828571,9475.6620957555,2979.3,2515.77681228239,3528.22573396216,1635.65
2015,0.051403,0.0351138177327245,0.0752486792838115,8609.3,5817.1118782778,12741.7261419328,944.97,703.225705481522,1269.81749094134,334.2241
2016,0.067152,0.0476429555994175,0.0946496926411327,7613.2,5600.9768218253,10348.3403134511,446.44,273.841300773017,727.825470582336,602.9654
