"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6"
"peel.1",-0.0283764302750355,0.023451610476835,0.166580017788789,0.0177991095170911,0.0152075978320323,0.0465752170963142,0.166580017788789,-0.0437511496249668,0.0722711783230773,-0.020645087038704,0.0072080835610847,0.00675216640774287
"peel.2",-0.730374161358833,1.77287005011647,4.46273469431058,1.44862949615277,1.28639878257114,1.67035876194034,4.46273469431058,1.92317078826464,0.570158585648969,1.06633397113652,1.51681734083543,1.71735044858753
"peel.3",-0.783718234601946,1.92828441487666,3.85298954659581,1.63744294155167,1.54696920138764,1.8373447562053,3.85298954659581,0.829171246682989,1.1367615299094,1.57107664311995,1.86408269468242,1.948881550667
"peel.4",-0.753737437791695,1.75891227045216,2.13974911516144,1.49646752355758,1.54504201096048,1.53355445629812,2.13974911516144,1.32240528278536,1.06259774681927,1.57908700330925,1.63639538633595,1.75249477690706
"peel.5",-0.694266756875353,1.59395121799697,0.227769886472269,1.11301650246036,1.47487674975279,0.741636495352684,0.227769886472269,0.918771393670939,1.4293120946692,1.45375790300193,1.46370744858288,1.64069117746472
"Mohn.rho",-0.598094604180573,1.41549391278382,2.16996465206578,1.14267111464789,1.17369886850082,1.16589393737855,2.16996465206578,0.989953512355792,0.854220227073982,1.12992208670579,1.29764219079955,1.41323402400681
