"index","name","value","stdev","CV"
1,"sel_params[1]",4.6014,0.16775,0.0364562959099405
2,"sel_params[2]",1.1729,0.048566,0.0414067695455708
3,"log_Fmult_year1",0.28418,0.12589,0.366275038880169
4,"log_Fmult_devs",0.038562,0.14215,0.390831866665733
5,"log_Fmult_devs",-0.2059,0.13841,0.385287317141797
6,"log_Fmult_devs",0.4183,0.14024,0.388007600053773
7,"log_Fmult_devs",0.17693,0.13115,0.374351157744257
8,"log_Fmult_devs",-0.29911,0.12441,0.363978148609533
9,"log_Fmult_devs",-0.095306,0.13117,0.374381613208076
10,"log_Fmult_devs",-0.23804,0.12949,0.371816794844696
11,"log_Fmult_devs",-0.41253,0.13251,0.376417896673936
12,"log_Fmult_devs",-0.23746,0.13621,0.381998052425102
13,"log_Fmult_devs",0.26093,0.13582,0.381412754654256
14,"log_Fmult_devs",-0.084956,0.12983,0.37233694277441
15,"log_Fmult_devs",0.077566,0.13409,0.378808301954029
16,"log_Fmult_devs",-0.23903,0.13584,0.381442786215486
17,"log_Fmult_devs",0.29205,0.13911,0.386329536286136
18,"log_Fmult_devs",-0.17348,0.13325,0.377538867573611
19,"log_Fmult_devs",0.065884,0.13953,0.386953869601538
20,"log_Fmult_devs",-0.35317,0.13985,0.38742905250811
21,"log_Fmult_devs",-0.29119,0.14386,0.39334772920033
22,"log_Fmult_devs",-0.11936,0.14624,0.396829873454412
23,"log_Fmult_devs",0.17837,0.1496,0.401708354363635
24,"log_Fmult_devs",-0.21315,0.14671,0.397514891651436
25,"log_Fmult_devs",0.3331,0.15252,0.405913484842283
26,"log_Fmult_devs",0.058111,0.15486,0.409260919748129
27,"log_Fmult_devs",-0.24223,0.15248,0.40585609207984
28,"log_Fmult_devs",-0.10908,0.15116,0.403958849926901
29,"log_Fmult_devs",-0.21797,0.14692,0.397820686263858
30,"log_Fmult_devs",-0.4587,0.14165,0.390093985210105
31,"log_recruit_devs",1.2968,0.071878,0.272991289438139
32,"log_recruit_devs",1.224,0.072748,0.27469890238792
33,"log_recruit_devs",0.79889,0.080063,0.288713208755766
34,"log_recruit_devs",0.73134,0.074262,0.277648997550236
35,"log_recruit_devs",0.62719,0.06875,0.266774030924396
36,"log_recruit_devs",0.13168,0.07577,0.280560940441823
37,"log_recruit_devs",-0.25126,0.084609,0.297138791706083
38,"log_recruit_devs",-0.042707,0.076423,0.281813895804681
39,"log_recruit_devs",0.15221,0.07127,0.271792442747954
40,"log_recruit_devs",0.19699,0.06984,0.268954631253281
41,"log_recruit_devs",0.44724,0.062063,0.253040266493752
42,"log_recruit_devs",-0.32412,0.081032,0.290526413585158
43,"log_recruit_devs",-0.47123,0.082292,0.292869952719079
44,"log_recruit_devs",-0.44496,0.077563,0.283989984477737
45,"log_recruit_devs",-0.53224,0.077725,0.284298066850889
46,"log_recruit_devs",-0.66966,0.080829,0.290147350490382
47,"log_recruit_devs",-0.26287,0.068593,0.26645867097986
48,"log_recruit_devs",-0.079434,0.065046,0.259245279278883
49,"log_recruit_devs",-0.23176,0.070284,0.269838501392773
50,"log_recruit_devs",-0.15098,0.068761,0.26679611408841
51,"log_recruit_devs",-0.21365,0.071663,0.27256787453729
52,"log_recruit_devs",-0.34639,0.077892,0.284615361018739
53,"log_recruit_devs",-0.34127,0.081904,0.292149980443994
54,"log_recruit_devs",-0.37122,0.089972,0.306828367746822
55,"log_recruit_devs",-0.39578,0.10205,0.327778648306707
56,"log_recruit_devs",-0.33895,0.11817,0.354168630918908
57,"log_recruit_devs",0.024681,0.1333,0.377614518704967
58,"log_recruit_devs",-0.16259,0.22331,0.500208034895409
59,"log_N_year1_devs",0.60093,0.081693,0.29175782087591
60,"log_N_year1_devs",0.52353,0.093426,0.312936660624688
61,"log_N_year1_devs",-0.17925,0.14015,0.387874145655886
62,"log_N_year1_devs",-0.402,0.20192,0.473022308339594
63,"log_N_year1_devs",-0.30558,0.2936,0.584163759089783
64,"log_N_year1_devs",0.10375,0.70025,1.00710287884722
65,"log_N_year1_devs",0.1062,1.2742,1.60494224003627
66,"log_N_year1_devs",0.18564,1.2353,1.56186112987162
67,"log_q_year1",-7.4435,0.052948,0.233184082225554
68,"log_q_year1",-7.1892,0.050613,0.227850220794303
69,"index_sel_params[1]",1.6252,0.060828,0.0374280088604479
70,"index_sel_params[2]",0.37587,0.03158,0.0840184106206933
71,"index_sel_params[3]",0.99506,22.914,23.0277571201737
72,"index_sel_params[4]",0.038444,178.29,4637.65477057538
73,"log_SR_scaler",8.1159,0.033394,0.184276526954545
74,"Freport",1.3087,0.16314,0.124658057614427
75,"Freport",1.3602,0.16064,0.118100279370681
76,"Freport",1.1071,0.12998,0.117405835064583
77,"Freport",1.6821,0.18314,0.108875809999406
78,"Freport",2.0077,0.19851,0.098874333814813
79,"Freport",1.4886,0.15975,0.107315598548972
80,"Freport",1.3533,0.14081,0.104049360821695
81,"Freport",1.0666,0.11385,0.106741046315395
82,"Freport",0.70608,0.079826,0.113055177883526
83,"Freport",0.55684,0.063255,0.113596365203649
84,"Freport",0.72284,0.076684,0.106087100879863
85,"Freport",0.66397,0.071736,0.108041025949968
86,"Freport",0.71752,0.077677,0.108257609543985
87,"Freport",0.56497,0.062123,0.109958050869958
88,"Freport",0.75659,0.076208,0.100725624182186
89,"Freport",0.63609,0.06658,0.104670722696474
90,"Freport",0.67941,0.074262,0.109303660528988
91,"Freport",0.47726,0.058347,0.122254117252651
92,"Freport",0.35669,0.045424,0.127348678123861
93,"Freport",0.31656,0.040167,0.126885898407885
94,"Freport",0.37837,0.046757,0.123574807727885
95,"Freport",0.30574,0.038337,0.125390854974815
96,"Freport",0.42659,0.053823,0.126170327480719
97,"Freport",0.45211,0.061954,0.137033022936896
98,"Freport",0.35485,0.053428,0.150565027476398
99,"Freport",0.31818,0.052937,0.166374379282167
100,"Freport",0.25587,0.044893,0.175452378160785
101,"Freport",0.16173,0.029013,0.179391578556854
102,"TotJan1B",16857,867.39,0.0514557750489411
103,"TotJan1B",18216,883.31,0.0484908871321915
104,"TotJan1B",19422,914.6,0.0470909278138194
105,"TotJan1B",20118,1033.8,0.0513868177751267
106,"TotJan1B",16452,897.78,0.0545696571845368
107,"TotJan1B",11735,600.53,0.0511742650191734
108,"TotJan1B",10630,501.24,0.0471533396048918
109,"TotJan1B",9522.6,431.84,0.0453489593178334
110,"TotJan1B",8709.1,386,0.0443214568669553
111,"TotJan1B",9821.8,440.91,0.0448909568510864
112,"TotJan1B",10260,464.22,0.0452456140350877
113,"TotJan1B",9844.6,445.45,0.0452481563496739
114,"TotJan1B",11535,502.24,0.0435405288253143
115,"TotJan1B",13624,566.79,0.0416023194362889
116,"TotJan1B",13112,591.97,0.0451471934106162
117,"TotJan1B",10814,508.16,0.0469909376733864
118,"TotJan1B",9190.5,428.21,0.0465926772210435
119,"TotJan1B",8463.5,402.63,0.0475725172800851
120,"TotJan1B",9786.4,469.16,0.0479399983650781
121,"TotJan1B",10615,511.75,0.048210080075365
122,"TotJan1B",11124,526.92,0.0473678532901834
123,"TotJan1B",13717,685.87,0.050001458044762
