"","Estimate","Std. Error"
"mean_rec_pars",8.98571481563833,0.171659037886546
"logit_q",-8.3572751082213,0.0980333924520689
"logit_q",-9.1134276272049,0.126796806076337
"logit_q",-7.82008651787706,0.0949871416873934
"logit_q",-8.94839613690932,0.1252569431759
"log_F1",0.618511280903109,0.192055497967543
"F_devs",0.0923993278719442,0.211859303745646
"F_devs",0.0568485774909355,0.210411568652133
"F_devs",-0.32531840675515,0.221718409292905
"F_devs",-0.235409205789086,0.216899907268174
"F_devs",0.39484787109047,0.217247140464657
"F_devs",-0.229657203493114,0.211099984614419
"F_devs",0.301271830662718,0.219699096021383
"F_devs",-1.10576390717278,0.215685005115014
"F_devs",-0.097320751663763,0.219273249314873
"F_devs",-0.0263426198476923,0.22516427515274
"F_devs",0.134066425039521,0.230211758376054
"F_devs",0.381546180732693,0.231136920427415
"F_devs",-0.138071847428398,0.229662078716876
"F_devs",-0.568407387123471,0.221228330020424
"F_devs",0.0762088324672235,0.220745323049994
"F_devs",0.652993884043312,0.234689699221521
"F_devs",0.149798856008749,0.25025652856224
"F_devs",-0.602054602075413,0.241698897190624
"F_devs",0.145286843521183,0.226858166508379
"F_devs",-0.319814445315338,0.226292136004667
"F_devs",-0.81354147142346,0.219090048402031
"F_devs",-0.587478610706329,0.209647825617735
"F_devs",-0.206305749305626,0.205066922760623
"F_devs",-0.0550314542930458,0.205266100295843
"F_devs",-0.279371701133152,0.204753855316765
"F_devs",0.254433377325974,0.204359338690718
"F_devs",0.854715004601401,0.209126054129634
"F_devs",-0.480161983274561,0.211071419112004
"F_devs",0.008158254085752,0.209611122382733
"F_devs",-0.646388396450664,0.206833296708114
"F_devs",-0.240368305981088,0.206647972591506
"log_N1_pars",9.81866599460285,0.177731924819474
"log_N1_pars",8.80958879781177,0.167699558823248
"log_N1_pars",7.75823964811757,0.146790775526375
"log_N1_pars",6.49842854390486,0.198914783764462
"log_N1_pars",5.72146754658423,0.283067517415717
"log_N1_pars",4.76904121948547,0.455945347255675
"log_NAA_sigma",-0.440786864564724,0.145137464019287
"log_NAA_sigma",-0.102945426055243,0.074472139380798
"logit_selpars",0.271042967940474,0.192856291360064
"logit_selpars",-2.63204398160972,0.0772923631911468
"logit_selpars",-2.63525733664306,0.0744800176901835
"logit_selpars",0.987036340109667,0.510630540284777
"logit_selpars",0.0849141143726343,0.323043264740393
"logit_selpars",1.25024565756556,1.14139813165157
"logit_selpars",-1.7949454378051,0.636565087736289
"logit_selpars",-0.0532693229613052,0.0675381551147863
"logit_selpars",-0.321735660272255,0.0609209216780364
"logit_selpars",-0.601660104827591,0.0521965656831387
"logit_selpars",-2.48534929693749,0.0526357141168351
"log_NAA",8.8824575916565,0.208343356840733
"log_NAA",9.03215512261171,0.193098826037094
"log_NAA",9.9695547576298,0.190342688716812
"log_NAA",8.95027802998432,0.219601286782186
"log_NAA",9.33541417980129,0.225697414746182
"log_NAA",9.16589648457391,0.204568651484403
"log_NAA",9.77480883844656,0.186110356818985
"log_NAA",9.65369486103283,0.194610107929139
"log_NAA",9.067070288225,0.235156252727243
"log_NAA",9.27701912359206,0.21590933353312
"log_NAA",8.5829376999225,0.239862685740698
"log_NAA",8.25064316179615,0.258229378088606
"log_NAA",9.05007890146705,0.213822425586335
"log_NAA",9.2454519922293,0.231058558960325
"log_NAA",8.51379556773152,0.288936670321991
"log_NAA",7.75495064629863,0.319829701700176
"log_NAA",8.30598639277377,0.23347663504489
"log_NAA",7.95968371304114,0.310830084588495
"log_NAA",8.2881016525621,0.248255595148136
"log_NAA",8.68908745652631,0.224531195908406
"log_NAA",9.02157864980442,0.215993139552151
"log_NAA",8.03250279705122,0.31620939378743
"log_NAA",8.90132374447581,0.26366162910768
"log_NAA",9.20751404182081,0.252659402867367
"log_NAA",8.83791942137033,0.290539831363249
"log_NAA",8.90942486660805,0.27369692296689
"log_NAA",8.82917922422809,0.245934842621286
"log_NAA",9.45256936649329,0.223484395182461
"log_NAA",9.7664674981499,0.207402274027178
"log_NAA",10.1922687738563,0.201719409567972
"log_NAA",10.0735395968157,0.218408145813707
"log_NAA",9.75613681360464,0.139159111259354
"log_NAA",8.85704865084547,0.159598333635413
"log_NAA",9.88692711552006,0.156358033399352
"log_NAA",9.73547801274998,0.1554827071884
"log_NAA",9.8089936054811,0.159663483211943
"log_NAA",9.17145288233413,0.163308716664365
"log_NAA",9.32936003989308,0.159418912703639
"log_NAA",9.14524918467677,0.173233987749359
"log_NAA",9.93877007921567,0.16338891158502
"log_NAA",9.14665547266351,0.185238086224849
"log_NAA",9.15138608597917,0.177152397571948
"log_NAA",9.38248612560941,0.166694989724623
"log_NAA",8.93236692866893,0.179286462568376
"log_NAA",9.56997008106846,0.173862129541028
"log_NAA",10.0499987435074,0.174232625645704
"log_NAA",9.41580344998103,0.176232744964279
"log_NAA",8.56127744517231,0.189110901473683
"log_NAA",9.52832008640856,0.173027534098468
"log_NAA",8.79196714271537,0.178256906174961
"log_NAA",8.88614348819198,0.181468352542285
"log_NAA",9.0126631451242,0.182326606823663
"log_NAA",9.7007946156627,0.174764681586359
"log_NAA",9.45434104541217,0.192639432200843
"log_NAA",10.0632765413437,0.174874593693946
"log_NAA",10.0182345584582,0.180189541874946
"log_NAA",9.57601957858931,0.189381811810691
"log_NAA",9.36312270695036,0.183337271570419
"log_NAA",9.81974319816221,0.176096312910461
"log_NAA",9.95695412533049,0.168719937078325
"log_NAA",9.94152303662064,0.176117676021851
"log_NAA",10.1901733658385,0.177054336729573
"log_NAA",6.96968326451288,0.18870402732203
"log_NAA",8.09828607950721,0.128065674305703
"log_NAA",7.84470916399095,0.168512838660871
"log_NAA",8.15899360625477,0.152071530622757
"log_NAA",9.52599458067685,0.118775036790841
"log_NAA",8.42340062967535,0.139503994232572
"log_NAA",8.29624269717918,0.134298149392952
"log_NAA",8.319751052266,0.155152691376509
"log_NAA",8.62800929341557,0.160633013806652
"log_NAA",8.99426296575965,0.155891010799258
"log_NAA",8.86534486524415,0.151243576347657
"log_NAA",8.52243782431022,0.150689189824402
"log_NAA",8.80677676198912,0.144310243927132
"log_NAA",9.12069492811514,0.151498766187214
"log_NAA",9.62249022048779,0.155732214543153
"log_NAA",9.24698929085307,0.144619441789952
"log_NAA",8.77956587899756,0.144253412560679
"log_NAA",8.77935024086078,0.159409488679406
"log_NAA",8.63623127715225,0.147248483082605
"log_NAA",8.76836581437062,0.153281414218618
"log_NAA",8.87838283852864,0.156775473841801
"log_NAA",9.39957480442115,0.156409548137449
"log_NAA",9.80168946303698,0.152572440007816
"log_NAA",9.55969829985242,0.159752403702217
"log_NAA",9.85883599081428,0.156012662257886
"log_NAA",9.54083007324553,0.159148078228287
"log_NAA",9.11694226103644,0.160168754645176
"log_NAA",9.05757487205644,0.167637428289836
