"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,4.48528023630417,4.11594980060581,0.565439175198619
"2",2014,1,2,8.28908488990415,6.60239077004582,0.687336171155845
"3",2014,1,3,7.74185505129676,7.56247848584496,0.682281180010627
"4",2014,1,4,6.73025772230031,7.33808949441764,0.665121873796973
"5",2014,1,5,5.10848774833541,6.05621080574681,0.672943161651091
"6",2014,1,6,3.14315183241033,4.18961182821834,0.529011379321755
"7",2014,2,1,7.37647683672532,6.22429492029459,0.550446984050002
"8",2014,2,2,7.73409066828575,7.759289625763,0.680468613208561
"9",2014,2,3,6.16901222706298,7.13387466826787,0.693990704619303
"10",2014,2,4,4.78826644262462,5.80124292627232,0.69858214973211
"11",2014,2,5,NA,4.96922749033037,0.693170558269935
"12",2014,2,6,NA,NA,NA
"13",2014,3,1,3.61971692537887,5.92665560971402,0.588293138396375
"14",2014,3,2,7.57758777217656,8.42687736540618,0.69396195550735
"15",2014,3,3,7.58834393029469,7.99324121123355,0.693174225349785
"16",2014,3,4,6.26015300242659,7.57152256986049,0.667447922260473
"17",2014,3,5,4.44195689783207,6.27898199791043,0.674412211929412
"18",2014,3,6,3.07421992660273,4.4118650997084,0.533172672722811
"19",2014,4,1,7.38800622467942,7.83006862659073,0.523472686105672
"20",2014,4,2,7.33836818062295,7.45499968243807,0.677848814159341
"21",2014,4,3,6.14181587567507,6.82958472494294,0.69308441312736
"22",2014,4,4,4.26380600328645,5.78166789169065,0.702391331384508
"23",2014,4,5,3.00280718722595,3.90538335220389,0.699582576325698
"24",2014,4,6,NA,NA,NA
"25",2015,1,1,3.81981991828305,3.81125763045122,0.561570960891316
"26",2015,1,2,7.27969110478744,7.04191188357756,0.764168638973683
"27",2015,1,3,7.99554918512289,8.04587659752367,0.780798315108838
"28",2015,1,4,6.51783218929229,7.45817966329081,0.800087688921937
"29",2015,1,5,5.03118919795253,6.64855575488408,0.749743610704253
"30",2015,1,6,3.48909828774514,5.02900526665154,0.60316686646751
"31",2015,2,1,6.51553463985914,5.91968598575428,0.548325991267228
"32",2015,2,2,7.58724467894735,8.20302651584674,0.758381120126605
"33",2015,2,3,5.9978417345711,7.63710443439246,0.787939917489236
"34",2015,2,4,3.61530294380913,5.94240252268759,0.823747107532588
"35",2015,2,5,2.03355472351127,5.58266274383337,0.766428376314144
"36",2015,2,6,NA,NA,NA
"37",2015,3,1,3.92488007932401,5.62196343955943,0.584593213535279
"38",2015,3,2,7.98499078228401,8.86639847893791,0.76954755518379
"39",2015,3,3,8.92619478612233,8.47663932291226,0.786444794080613
"40",2015,3,4,7.3371778505094,7.69161273873366,0.805107212888595
"41",2015,3,5,5.79622499043911,6.87132694704771,0.752418777796782
"42",2015,3,6,4.08844393429448,5.2512585381416,0.607168064343475
"43",2015,4,1,8.76059573646386,7.52545969205042,0.523724035736988
"44",2015,4,2,7.50145222151129,7.89873657252182,0.755211907728761
"45",2015,4,3,5.67730502018278,7.33281449106754,0.786114367092201
"46",2015,4,4,3.23380384545244,5.92282748810592,0.824829582959912
"47",2015,4,5,NA,4.51881860570689,0.773225016282317
"48",2015,4,6,NA,NA,NA
"49",2016,1,1,4.39107923185346,3.86449142071769,0.586999409476318
"50",2016,1,2,7.67425044651214,6.62820812722948,0.849298068695378
"51",2016,1,3,8.22669109292552,8.48150456481923,0.924033621029164
"52",2016,1,4,7.06486153298334,8.10496836587144,0.951670364411941
"53",2016,1,5,5.43342496257474,7.13613627842708,0.952381638891784
"54",2016,1,6,4.43162475199952,5.90626356767771,0.657331422350797
"55",2016,2,1,6.77379405517187,5.97293923127286,0.573426710359402
"56",2016,2,2,7.64206837036151,7.79030814293576,0.845370965042665
"57",2016,2,3,6.88743315223584,8.07736779532904,0.928551569738042
"58",2016,2,4,4.77555408066261,6.59411593241836,0.973298355532584
"59",2016,2,5,2.82055113844191,6.07517285421497,0.96590318082689
"60",2016,2,6,NA,NA,NA
"61",2016,3,1,5.6073449930192,5.6751972298259,0.609412424297735
"62",2016,3,2,8.84483656810063,8.45269472258983,0.854308550996626
"63",2016,3,3,9.05077472430426,8.91226729020782,0.929552499998498
"64",2016,3,4,7.7584573385029,8.33840144131429,0.954804277536173
"65",2016,3,5,6.32834741369488,7.3589074705907,0.955908381230233
"66",2016,3,6,4.66117237610338,6.12851683916776,0.661486319705943
"67",2016,4,1,8.3042301424835,7.578712937569,0.55200480813787
"68",2016,4,2,8.02953706967689,7.48601819961084,0.841058787931201
"69",2016,4,3,6.43714346482945,7.77307785200412,0.926389175860578
"70",2016,4,4,4.0029965227628,6.57454089783669,0.97370854901615
"71",2016,4,5,2.14943391349987,5.01132871608849,0.971024221624959
"72",2016,4,6,NA,NA,NA
