"","f.rho","ssb.rho","recr.rho","jan1b.rho","explb.rho","stockn.rho","Age.1","Age.2","Age.3","Age.4","Age.5","Age.6","Age.7","Age.8"
"peel.1",-0.125370025934561,0.153363430398013,0.511810148944306,0.135863236931575,0.131492213275283,0.193828613581386,0.511810148944306,0.0574945033369273,0.132499132081032,0.153561640043188,0.13754082363779,0.139300754631396,0.169549962124838,0.187650836564219
"peel.2",-0.225762631932377,0.290062654525487,0.716744130317765,0.383762425443504,0.268476066367239,0.512083686232467,0.716744130317765,0.153150441253024,0.118458279215683,0.264471212072628,0.246331853952729,0.32714092288496,0.384143318499042,0.448856158967123
"peel.3",-0.519732713330265,1.07865199811996,0.967402496578912,0.928491462782513,0.994780073058855,0.901725296710274,0.967402496578912,0.617931891172994,0.931393630944868,0.883645997025118,0.956534402169201,1.1287281610599,1.23833926544883,1.35400062077971
"peel.4",-0.539480916447966,1.27416757698174,0.435008294176128,0.797779925230292,1.05428452994346,0.65067268417973,0.435008294176128,0.611512120366989,0.876959272781694,1.04978624677604,1.20207697699943,1.32499188543351,1.40812128888924,1.52646408893645
"peel.5",-0.613653299511616,1.69729601645364,-0.680509353592419,0.344273512812672,1.26333998043275,-0.26558833851882,-0.680509353592419,0.929483309373523,1.07439144410888,1.22639314793275,1.16980349142505,1.27001297096725,1.40417132100718,1.55677872023696
"peel.6",-0.607059189346467,1.6183456539821,0.343430985873932,1.0816507098862,1.32619791686836,0.696999796021307,0.343430985873932,0.191656471679514,1.2004200615849,1.31447735676909,1.23350758045748,1.40670322042117,1.53610357338261,1.77043987363505
"peel.7",-0.585939382895754,1.50527767059871,1.86495781427341,1.22362343646781,1.22687102593212,1.32284129765876,1.86495781427341,1.23335243986472,0.923177461821906,1.22220157854908,1.17007812042513,1.21995991498749,1.33846353651203,1.5451274609129
"Mohn.rho",-0.459571165628429,1.08816642872281,0.594120645224576,0.699349244222079,0.895063115125437,0.573223290837872,0.594120645224576,0.542083025292527,0.751042754648423,0.873505311309699,0.873696178438116,0.973833975769383,1.06841318083768,1.19847396571892
