"","year","fleet","age","logObs","pred","predSd"
"1",2012,"Spring NMFS BTS",2,0.0769610411361284,1.8739860724384,1.02191058622713
"2",2012,"Spring NMFS BTS",3,0.582215619852664,1.42726881465682,0.962321624400438
"3",2012,"Spring NMFS BTS",4,3.00864849882054,3.30954406891079,0.964565008920843
"4",2012,"Spring NMFS BTS",5,1.22671229129543,1.62538089470552,0.974549802167855
"5",2012,"Spring NMFS BTS",6,-0.867500567704723,-0.372111456801995,0.976172331368423
"6",2012,"Spring NMFS BTS",7,-1.20397280432594,-0.844914346724649,0.986342703604467
"7",2012,"Spring NMFS BTS",8,-2.40794560865187,-1.328250170896,1.02830854969147
"8",2013,"Spring NMFS BTS",2,3.48492559719287,2.38197256606275,1.02526126082802
"9",2013,"Spring NMFS BTS",3,2.03861954715958,1.91643666771872,0.975838327064953
"10",2013,"Spring NMFS BTS",4,1.76985463384001,1.29606864554529,0.969677007106198
"11",2013,"Spring NMFS BTS",5,2.23751309625033,2.76745950121972,0.979900092775874
"12",2013,"Spring NMFS BTS",6,-0.478035800943,0.653362622317122,0.973417039448354
"13",2013,"Spring NMFS BTS",7,-1.46967597005894,-1.67793103913364,0.983956466917688
"14",2013,"Spring NMFS BTS",8,-2.81341071676004,-1.27346001857148,1.0300424039029
"15",2014,"Spring NMFS BTS",2,1.45395300959371,1.99063431111794,1.0396144429261
"16",2014,"Spring NMFS BTS",3,2.96475746925456,2.46583642799714,0.977929243568283
"17",2014,"Spring NMFS BTS",4,0.966983846189673,1.78195251192969,0.986604817498147
"18",2014,"Spring NMFS BTS",5,1.17557332980424,0.787343969556504,0.986883860411698
"19",2014,"Spring NMFS BTS",6,1.76814960358892,1.81423090113215,0.978816799903452
"20",2014,"Spring NMFS BTS",7,-0.755022584278033,-0.65867340768007,0.980756246012048
"21",2014,"Spring NMFS BTS",8,-1.96611285637283,-1.43917223357173,1.03004194031108
"22",2012,"Fall NMFS BTS",2,0.0953101798043249,1.64470920263938,1.00513968456554
"23",2012,"Fall NMFS BTS",3,2.64617479738412,2.17739163681004,0.966642931839451
"24",2012,"Fall NMFS BTS",4,3.05352937228021,3.54998000241078,0.956006583822319
"25",2012,"Fall NMFS BTS",5,0.548121408509688,1.26911293426333,0.985899876421155
"26",2012,"Fall NMFS BTS",6,-0.400477566597125,-0.0948582190498144,0.98153224031241
"27",2012,"Fall NMFS BTS",7,-1.83258146374831,0.0315518935807911,1.00355486626279
"28",2012,"Fall NMFS BTS",8,-3.2188758248682,-1.3923617888571,1.01644540326379
"29",2013,"Fall NMFS BTS",2,2.09309786812732,2.14736545602732,1.01537880474458
"30",2013,"Fall NMFS BTS",3,1.79840401194672,2.66398237199697,0.977088138663932
"31",2013,"Fall NMFS BTS",4,2.30757263450508,1.55981161511023,0.960083979961682
"32",2013,"Fall NMFS BTS",5,2.70671597808907,2.40786828187585,0.984333067869852
"33",2013,"Fall NMFS BTS",6,0.53062825106217,0.974340306084672,0.978860045941334
"34",2013,"Fall NMFS BTS",7,-0.891598119283784,-0.84097807591651,0.997797424197894
"35",2013,"Fall NMFS BTS",8,-2.52572864430826,-1.3306480349759,1.01726405845142
