"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1965",6921549.48973134,4612070.52199452,10648359.2377857,105657.887249471,72557.1247982731,157871.372549895,25695.6424558137,15962.5504665814,40900.8544231675,0.127100225,0.05692270875,0.2727530875
"1966",11520381.5182949,7683538.12673037,17194504.8420363,273456.370767108,195822.412860973,397793.340425176,142142.289886798,105859.203351338,195345.002370868,0.39462725,0.21504898125,0.707235537500001
"1967",13185103.7079946,8781302.52759046,19858876.5052713,309889.098349271,220003.697575167,452024.262230647,241857.69394779,180382.057000525,334411.653164693,0.60276075,0.3419180375,1.0792398125
"1968",5600289.58300358,3841305.1226826,8358985.99049263,335313.494776344,228106.025244579,500000.871811275,245788.077528511,184307.966330509,331044.606558648,0.46331575,0.26151187125,0.851278975
"1969",3576718.15040908,2374168.76130041,5357059.54404246,414213.463706867,290543.003405361,603483.010242759,231569.49168981,173061.122740099,309702.217971111,0.35643275,0.205607895,0.661394600000001
"1970",3401457.85774424,2323346.54802732,5220464.51335863,486753.92580567,339216.616022531,718691.654571238,258957.844604149,198922.294096442,334237.896632666,0.40950225,0.2425081,0.7388203875
"1971",17523210.1220513,11661484.9177948,26469711.0329792,415546.109648194,282996.23053843,625796.089269425,288872.443790311,223120.530798295,386455.618167393,0.54092025,0.31474819,0.96337375
"1972",2586491.92817236,1746829.42326278,3897068.14760609,347223.16077486,239444.074053895,523110.635829063,338303.04956717,245778.550072783,474544.066913026,0.58275025,0.3337838125,1.03708185
"1973",1339114.48813555,866421.754257302,2000948.320585,563684.144234181,411954.221381308,790102.061845303,325567.513623632,232802.235630239,458798.073207525,0.564021,0.325737075,1.029014025
"1974",3090746.376146,2011381.76530531,4651471.19782573,369241.241766011,263581.144267586,540860.891099521,236199.351790635,178405.967046742,320283.85590295,0.6341825,0.372070275,1.1281173125
"1975",1060395.07521185,698135.189617176,1647280.73476624,213660.902932975,147087.889972624,324575.427801364,215723.454137229,160372.558468797,291951.995241364,0.77256675,0.473242975,1.3288391125
"1976",1692572.55235571,1091491.63047582,2634286.51954163,124254.971315404,86669.1103972514,186613.029754141,142498.770622996,107075.398421111,189039.818811521,0.85944125,0.5408102125,1.3981607875
"1977",5946445.71510025,3830194.73525589,9473940.21154239,63451.7958762718,43717.4290803845,95558.9357589345,89706.7802354863,67433.2050814655,123105.461653573,0.8786205,0.5506850375,1.443974125
"1978",4202756.15745483,2696767.635257,6853203.3354469,39244.3137674716,27879.7961078175,57809.6769915103,110298.705418236,76890.0407557708,164881.248383378,0.983829,0.616265525,1.59149475
"1979",371199.183765597,230957.589757935,598826.841884601,60046.9603571151,44872.1235384243,80723.8016952321,129690.080188991,91225.9480299605,191323.415207929,1.15310725,0.7145365625,1.872341375
"1980",2106910.21462365,1374747.08159616,3459999.48014665,53052.1811400093,37991.5046600293,76381.0050169336,97394.4177045205,71273.9604767822,134706.301424936,1.13744725,0.67206105,1.905885375
"1981",1421635.37023666,944183.676926063,2154989.50477637,49968.19524879,34884.2130135797,73852.4554747243,67392.9317399193,49655.5789087666,94469.3566460811,0.90373675,0.5008697625,1.568054
"1982",1841266.75927286,1247513.00259935,2814797.20768068,58122.9265722877,43299.1185792358,86268.7052772792,50849.8356800947,38403.3070649421,71636.2623342059,0.66233525,0.3456905125,1.1971958
"1983",1772437.87000962,1220548.93022711,2636375.64478335,67352.9298349771,48423.9580759649,104926.170759132,49942.8939626655,37338.3581584189,68635.9260927733,0.531286,0.26940075625,0.988799462500001
"1984",4694039.06061231,3326377.77673313,7062339.65096095,80178.8757866347,57772.0843926212,128599.893803196,47067.9922008721,35764.684116849,64395.9551012083,0.46768125,0.225288275,0.911425325
