"","Rec","SSB","Catch","F"
"1987",0.136705142529535,0.0975171745577593,0.184762242978198,0.416470098619656
"1988",0.152271959973785,0.106059061660852,0.111324510172234,0.26987647937399
"1989",0.168294737603371,0.119293747316669,0.103682839781037,0.231579518770264
"1990",0.175673115323817,0.138586071130547,0.0981545972851824,0.2312854418795
"1991",0.179793408343137,0.158460832694699,0.094279077764864,0.214159450258546
"1992",0.175476368979401,0.170437407057931,0.0775822282985257,0.246710781952418
"1993",0.172939120832411,0.180168550854651,0.0884921350127811,0.307123822770397
"1994",0.171468295166372,0.189270794862668,0.0678040429354262,0.305784608994957
"1995",0.168542760912092,0.192762652840238,0.0842888663974646,0.322442563351746
"1996",0.169937251342707,0.193352529114372,0.123134581275597,0.33211478043517
"1997",0.170406365456868,0.176835936224889,0.0917224721565584,0.295633067670816
"1998",0.175260966478201,0.182832189028678,0.0781895424828468,0.276466347026423
"1999",0.172550319436754,0.187090467544551,0.0818460726536278,0.278178930846599
"2000",0.173764913018385,0.187015705698517,0.0793438617807052,0.256287870180497
"2001",0.168281216172939,0.180279129825955,0.0766512754301615,0.255162107624606
"2002",0.165389520421671,0.189814474053609,0.0852899623520611,0.271454605966786
"2003",0.165571648423636,0.189963348536114,0.08920233820461,0.257778638308425
"2004",0.170389647019624,0.187761038828879,0.0970058641910586,0.257463855587369
"2005",0.172565896363526,0.185862662582173,0.103356411438381,0.269863941694372
"2006",0.176023480928717,0.190813044095049,0.0810705249174973,0.259617390821075
"2007",0.17957315893256,0.19494135874245,0.0827637660741808,0.260017689080231
"2008",0.182716370441288,0.198075742787369,0.093546052011999,0.277073751253805
"2009",0.190771728532535,0.205299104391226,0.0755087996229616,0.266002177916783
"2010",0.207641137415566,0.200689514754962,0.105579434884253,0.275700583603465
"2011",0.231742057296245,0.192672415125526,0.124843954820397,0.291200355151452
"2012",0.259798345153725,0.198733894614371,0.111499629927138,0.283517115228069
"2013",0.297574179966083,0.203164728892028,0.116228049145481,0.289229458208388
"2014",0.323219711878291,0.206766050168894,0.139015694848276,0.34814821274891
