"","year","fleet","age","logObs","pred","predSd"
"1",2014,1,1,14.485869906109,13.8270999919852,0.374174164535843
"2",2014,1,2,10.1787489038279,10.02279837827,0.421829513938572
"3",2014,1,3,10.8340537468942,10.1014631767746,0.340379287329662
"4",2014,1,4,11.9155330069449,11.6983656113214,0.297306163546967
"5",2014,1,5,7.46433774580134,8.1863800230544,0.440378783836008
"6",2014,1,6,5.36521388826704,6.81328411756659,0.595680176838334
"7",2014,1,7,5.529972436296,7.28729065503515,0.533925841290961
"8",2014,1,8,6.20911890689867,6.79982495493351,0.616364055367768
"9",2014,1,9,NA,8.54191889818853,0.408400461823137
"10",2014,2,1,14.6678128517537,14.1188514008267,0.371250618755135
"11",2014,2,2,9.31141555386845,10.072429306372,0.420476780626643
"12",2014,2,3,10.1207939361171,10.1400405941298,0.339413578208599
"13",2014,2,4,12.0842155322186,11.7366326708504,0.296972130686802
"14",2014,2,5,7.87338062306894,8.22463841649553,0.440289128882484
"15",2014,2,6,6.67063179901279,6.851542269063,0.595737054839709
"16",2014,2,7,NA,7.32554879977685,0.534299852679796
"17",2014,2,8,NA,6.83808309948663,0.616694775479603
"18",2014,2,9,NA,8.58017704273638,0.409047887806057
"19",2014,3,1,13.8542789193255,13.8934444444885,0.377055778939292
"20",2014,3,2,8.98921445663814,10.1049437350533,0.423649943302976
"21",2014,3,3,9.71029075102273,10.3140309514746,0.34294418943248
"22",2014,3,4,10.9124792829982,11.9600247553233,0.300267502279168
"23",2014,3,5,6.73821733178239,8.46422315800289,0.442959376351704
"24",2014,3,6,4.79308408140101,7.09631810255839,0.597773576683748
"25",2014,3,7,3.78808624985235,7.57197673989781,0.536066178308255
"26",2014,3,8,5.47732477880678,7.08503560991566,0.618235248312091
"27",2014,3,9,NA,8.82729598894229,0.410927491340889
"28",2015,1,1,11.6670961844549,9.951586444331,0.902736192166531
"29",2015,1,2,13.8833374564464,13.0328156196439,0.386247488505105
"30",2015,1,3,10.089797020382,9.97789277755765,0.43765257616013
"31",2015,1,4,9.42406373176706,10.2906099767456,0.397856552273424
"32",2015,1,5,10.915048503272,11.8297908204149,0.365363694294494
"33",2015,1,6,6.95920860042844,8.06205296650531,0.541205402702867
"34",2015,1,7,NA,6.51181305737636,0.725147841971992
"35",2015,1,8,5.21302636696803,6.9223330464144,0.677191965096241
"36",2015,1,9,NA,8.24405929577823,0.513061376788521
"37",2015,2,1,11.1556201719204,10.2433378531725,0.901506128965178
"38",2015,2,2,13.9887155355343,13.0824465477459,0.385450115941188
"39",2015,2,3,9.57243147063734,10.0164701949128,0.436643538447699
"40",2015,2,4,9.00053975388826,10.3288770362746,0.397295221376254
"41",2015,2,5,10.7342507460951,11.868049213856,0.365392822701668
"42",2015,2,6,6.65947324017955,8.10031111800173,0.541185038128516
"43",2015,2,7,NA,6.55007120211806,0.725303629021192
"44",2015,2,8,NA,6.96059119096751,0.677607409850214
"45",2015,2,9,NA,8.28231744032608,0.513599202634576
"46",2015,3,1,NA,10.0179308968343,0.903880991931517
"47",2015,3,2,NA,13.1149609764272,0.388649471691003
"48",2015,3,3,NA,10.1904605522576,0.439490827954758
"49",2015,3,4,NA,10.5522691207475,0.400153506204436
"50",2015,3,5,NA,12.1076339553634,0.368040813358082
"51",2015,3,6,NA,8.34508695149712,0.54363837078667
"52",2015,3,7,NA,6.79649914223902,0.726972030415776
"53",2015,3,8,NA,7.20754370139655,0.678862618009892
"54",2015,3,9,NA,8.52943638653199,0.515052357136703
"55",2016,1,1,10.9388617830074,11.2601332429268,1.06470624344403
"56",2016,1,2,9.88067938881784,10.0653903143084,0.872157419636455
"57",2016,1,3,12.8756363862208,12.4586029521511,0.437025600726919
"58",2016,1,4,8.25457567049594,9.8345304360379,0.50636949686246
"59",2016,1,5,8.11902338320768,9.98570444908756,0.491005817814059
"60",2016,1,6,9.80348485579726,11.7575050387614,0.436399983293121
"61",2016,1,7,4.43727681576059,8.04521133967618,0.657448864827695
"62",2016,1,8,3.24444997559535,6.23582794879343,0.855832959700298
"63",2016,1,9,NA,8.13176269717528,0.599539738338894
"64",2016,2,1,11.5658502255227,11.5518846517683,1.06344700750778
"65",2016,2,2,9.71597685109521,10.1150212424104,0.87173893655551
"66",2016,2,3,13.6084276434412,12.4971803695063,0.435768100479608
"67",2016,2,4,8.84650011349713,9.87279749556698,0.505651500530841
"68",2016,2,5,9.10571099754252,10.0239628425287,0.490792906927917
"69",2016,2,6,10.9741412390133,11.7957631902578,0.436295712962357
"70",2016,2,7,NA,8.08346948441788,0.657349250520526
"71",2016,2,8,NA,6.27408609334654,0.856030117775231
"72",2016,2,9,NA,8.17002084172313,0.600027387998203
"73",2016,3,1,9.76057516902594,11.3264776954301,1.06564418723594
"74",2016,3,2,9.44286381078133,10.1475356710916,0.873073700885811
"75",2016,3,3,13.2061988996652,12.6711707268511,0.43851558807287
"76",2016,3,4,8.70863967233587,10.0961895800398,0.508284960297268
"77",2016,3,5,8.31764654700566,10.2635475840361,0.493294697338544
"78",2016,3,6,10.2247011245454,12.0405390237532,0.439138605685248
"79",2016,3,7,5.57776565042139,8.32989742453884,0.659771604658587
"80",2016,3,8,NA,6.52103860377558,0.857408487936602
"81",2016,3,9,NA,8.41713978792905,0.60128297009844
