"Year","Index","Age","logObs","Pred"
2014,1,"1",7.46463013690651,6.02345377358776
2014,1,"2",8.44807434193725,7.38800556484425
2014,1,"3",8.508598243965,7.5947489525192
2014,1,"4",8.72162206051668,7.9500686309205
2014,1,"5",8.1133964054255,7.3925901410527
2014,1,"6",7.28097257728804,7.27517767266935
2014,1,"7",7.67276723048076,7.28129743474196
2014,1,"8",6.80567837413655,6.54104891471501
2014,2,"2",8.90478024677758,7.45951318422376
2014,2,"3",9.23440099539156,7.81500712317547
2014,2,"4",8.86917255704743,8.39337664631374
2014,2,"5",7.47306561840061,7.89961325644588
2014,2,"6",7.4246774360543,7.79560654212614
2014,2,"7",7.70847315222252,7.8043487864996
2014,2,"8",6.51123457683227,7.06460305368641
2014,3,"1",4.95132980061193,7.21742006849831
2014,3,"2",7.38266372077965,7.66027009542805
2014,3,"3",8.32416805846105,7.20218158720047
2014,3,"4",8.65656746779116,7.47706376333171
2014,3,"5",8.40712272762349,6.91324219369151
2014,4,"2",7.80311435576824,7.82238238194412
2014,4,"3",9.49026071068703,7.30904523597037
2014,4,"4",8.90203685805855,7.58249803832726
2014,4,"5",7.67192744230814,7.01864046800664
2014,4,"6",5.78991341680889,6.90075086749636
2015,1,"1",4.84268989361728,5.45038132714267
2015,1,"2",8.76509172892193,7.88758786072872
2015,1,"3",8.71858684275582,7.9042860077819
2015,1,"4",8.14987879117598,7.46276775903995
2015,1,"5",7.57084008850737,7.71418754239762
2015,1,"6",6.72713228655207,7.10737986106581
2015,1,"7",6.18918769991044,6.95942219794569
2015,1,"8",6.60529778944941,6.95382657036106
2015,2,"2",9.76859329989381,7.95909548010824
2015,2,"3",8.90209523324498,8.12454417843817
2015,2,"4",7.89526853002787,7.9060757744332
2015,2,"5",7.64240535390772,8.2212106577908
2015,2,"6",6.24660771675777,7.62780873052261
2015,2,"7",5.90232692201,7.48247354970333
2015,2,"8",6.48706460910118,7.47738070933246
2015,3,"1",6.51246154427489,6.64434762205323
2015,3,"2",8.1730577128561,8.15985239131253
2015,3,"3",9.15779022803181,7.51171864246317
2015,3,"4",8.49791135502752,6.98976289145116
2015,3,"5",7.09628686951793,7.23483959503643
2015,4,"2",9.26453518405346,8.3219646778286
2015,4,"3",8.89318100015525,7.61858229123307
2015,4,"4",7.13117455045357,7.09519716644671
2015,4,"5",5.83727980715231,7.34023786935157
2015,4,"6",3.79270230908212,6.73295305589282
2016,1,"1",7.04920278308764,5.75886668703614
2016,1,"2",7.41611384895498,7.31442168909227
2016,1,"3",9.45543334418566,8.40354728749207
2016,1,"4",8.64923152864387,7.7713712074973
2016,1,"5",7.89753071796722,7.22493520259606
2016,1,"6",7.04714329492752,7.4260961578232
2016,1,"7",6.09836658064018,6.78825191258253
2016,1,"8",6.50472239513263,6.62840539574562
2016,2,"2",7.68921256562103,7.38592930847179
2016,2,"3",8.90471238483527,8.62380545814833
2016,2,"4",8.56887705695624,8.21467922289054
2016,2,"5",7.93457224670144,7.73195831798925
2016,2,"6",7.53000999446805,7.94652502727999
2016,2,"7",6.18459447549324,7.31130326434016
2016,2,"8",5.30567511885902,7.15195953471702
2016,3,"1",5.66021499544793,6.9528329819467
2016,3,"2",7.87759400912917,7.58668621967608
2016,3,"3",9.08103787720482,8.01097992217333
2016,3,"4",8.53932220587689,7.29836633990851
2016,3,"5",6.86321717835663,6.74558725523487
2016,4,"2",7.91417966101812,7.74879850619215
2016,4,"3",9.08454809180008,8.11784357094323
2016,4,"4",8.10269812768349,7.40380061490406
2016,4,"5",6.63848691819079,6.85098552955001
2016,4,"6",5.98242988778873,7.05166935265021
