"index","name","value","stdev","CV"
1,"sel_params[1]",4.4892,0.077982,0.0173710237904304
2,"sel_params[2]",0.75362,0.022635,0.0300350309174385
3,"log_Fmult_year1",-0.6822,0.11942,0.356150379774851
4,"log_Fmult_devs",0.0078649,0.14549,0.395734972503915
5,"log_Fmult_devs",0.38447,0.13844,0.385332026513023
6,"log_Fmult_devs",-0.011018,0.12957,0.371939232119156
7,"log_Fmult_devs",0.030259,0.12528,0.365329685431188
8,"log_Fmult_devs",0.15352,0.12453,0.364164795704535
9,"log_Fmult_devs",-0.13347,0.12644,0.367125812565242
10,"log_Fmult_devs",0.084513,0.13358,0.378037955096477
11,"log_Fmult_devs",-0.01738,0.13637,0.382237981272257
12,"log_Fmult_devs",0.25627,0.14397,0.39350916446933
13,"log_Fmult_devs",-0.15424,0.14007,0.387755491052524
14,"log_Fmult_devs",-0.070065,0.1392,0.386463384821408
15,"log_Fmult_devs",-0.021244,0.13841,0.385287317141797
16,"log_Fmult_devs",-0.10937,0.13715,0.383406032353611
17,"log_Fmult_devs",0.028427,0.13992,0.387532941353502
18,"log_Fmult_devs",0.043814,0.13939,0.386745841354314
19,"log_Fmult_devs",-0.26001,0.13785,0.384452034531899
20,"log_Fmult_devs",-0.20966,0.14039,0.388229948778398
21,"log_Fmult_devs",-0.18286,0.13611,0.381848039846726
22,"log_Fmult_devs",-0.14983,0.13423,0.379019564453108
23,"log_Fmult_devs",0.0045288,0.13419,0.378959212739217
24,"log_Fmult_devs",0.24667,0.13542,0.380811752396142
25,"log_Fmult_devs",-0.027809,0.13857,0.385525722698111
26,"log_Fmult_devs",-0.099048,0.14521,0.39532564307193
27,"log_Fmult_devs",-0.2273,0.14627,0.396873623720659
28,"log_Fmult_devs",-0.33321,0.14504,0.395076970697706
29,"log_Fmult_devs",-0.27912,0.1452,0.395311018445487
30,"log_Fmult_devs",-0.32913,0.14556,0.395837256619709
31,"log_Fmult_devs",0.071848,0.14741,0.398533543792308
32,"log_Fmult_devs",0.2551,0.14867,0.400362373749507
33,"log_Fmult_devs",-0.098097,0.14715,0.398155408297368
34,"log_Fmult_devs",-0.10712,0.14576,0.39612939084376
35,"log_Fmult_devs",0.24275,0.14767,0.398911419033984
36,"log_Fmult_devs",-0.15042,0.1458,0.396187798847424
37,"log_Fmult_devs",-0.035107,0.14504,0.395076970697706
38,"log_Fmult_devs",-0.0079103,0.14474,0.394637858106015
39,"log_Fmult_devs",-0.25177,0.14223,0.390949832656516
40,"log_recruit_devs",0.66377,0.063692,0.2564451069223
41,"log_recruit_devs",0.15472,0.06915,0.2675760389758
42,"log_recruit_devs",-0.16788,0.071627,0.272496921760679
43,"log_recruit_devs",0.075328,0.062496,0.253949209387507
44,"log_recruit_devs",-0.61096,0.082282,0.292851415451372
45,"log_recruit_devs",0.085054,0.064183,0.257463612036248
46,"log_recruit_devs",0.058379,0.068279,0.265826977680723
47,"log_recruit_devs",0.63542,0.057119,0.242449578125116
48,"log_recruit_devs",1.0508,0.050063,0.22657742284126
49,"log_recruit_devs",0.23428,0.067185,0.263615849556717
50,"log_recruit_devs",0.36769,0.062198,0.253323962801501
51,"log_recruit_devs",-0.011936,0.07249,0.274193461293032
52,"log_recruit_devs",0.25642,0.064955,0.259057914969949
53,"log_recruit_devs",0.87602,0.050682,0.228009446745196
54,"log_recruit_devs",0.62585,0.053406,0.234217485408368
55,"log_recruit_devs",0.035295,0.064312,0.257730618057236
56,"log_recruit_devs",0.043781,0.062287,0.253510839499853
57,"log_recruit_devs",-0.21449,0.068077,0.265419912178244
58,"log_recruit_devs",0.14721,0.057944,0.244245068183843
59,"log_recruit_devs",0.26473,0.054603,0.236899242929575
60,"log_recruit_devs",-0.40455,0.069968,0.269209698082247
61,"log_recruit_devs",-0.55768,0.073794,0.276739961227875
62,"log_recruit_devs",-0.066634,0.061035,0.250870716306676
63,"log_recruit_devs",-0.22719,0.066198,0.261607046917231
64,"log_recruit_devs",0.15975,0.057531,0.243347705777281
65,"log_recruit_devs",0.32318,0.054473,0.236609307639777
66,"log_recruit_devs",0.20791,0.055664,0.239253820465764
67,"log_recruit_devs",-0.47495,0.070856,0.270973506642602
68,"log_recruit_devs",-0.083256,0.058117,0.244620092425557
69,"log_recruit_devs",-0.48261,0.066835,0.262905037942763
70,"log_recruit_devs",-0.68074,0.072691,0.274587304020818
71,"log_recruit_devs",-0.37148,0.066982,0.263203782323161
72,"log_recruit_devs",-0.61642,0.079031,0.286771461139883
73,"log_recruit_devs",-0.40372,0.084585,0.2970948381492
74,"log_recruit_devs",0.40615,0.078383,0.285546507513012
75,"log_recruit_devs",-0.77925,0.17035,0.430952179048581
76,"log_recruit_devs",-0.51802,0.30835,0.600980297211096
77,"log_N_year1_devs",5.0194,0.072998,0.2751879093561
78,"log_N_year1_devs",2.4914,0.082492,0.293240490867855
79,"log_N_year1_devs",1.4346,0.093827,0.313639461036999
80,"log_N_year1_devs",0.81815,0.10394,0.330959032034976
81,"log_N_year1_devs",0.47862,0.12348,0.362529137819674
82,"log_N_year1_devs",0.28061,0.1488,0.400550718165822
83,"log_N_year1_devs",0.2873,0.3065,0.59888351745331
84,"log_N_year1_devs",0.43732,0.3931,0.693949953941591
85,"log_N_year1_devs",-5.0711e-11,58233,Inf
86,"log_N_year1_devs",-1.0339e-10,58135,Inf
87,"log_q_year1",-1.1892,0.047764,0.221185624001245
88,"log_q_year1",-0.71251,0.054441,0.236537890232348
89,"log_q_year1",-1.7335,0.048326,0.22251458539834
90,"log_q_year1",-1.6757,0.045248,0.215144851177253
91,"index_sel_params[1]",2.0601,0.052098,0.0252890636376875
92,"index_sel_params[2]",0.38134,0.027707,0.0726569465568784
93,"index_sel_params[3]",2.4335,0.080522,0.0330889665091432
94,"index_sel_params[4]",0.57773,0.071852,0.124369515171447
95,"index_sel_params[5]",1.3077,0.061321,0.046892253574979
96,"index_sel_params[6]",0.30427,0.048756,0.160239261182502
97,"index_sel_params[7]",1.4486,2052.7,1417.02333287312
98,"index_sel_params[8]",0.023085,86.638,3752.99978340914
99,"log_SR_scaler",10.034,0.03138,0.178542832005901
100,"Freport",0.48472,0.057062,0.117721571216372
101,"Freport",0.48855,0.052961,0.108404462184014
102,"Freport",0.7176,0.072557,0.101110646599777
103,"Freport",0.70974,0.066506,0.0937047369459238
104,"Freport",0.73154,0.06623,0.0905350356781584
105,"Freport",0.85293,0.078335,0.0918422379327729
106,"Freport",0.74636,0.076593,0.102622059059971
107,"Freport",0.81218,0.087291,0.107477406486247
108,"Freport",0.79818,0.091976,0.115232153148413
109,"Freport",1.0313,0.11732,0.11375933288083
110,"Freport",0.88392,0.097607,0.11042515159743
111,"Freport",0.82411,0.086213,0.104613461795149
112,"Freport",0.80679,0.082259,0.10195837826448
113,"Freport",0.7232,0.077223,0.106779590707965
114,"Freport",0.74406,0.083107,0.111693949412682
