"","Fmsy","MSY","SPRmsy","SSBmsy","Rmsy","YPRmsy","Rel.SSBmsy","Rel.Rmsy","Conv.Code","Freport_5-5"
"1965",0.24465301755756,100420.522546621,0.398904585256391,422920.831440262,12853904.0434757,0.0188487927944028,0.315611941880328,1.9088882986792,0,0.184517974736714
"1966",0.219016820158586,135189.322618357,0.382835456339624,467563.441285779,13714354.6682285,0.0246356728767863,0.307475606459053,2.00722439661935,0,0.272955357667967
"1967",0.240622656378746,120807.980425465,0.402175221648584,420095.319143253,12677991.6543606,0.0227220210464391,0.318116745551695,1.88613605098382,0,0.272955357667967
"1968",0.267964543994438,144150.185620295,0.379487111203746,448399.341411838,14017098.6778818,0.0265877402256972,0.30191018085048,2.05686164447136,0,0.272955357667967
"1969",0.272955357667967,156774.736698761,0.374896760743799,417336.682821499,14515266.8145815,0.0295465300857887,0.29331862125152,2.14034299336712,0,0.272955357667967
"1970",0.313522822598582,169917.876134955,0.366162653355647,393785.009267698,15453701.5693458,0.0326133019489966,0.281907838841028,2.28360679848603,0,0.272955357667967
"1971",0.340036949039337,191282.754562407,0.353983776919173,434575.104544641,16405110.1707459,0.0356097485863718,0.277411443287969,2.39338880142956,0,0.272955357667967
"1972",0.348756095250232,198095.759112612,0.360231079140478,515854.99788146,15285334.8288301,0.0351385888505799,0.2928030978748,2.2038324981008,0,0.272955357667967
"1973",0.347931027288344,204366.495034893,0.351696822557783,578300.600918174,15818878.3574221,0.0352148462326339,0.291101623473138,2.25614999318572,0,0.272955357667967
"1974",0.293884128956166,177443.853395285,0.36978024141192,479258.471376967,14631410.8549943,0.0321114648016482,0.29721053458633,2.12816775951933,0,0.272955357667967
"1975",0.280516432279306,175681.652939412,0.364215281087712,476838.702137824,15111843.7493783,0.0318376152196721,0.291938507618554,2.19515300054724,0,0.272955357667967
"1976",0.373207034685985,136149.533432826,0.363086241658171,478655.34642091,15203379.525216,0.0246472297895675,0.291150582991298,2.20698796634627,0,0.125338832788632
"1977",0.329808208958436,124225.80350016,0.378134270865696,425311.119580749,14218829.4258253,0.0232770297317068,0.297393898249611,2.09539356054437,0,0.141363969862415
"1978",0.259198125368046,132061.770879656,0.38343663974002,414664.058591344,13875484.4378277,0.0249383986991391,0.300477793109682,2.05332820492664,0,0.219450328300092
"1979",0.381349064625545,121728.2549762,0.372413080758225,495172.661519514,14363523.800762,0.0218310882691595,0.301467315071905,2.08526039046387,0,0.111196849108709
"1980",0.34536532785385,139086.742603181,0.358194820306846,466950.546430191,15729749.7193214,0.0253553596579532,0.285365966302824,2.28448718754405,0,0.135109810805553
"1981",0.426102179273199,133967.029950974,0.351625406249118,480495.851412194,16328601.4940002,0.0242261640723118,0.281175212966314,2.36119851195605,0,0.0877313401712533
"1982",0.371785429407914,163542.539590124,0.35272072094867,539607.955842961,15885748.6562096,0.0286714882668821,0.288469409528507,2.27769714897797,0,0.14319187627169
"1983",0.28636588881459,202232.674354671,0.347436780337004,563394.283206885,16314773.7522533,0.0350712427654954,0.285939826290144,2.32851877066967,0,0.272955357667967
"1984",0.340149074179568,186802.758570742,0.347970809293038,521925.307735692,16474361.0126233,0.0330334160348751,0.282451213494397,2.36471829947026,0,0.272955357667967
"1985",0.298824644051214,146514.425641822,0.345537459802164,545568.232710377,16612359.7402361,0.0256143606996679,0.28259199428337,2.37519450168908,0,0.233408682606267
"1986",0.268275497740292,148836.350780043,0.368850420786303,437319.777122717,14913082.062841,0.0276557423742059,0.2908961334286,2.18540222402484,0,0.242252713842975
"1987",0.244345205631079,107264.897107024,0.359012043839159,370315.965329122,16450040.171166,0.0210060549422831,0.271690600836371,2.43791991714443,0,0.26432915594803
"1988",0.259755782067701,100207.256029146,0.380579007375231,397322.87290442,14174627.0135044,0.0191784699688256,0.295142562904855,2.10384355444845,0,0.213474995874682
"1989",0.262779279352906,94789.7016230416,0.370676070692208,423890.189728003,14831785.245142,0.0177794822267047,0.290573603935506,2.1807857007584,0,0.230229234913416
"1990",0.238026253211852,105527.375590508,0.394605817647794,381806.98358182,13260055.7669885,0.0204580766934464,0.304852111415218,1.98596110632673,0,0.229803412854076
"1991",0.235495845464253,107975.684875653,0.402079975235137,351146.488515825,12924724.5784196,0.021530759308725,0.305491921537318,1.95813198536538,0,0.272955357667967
"1992",0.224116249248525,102983.021546021,0.402024207916741,354845.380802861,12911460.1857013,0.0204611606881904,0.306209540353841,1.95391878877716,0,0.272955357667967
"1993",0.235195150648453,92227.787421843,0.408650333821351,343037.009442492,12569109.7011316,0.0185409461756574,0.309562445679973,1.91412824183801,0,0.219533484121892
"1994",0.206379403509311,78100.6802529059,0.436935111701982,290107.524728317,11321248.3873807,0.016706936839277,0.321184532959187,1.78022137212269,0,0.221641543180145
