"index","name","value","stdev","CV"
1,"sel_params[1]",2.3429,0.23329,0.099573178539417
2,"sel_params[2]",1.2157,0.16817,0.138331825285844
3,"log_Fmult_year1",-1.1595,0.12219,0.360511824290147
4,"log_Fmult_devs",0.12946,0.14296,0.392025067306818
5,"log_Fmult_devs",0.10267,0.14012,0.387829653321394
6,"log_Fmult_devs",0.15452,0.13905,0.386240284855211
7,"log_Fmult_devs",0.11914,0.13832,0.385153165939065
8,"log_Fmult_devs",-0.064922,0.13742,0.383809741287506
9,"log_Fmult_devs",-0.19454,0.13751,0.383944240803925
10,"log_Fmult_devs",0.20787,0.13981,0.387369678210068
11,"log_Fmult_devs",0.02102,0.13591,0.381547882793642
12,"log_Fmult_devs",-0.0064603,0.1371,0.383331236751693
13,"log_Fmult_devs",-0.38036,0.13797,0.384631136966645
14,"log_Fmult_devs",0.30573,0.1441,0.393699889141944
15,"log_Fmult_devs",0.0771,0.14201,0.390625363182064
16,"log_Fmult_devs",0.014466,0.14168,0.390138287040766
17,"log_Fmult_devs",0.048551,0.1426,0.391495085577614
18,"log_Fmult_devs",-0.14244,0.14495,0.394945274353971
19,"log_Fmult_devs",0.19555,0.14877,0.40050725975819
20,"log_Fmult_devs",-0.38186,0.14037,0.388200307713373
21,"log_Fmult_devs",-0.22911,0.14183,0.3903597407015
22,"log_Fmult_devs",0.1115,0.14396,0.393494490538899
23,"log_Fmult_devs",0.34168,0.1444,0.394139765275432
24,"log_Fmult_devs",-0.037189,0.14067,0.388644748503161
25,"log_Fmult_devs",-1.1773,0.13435,0.3792005764401
26,"log_Fmult_devs",-0.016073,0.14145,0.389798544989039
27,"log_Fmult_devs",0.1609,0.14197,0.390566347444584
28,"log_Fmult_devs",1.0418,0.14737,0.398475386059522
29,"log_Fmult_devs",-0.48683,0.13796,0.384616214128494
30,"log_Fmult_devs",0.29058,0.14576,0.39612939084376
31,"log_Fmult_devs",-0.19075,0.1433,0.392525123437397
32,"log_Fmult_devs",-0.09304,0.14481,0.394740349615875
33,"log_recruit_devs",-0.020481,0.089666,0.30628237056434
34,"log_recruit_devs",-0.63802,0.11832,0.354406894827999
35,"log_recruit_devs",-0.076477,0.09511,0.315879445759528
36,"log_recruit_devs",-0.48454,0.1148,0.348782289287167
37,"log_recruit_devs",0.55898,0.075763,0.280547483194805
38,"log_recruit_devs",0.74452,0.070212,0.269695341249621
39,"log_recruit_devs",0.17253,0.087569,0.30251872100324
40,"log_recruit_devs",0.33833,0.080761,0.290020280136043
41,"log_recruit_devs",-0.89604,0.12752,0.368792066299867
42,"log_recruit_devs",-0.86524,0.12457,0.364226995123327
43,"log_recruit_devs",0.54875,0.070118,0.269508338807355
44,"log_recruit_devs",-0.39443,0.10638,0.335029027254821
45,"log_recruit_devs",0.27827,0.082127,0.292563961333973
46,"log_recruit_devs",-0.098394,0.098196,0.32121486111555
47,"log_recruit_devs",-0.047699,0.098503,0.321741689780125
48,"log_recruit_devs",1.1379,0.062823,0.254633749064986
49,"log_recruit_devs",0.78489,0.071507,0.27226029742635
50,"log_recruit_devs",0.18953,0.089422,0.305846421766023
51,"log_recruit_devs",0.65487,0.072512,0.274236592163122
