North Sea/Skagerrak/Eastern Channel Cod;
1	6													 
1963	2017													 
1	6													 
1	
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0100 0.0500 0.2300 0.6200 0.8600 1
0.0079 0.0507 0.2375 0.6418 0.8779 1
0.0077 0.0532 0.2288 0.6165 0.8456 1
0.0075 0.0555 0.2207 0.5915 0.8139 1
0.0073 0.0574 0.2142 0.5674 0.7835 1
0.0071 0.0588 0.2096 0.5449 0.7556 1
0.0069 0.0595 0.2072 0.5246 0.7312 1
0.0067 0.0593 0.2066 0.5073 0.7114 1
0.0066 0.0585 0.2073 0.4935 0.6969 1
0.0065 0.0575 0.2092 0.4840 0.6882 1
0.0064 0.0570 0.2125 0.4794 0.6857 1
0.0064 0.0579 0.2180 0.4803 0.6893 1
0.0064 0.0609 0.2271 0.4870 0.6984 1
0.0065 0.0665 0.2413 0.4998 0.7125 1
0.0066 0.0746 0.2617 0.5183 0.7305 1
0.0067 0.0845 0.2883 0.5421 0.7512 1
0.0069 0.0949 0.3201 0.5699 0.7737 1
0.0070 0.1043 0.3547 0.6004 0.7967 1
0.0071 0.1112 0.3890 0.6317 0.8192 1
0.0073 0.1148 0.4195 0.6623 0.8405 1
0.0075 0.1150 0.4435 0.6906 0.8601 1
0.0078 0.1129 0.4596 0.7154 0.8774 1
0.0083 0.1106 0.4679 0.7364 0.8926 1
0.0089 0.1104 0.4707 0.7534 0.9055 1
0.0097 0.1149 0.4711 0.7669 0.9163 1
0.0106 0.1259 0.4731 0.7777 0.9253 1
0.0118 0.1440 0.4805 0.7867 0.9325 1
0.0133 0.1688 0.4958 0.7946 0.9383 1
0.0150 0.1983 0.5200 0.8023 0.9428 1
0.0169 0.2301 0.5524 0.8100 0.9463 1
0.0192 0.2613 0.5906 0.8181 0.9488 1
0.0216 0.2894 0.6314 0.8265 0.9507 1
0.0244 0.3128 0.6709 0.8351 0.9521 1
0.0273 0.3309 0.7059 0.8437 0.9533 1
0.0305 0.3442 0.7336 0.8520 0.9543 1
0.0339 0.3534 0.7524 0.8598 0.9551 1
0.0374 0.3599 0.7617 0.8668 0.9557 1
0.0410 0.3643 0.7614 0.8724 0.9558 1
0.0447 0.3671 0.7524 0.8762 0.9551 1
0.0485 0.3681 0.7355 0.8779 0.9534 1
0.0523 0.3667 0.7118 0.8771 0.9505 1
0.0560 0.3624 0.6826 0.8738 0.9462 1
0.0598 0.3550 0.6492 0.8682 0.9406 1
0.0636 0.3448 0.6127 0.8607 0.9339 1
0.0673 0.3326 0.5745 0.8521 0.9266 1
0.0710 0.3194 0.5356 0.8429 0.9190 1
