Year,2,3,4,5,6,7,8,9,10+
1976,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1977,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1978,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1979,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1980,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1981,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1982,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1983,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1984,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1985,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1986,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1987,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1988,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1989,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1990,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1991,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1992,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1993,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1994,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1995,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1996,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1997,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1998,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
1999,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2000,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2001,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2002,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2003,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2004,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2005,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2006,0.011,0.045,0.171,0.475,0.799,0.946,0.987,0.997,0.999
2007,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2008,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2009,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2010,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2011,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2012,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2013,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2014,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2015,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2016,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
2017,0.077,0.196,0.415,0.674,0.858,0.946,0.981,0.993,0.998
