"Year","Index","Age","logObs","Pred"
2014,1,"1",-2.6200141526011,-0.961755308012848
2014,1,"2",-0.421128956438802,0.25004345222486
2014,1,"3",-0.392834201352969,0.183353176701644
2014,1,"4",-0.719164139281471,-0.0933502784326792
2014,1,"5",-0.388646446774074,-0.476565137188743
2014,1,"6",-0.930421808780432,-0.771751577760178
2014,1,"7",-2.55647847479667,-1.18117364848649
2014,1,"8",-2.55471338687067,-1.7706082796658
2014,1,"9",-3.00033444320096,-1.48923006778296
2014,2,"1",-0.875578938608075,0.331373563443855
2014,2,"2",-0.45360814038433,0.774108240663159
2014,2,"3",-0.429829798011065,0.374384047518355
2014,2,"4",-0.555211615519757,0.0479227745778744
2014,2,"5",-1.17895160426293,-0.362042331373706
2014,2,"6",-1.5869864629666,-0.672919043675112
2014,2,"7",-2.23068796800985,-1.08671636453506
2014,2,"8",-3.57396067577982,-1.67491524571521
2014,2,"9",-4.14332859021152,-1.39032213383237
2015,1,"1",-1.08774488081839,-1.2081080261427
2015,1,"2",0.0277912507293293,0.341486641489721
2015,1,"3",-0.418502776153711,0.361004786039125
2015,1,"4",-0.354866337277073,-0.0200901677009865
2015,1,"5",-0.73252403376677,-0.363028254383033
2015,1,"6",-1.88814116072325,-0.79089854769758
2015,1,"7",-2.6699812477928,-1.11118179112392
2015,1,"8",-3.97210482432454,-1.52668359714631
2015,1,"9",-4.03335216304091,-1.26657884063033
2015,2,"1",0.742517716852319,0.0854039953140002
2015,2,"2",-0.191305195418561,0.866716779928021
2015,2,"3",-0.299064699375335,0.555327256855837
2015,2,"4",-0.929373516959257,0.128942135309567
2015,2,"5",-1.05909873877242,-0.235089448567995
2015,2,"6",-2.57356885005491,-0.675043163612514
2015,2,"7",-4.01504683042333,-0.99868690717249
2015,2,"9",-4.33514319276626,-1.15066940667974
2016,1,"1",-2.17666316592189,-1.06013781389443
2016,1,"2",0.329365992255693,0.096427446460997
2016,1,"3",0.0572945996773474,0.456226914842799
2016,1,"4",-0.190938552140625,0.167286638666669
2016,1,"5",-0.772559903911949,-0.26985208899935
2016,1,"6",-1.86741700386708,-0.64673589868872
2016,1,"7",-3.21908436614642,-1.09366611645729
2016,1,"8",-4.06284608095926,-1.41868437438975
2016,1,"9",-4.6564638181757,-0.99826832841997
2016,2,"1",0.277158612222894,0.233846907562277
2016,2,"2",0.253615224893936,0.623095534899296
2016,2,"3",0.415132741091863,0.654610985659511
2016,2,"4",-0.294791989852006,0.325893241677223
2016,2,"5",-0.910824282192271,-0.125359033184312
2016,2,"6",-2.27596174297974,-0.509875714603654
2016,2,"7",-3.85377264079214,-0.958914282505859
2016,2,"8",-6.57130186962387,-1.28333989043916
2016,2,"9",-5.49678694441631,-0.861380494469385
