year,	fleet,	age,	logObs,	pred,	predSd
2014,	2,	1,	7.88765910391736,	7.90163157100983,	0.530579510590236
2014,	2,	2,	7.45091061973866,	7.74835274394283,	0.28374572319034
2014,	2,	3,	6.60723109851706,	6.96240141257605,	0.27120326430019
2014,	2,	4,	5.65059264614208,	5.99431608493101,	0.273979096345158
2014,	2,	5,	5.84458735124722,	6.16562205730368,	0.283315171676211
2014,	3,	1,	8.15960640330251,	8.44154715161928,	0.40059078018135
2014,	3,	2,	7.29796460719885,	7.48434126219965,	0.288336271885501
2014,	3,	3,	6.41475320123927,	6.63231902038007,	0.278653190295211
2014,	3,	4,	5.68266097803409,	5.64794604995987,	0.281573933887667
2015,	2,	1,	7.42197912225428,	7.31557648037212,	0.54169313552385
2015,	2,	2,	8.18014719022361,	8.05825576184936,	0.290566525266069
2015,	2,	3,	7.12641680099248,	7.25087787606921,	0.274370350552101
2015,	2,	4,	6.09921969334805,	6.27033082140583,	0.278095476495014
2015,	2,	5,	5.27796158629096,	5.64896926020633,	0.28753591802275
2015,	3,	1,	7.54934597262768,	7.85719898988703,	0.415544953816668
2015,	3,	2,	8.04354131540374,	7.80168599244929,	0.296239279875822
2015,	3,	3,	6.98663115232304,	6.9316269162352,	0.28391472316151
2015,	3,	4,	6.12922448681247,	5.93185453762881,	0.287786174310428
2016,	2,	1,	6.85177734457268,	6.91786448890479,	0.557485396559272
2016,	2,	2,	6.99324466499755,	7.45723081102671,	0.313612012641846
2016,	2,	3,	7.55122890529851,	7.54948732776969,	0.282018045843639
2016,	2,	4,	6.42797602362147,	6.75090233387853,	0.282996678760703
2016,	2,	5,	5.84840216426614,	6.01748719225675,	0.293139538011763
2016,	3,	1,	7.27891185605803,	7.46207869672179,	0.436899558207684
2016,	3,	2,	7.04880335046032,	7.21235235378127,	0.32023308291174
2016,	3,	3,	7.44016429647934,	7.24856034446168,	0.294261819464144
2016,	3,	4,	6.72179912503503,	6.42892477201206,	0.29467238036659
