Catch in Numbers (thousands)
1 2
1982 2016 
1 9 
1
444.586 2910.047 2279.452 1425.966 746.427 65.691 93.802 72.37 89.814
585.623 2438.586 2903.495 1197.762 701.751 451.254 49.84 62.3 56.02
364.778 2103.923 1667.543 1636.772 435.682 218.688 105.161 9.461 53.178
498.224 1923.683 2390.637 1147.019 735.036 160.73 106.755 48.199 33.062
753.039 1729.393 2734.307 986.803 277.949 201.719 47.768 38.015 47.27
274.44 1959.404 1552.97 1567.305 343.822 88.991 80.63 14.434 37.329
410.102 1522.867 2075.912 1152.41 445.963 67.138 25.501 26.098 9.264
163.15 1205.632 2353.758 1644.95 519.348 86.807 70.064 9.368 19.534
64.557 797.163 5481.064 2698.954 538.537 188.1 29.543 36.208 43.071
120.271 488.37 929.131 5529.373 1034.132 150.414 55.395 25.951 15.77
367.46 815.271 855.845 499.351 2180.535 225.401 79.952 5.981 5.483
103.721 462.156 2118.598 932.49 103.023 495.766 41.488 11.27 0
121.7 168.861 1480.882 1290.139 266.081 66.146 74.139 28.676 7.894
76.95 297.906 1275.371 1251.386 221.256 29.881 6.496 18.188 2.798
34.601 100.903 612.117 1983.857 404.111 36.701 4 0.5 1.6
67.676 126.855 506.72 464.535 862.994 72.074 5.498 2.299 1
4.298 152.133 478.789 619.927 152.633 205.11 28.687 5.198 2.299
65.763 66.355 325.161 329.407 169.048 52.828 58.653 12.244 1.086
17.795 413.948 530.657 803.342 175.063 84.599 12.426 10.438 0
0.597 321.722 1096.662 668.23 381.249 105.913 56.938 8.262 11.547
13.512 34.773 317.63 859.995 310.774 162.342 65.97 27.719 20.169
37.547 99.16 150.288 530.053 684.435 182.842 75.593 29.159 26.762
132.269 92.13 548.696 249.398 386.647 247.008 70.019 35.557 32.768
23.906 139.333 137.633 859.906 87.321 241.858 109.226 28.707 31.007
16.449 46.457 365.577 274.257 440.945 29.41 80.353 40.077 29.111
11.697 85.978 247.935 907.463 130.866 222.842 8.298 20.895 32.192
10.587 102.073 532.338 679.055 786.621 67.216 100.675 3.296 18.877
9.164 81.483 590.803 1051.313 466.187 276.425 21.915 29.884 10.559
6.693 53.447 338.465 841.666 633.872 160.041 82.418 13.187 8.492
6.997 37.086 234.015 551.299 585.186 354.371 36.287 39.885 9.596
13.086 83.014 288.402 430.755 243.149 124.871 58.739 7.592 3.496
6.285 165.6 296.085 188.644 122.604 22.845 12.57 6.883 0.898
15.301 49.303 241.413 254.914 71.904 28.302 8.8 1.9 0.9
5.496 47.866 28.68 55.661 14.39 1.799 1.799 0.3 0.2
2.497 28.261 119.037 52.129 62.414 5.093 1.698 0.699 0.3
