"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1980",50907.2103160379,42763.3749709012,61279.6431226784,46240.7737441256,32489.2112784324,71750.2411915147,13379.211555316,11064.4523405814,17443.6885180567,0.226654375,0.13926584625,0.36560195
"1981",26056.2428157786,21737.7778518775,31240.7455642527,43653.1621758617,29968.2049854781,68363.5135409636,14172.004095987,12611.5255730105,16172.2618737565,0.269736,0.1656353,0.4528912625
"1982",21008.5551415559,17583.4504466523,24974.8974544,42277.1689001057,27060.3741871624,69583.0703843296,14627.7779919786,12666.7136265126,16962.6713917919,0.305111875,0.189682125625,0.53740576875
"1983",25289.9617861141,21121.6528061006,30533.6176244846,37731.5123111695,22756.3893495088,64857.7832070778,14396.0723825055,12275.940284067,17368.2819968854,0.331538375,0.2082506875,0.58754339375
"1984",14975.978119869,12535.0638003492,17993.9617979959,33675.9205326998,17870.7797020898,62444.8263217693,11485.6924015922,9627.53174747118,14883.2815812224,0.3559755,0.224941696875,0.59650975625
"1985",18218.2415311702,15088.0070610802,21601.4228335122,28596.0041901347,12523.3351386591,56974.2133023453,6669.97546203235,5854.51586767475,7940.26358599308,0.369343625,0.23464542125,0.58851663125
"1986",26177.4501207882,21771.053331477,31712.9676886801,25197.077011869,9937.44469703767,51831.4074544937,5061.45818637995,4474.83637253149,5706.62484624493,0.37247225,0.23306476875,0.5647625125
"1987",48350.6648248295,40112.884218999,58816.2536154504,24208.6202091329,9978.62174060289,49143.8830142307,4234.82152375898,3790.77490168059,4751.84716911453,0.367021,0.2400450875,0.554714375
"1988",59462.9698889412,49943.759430653,71425.8663790273,21870.6826158088,9444.3102586056,43701.2787196037,4109.19201305593,3653.58072416274,4759.20612273568,0.365627,0.2434205325,0.55111435
"1989",28015.7395816302,23528.2577646324,33639.1655099488,17610.4748199382,8319.56930315494,34561.9209736123,3479.45836996006,2977.50424674679,4354.40653569447,0.374014625,0.24497068125,0.557353
"1990",27360.1421674637,22838.4988899792,33223.2948986154,15060.5144875466,7903.79609674565,28523.1007693158,4668.33200181959,3877.03036932854,6427.13133349849,0.367793125,0.2441760625,0.51724874375
"1991",26747.819871113,21856.7474507457,32868.7389998889,17219.4425010769,10257.8491614122,30264.818125976,6724.19192018518,5727.80853993194,8474.57857085155,0.353844,0.24422991875,0.4772497875
"1992",34521.683534509,28445.4666211738,42056.6096717852,18399.8800055324,11628.8688463472,31517.9280542849,7627.37971170481,6470.52591669594,9412.07260384928,0.38737,0.2683064125,0.515467825
"1993",53467.8799558387,44081.9577136953,65651.6743772534,17113.2245589841,10773.3933022264,30750.6457854721,6979.91916542569,6066.21438647788,8627.77942454962,0.46619575,0.30591439375,0.6801188125
"1994",49001.4270303014,39501.5289643872,61000.6658022076,15649.2886407085,9872.29390201596,28769.2389529794,5935.32170964225,5269.14238721509,6929.17610672827,0.513476875,0.30725016875,0.87554573125
"1995",30458.2594748606,25131.2695257004,37915.0258857104,14660.3585236999,9661.23356765452,25420.1160098333,5608.64570360083,4971.66193824944,6364.2235178127,0.409675125,0.2408152625,0.7534668375
"1996",30518.9840075827,24623.8698359002,37508.2212906792,16236.6669226134,10598.7818752059,27863.5428923471,5436.17304034477,4749.57874140238,6272.31541937557,0.29028675,0.176700434375,0.5051966375
"1997",26900.185829798,22092.7291000208,33466.6907715755,19053.7859470636,12480.6605902688,31676.9642642939,4776.62469075717,4198.64642134501,5494.47059347968,0.2293869375,0.145374415,0.37528909375
"1998",32005.0996210404,25435.392775623,41582.8516575372,22284.7023879565,14096.335895496,37756.8721216328,4054.3898766233,3586.99368539172,4727.74031809867,0.21283635,0.13793056875,0.3373708875
"1999",36316.5414443127,28454.6414296717,47404.1585016784,19889.3603713516,13313.4747562208,31211.3109190604,4029.73789106372,3581.25662507703,4548.44380758429,0.227236875,0.146587090625,0.35972929375
