"","year","fleet","age","logObs","pred","predSd"
"1",2014,"NEFSC_Spring",1,7.46463017123533,5.84636148343449,0.826441748223727
"2",2014,"NEFSC_Spring",2,8.44807459774087,7.28797232001765,0.81657271363194
"3",2014,"NEFSC_Spring",3,8.5085983614565,8.20592056332797,0.812645786631994
"4",2014,"NEFSC_Spring",4,8.72162190757381,8.50325750611299,0.808976601227085
"5",2014,"NEFSC_Spring",5,8.11339669040862,7.8405956707263,0.808099479770772
"6",2014,"NEFSC_Spring",6,7.28097263954018,7.19685643965854,0.807204559232806
"7",2014,"NEFSC_Spring",7,7.67276720325346,7.17873425447112,0.807555974761425
"8",2014,"NEFSC_Spring",8,6.80567825564737,6.51547022441394,0.812801927465181
"9",2015,"NEFSC_Spring",1,4.84268990324681,5.64663540963644,0.830023775652224
"10",2015,"NEFSC_Spring",2,8.76509179239597,7.39387085046958,0.823918085937079
"11",2015,"NEFSC_Spring",3,8.71858671648321,8.32688856038073,0.817608566035449
"12",2015,"NEFSC_Spring",4,8.14987899365711,8.44431820056795,0.812183996220752
"13",2015,"NEFSC_Spring",5,7.57084008052704,8.10350198381803,0.809258337541621
"14",2015,"NEFSC_Spring",6,6.72713227882376,7.19106553383065,0.809743755701995
"15",2015,"NEFSC_Spring",7,6.18918772107528,6.68037513911929,0.807954059328597
"16",2015,"NEFSC_Spring",8,6.6052979209482,6.85388917672405,0.813588898840943
"17",2016,"NEFSC_Spring",1,7.04920275656612,5.77736270987256,0.82917615469701
"18",2016,"NEFSC_Spring",2,7.41611386210434,7.18562049630653,0.824735461067699
"19",2016,"NEFSC_Spring",3,9.45543326435472,8.43610543655238,0.825245409946078
"20",2016,"NEFSC_Spring",4,8.64923146990042,8.56695396418134,0.817599377500529
"21",2016,"NEFSC_Spring",5,7.89753064591867,8.04272008683297,0.812963062035211
"22",2016,"NEFSC_Spring",6,7.0471432383909,7.47058289259506,0.810744593820871
"23",2016,"NEFSC_Spring",7,6.09836637433463,6.70044223762385,0.810130990876144
"24",2016,"NEFSC_Spring",8,6.50472221106526,6.37261927376219,0.814162285579232
"25",2014,"NEFSC_Fall",2,8.12614269185408,7.90439580701598,0.716311432215067
"26",2014,"NEFSC_Fall",3,8.35762285172825,8.20770098709932,0.707480684229377
"27",2014,"NEFSC_Fall",4,8.06835909795871,8.54080478304535,0.704684681454709
"28",2014,"NEFSC_Fall",5,7.46694240362601,8.30995332189142,0.703482487778645
"29",2014,"NEFSC_Fall",6,6.92308714297912,8.01354717465756,0.702374431462123
"30",2014,"NEFSC_Fall",7,7.44917800072551,7.97023857543589,0.7023606842603
"31",2014,"NEFSC_Fall",8,6.26794031279896,6.97054100695044,0.706137477871931
"32",2015,"NEFSC_Fall",2,9.69151264903144,8.0105444363405,0.724915423609742
"33",2015,"NEFSC_Fall",3,8.90097967364275,8.32108361178281,0.71353334271399
"34",2015,"NEFSC_Fall",4,8.68884300720328,8.49570805717306,0.707975307852983
"35",2015,"NEFSC_Fall",5,7.94051262485422,8.56347126736751,0.705501296451493
"36",2015,"NEFSC_Fall",6,6.78701036128056,8.02070324030479,0.704206443695709
