"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1964",439659.995687343,283385.643639432,723691.977907789,183047.304528158,149219.763837839,236048.91340729,90582.072823746,54083.0331096923,158662.566937652,0.391537,0.2365679625,0.624378141666667
"1965",23315.4595052576,14749.2672180167,38994.2869152724,219437.672976151,174589.381168616,289133.34986165,142149.676788513,91827.0987507249,260339.100533696,0.480684,0.323836675,0.668477341666667
"1966",5118.38203915446,3342.29494673382,7808.89262312804,208588.309380592,162985.732551575,273949.88067451,123791.024346706,83747.537254193,194641.881156861,0.634200333333333,0.394647633333333,0.908061108333333
"1967",8251.62975110325,5527.13375141624,12908.8157085707,129611.280444754,100246.047312625,171897.335631766,77056.6892276588,52549.1330070149,120366.379814892,0.7165395,0.437365208333333,1.04037534166667
"1968",482.504326776936,315.363243335078,733.419376752057,74662.3678084876,57864.4361595905,99646.9899588289,36999.1098104567,26122.9592033131,55714.9431783849,0.5802545,0.376359608333333,0.888102575
"1969",812.885166081544,541.593010734848,1258.90237115503,50868.920702498,38060.0517900691,75922.7609022561,19127.8386573283,13891.7673872291,27448.9014562231,0.438402333333333,0.276423925833333,0.657151491666667
"1970",3679.86109473141,2475.3565088022,5625.16102286701,35537.222292356,25688.7249342403,56756.2824857377,14947.8356106504,10515.5920640131,22518.5167126281,0.465024666666667,0.295086183333333,0.729942266666667
"1971",97.799302540416,60.7707002746812,160.826786227075,23847.7623149371,16863.9495766957,39377.8127830688,11120.9890942089,7293.45543888911,18838.7261039528,0.611850666666667,0.337326066666667,0.977429366666667
"1972",7628.39526235077,5242.14445337296,12429.3885140816,15070.0321429727,10575.1030068212,23675.8484241122,8349.04719289567,4980.13901824095,15934.8411584802,0.487520166666667,0.260837825,0.864034725
"1973",16133.1716243404,11154.0810214162,23406.2880279617,10641.7579449673,7979.75912054615,15974.1558669149,5203.01684443783,3194.19634225058,9689.54904300116,0.2000935,0.115924175833333,0.363096591666667
"1974",10142.0052999102,7183.95316756715,14672.4304311856,14284.7864632547,11272.5716401343,18675.6554989805,4731.4632880758,2884.54355604127,8869.20477321737,0.0868885833333333,0.0446282983333333,0.180385346666667
"1975",6529.10127255738,4773.57874225688,9197.5490484279,20519.1075730355,16630.9422003887,25457.8354929785,5669.96925387994,3448.08536596499,9508.68060175685,0.0737348666666667,0.0391750225,0.136333295
"1976",78668.6021460911,56717.8008903019,112007.666478452,23911.1651692298,20154.6808880791,28698.3070802974,5162.67414258046,3383.97375760191,7603.5423563274,0.1176726,0.0699018541666667,0.188545925
"1977",10956.1269509294,7856.54977343659,15359.2242137484,42889.2942619887,35343.8964942688,52697.832840408,7889.81694774208,5673.21982909737,11992.8202819612,0.2419175,0.155910541666667,0.365580666666667
"1978",4918.25323998328,3419.41397469202,7224.97349137296,73690.7048627393,58288.0626758966,96385.9106089631,20486.9022135315,12789.1097459598,36462.4317408617,0.449671,0.29361715,0.666273558333333
"1979",52255.8246723624,34185.2629114725,82532.2271746442,70298.3533075646,55859.677690282,91622.2432999535,22901.396466314,15240.1951318479,36061.2515834565,0.595628,0.418003358333333,0.829582133333333
"1980",11133.3692587083,7452.25567897535,17538.4495560147,63943.0932589022,51852.4588647848,81430.0889868062,21286.8870213015,15558.0569382565,30899.8817941188,0.601669833333333,0.444161683333333,0.808194158333333
"1981",9148.43973232044,6193.47241229593,13615.2089293996,60683.6247607106,48552.1589486028,76600.0106575474,36475.0234339758,24580.6422772409,59559.3211011163,0.5370655,0.377826625,0.727294058333333
"1982",3045.96416340077,2190.65514790873,4343.93158655366,43436.3414937237,35504.3907979984,54103.0166341217,20963.380264071,14806.0759344352,29432.8948291037,0.478280333333333,0.347369375,0.6653866
"1983",3344.12855405594,2450.16165619199,4818.60036204101,32212.3816079867,26566.9086930552,40782.4091086078,15106.8375042212,11366.6066664384,20600.5331601329,0.470993833333333,0.347183525,0.630441341666667
"1984",13901.4955126233,10304.1192272772,19110.5038336743,20060.3070510718,16390.2900201638,25576.0473772394,11799.9749036331,8673.2463998985,16849.718757058,0.486679333333333,0.340648091666667,0.660377691666667
"1985",1875.46732927418,1393.68012536092,2545.79851809717,16073.7624204179,13473.8169101807,20136.6138471467,6817.58727417066,5213.11529376064,9492.76535262159,0.444667833333333,0.311058958333333,0.608468008333333
"1986",12912.0387614412,9868.95204953094,16959.6126845545,17096.0488280043,14290.3220067048,21458.3007580907,7452.9384431205,5183.69648751234,10678.6282826148,0.358909333333333,0.248232258333333,0.497713108333333
"1987",1306.53705737387,988.917421028377,1764.11123659764,15587.9125279404,13066.3966415963,19468.6860279244,5574.5698070627,4047.44494198831,7840.20448436684,0.319892666666667,0.217527916666667,0.455757183333333
"1988",15325.3475984694,11728.5991556305,20257.6092143921,16580.1652124014,13979.7022527775,20469.675858682,5024.69257018341,3755.89194264534,7017.27973996466,0.345766166666667,0.240023516666667,0.484380308333333
"1989",843.720489215754,619.575018139171,1161.58806255133,17318.9297461476,14624.7173744234,20934.0849593842,4986.44546748397,3906.50229258904,6558.27663267117,0.398538666666667,0.284118591666667,0.554182458333333
"1990",2801.5471873743,2064.97029401338,3919.76221272477,19874.5573400975,16622.2697173945,24249.8867254148,5749.04652707756,4484.88663105917,7416.26228682069,0.446978166666667,0.332731433333333,0.604266708333333
"1991",2640.20254307927,1949.09936730784,3725.97071886025,17463.9256106447,14517.1132713763,21709.3225690143,6816.3409018125,5194.13352108015,9148.09026510904,0.525287666666667,0.397865175,0.698707275
"1992",9401.13834141782,7170.92271553285,12655.3919765777,13538.1949351423,11167.5715723458,17003.8109141076,6411.35371619525,5034.13524312925,8204.25668584785,0.628423666666667,0.486068725,0.8016923
"1993",14009.3231432097,10789.1656442054,18366.3664621222,12127.813259638,10242.0686112016,15041.219225361,5419.68373404068,4102.75778654464,7312.69121111815,0.586013166666667,0.419775991666667,0.769071266666667
"1994",11977.0590278014,9298.27265064587,15637.3206842666,16760.3492113147,14268.6974738813,20885.4149145232,4051.50930006566,2996.08646349415,5731.42075805969,0.357680666666667,0.230494933333333,0.513520475
"1995",9778.97025020803,7566.99981718131,12936.0324572549,22891.8648803274,19504.7474996912,28363.1699936882,3408.9454195198,2432.10925509573,4997.30590513059,0.1960445,0.120611654166667,0.290305641666667
"1996",10548.4197228385,8020.09026650027,13837.7659781332,28565.6345950681,24166.9642167553,35339.2786464197,4028.16128206129,2900.58896273083,5778.73014383997,0.1465045,0.0903111791666667,0.230000916666667
"1997",19418.2279425041,15165.9863220946,25472.1957977187,34005.6484922585,28986.516169105,42455.4447066489,4652.09775114713,3443.6161918304,6514.97281417385,0.159350066666667,0.0970388441666667,0.251952983333333
"1998",14129.9380248592,10852.9258988182,19085.2282127415,39652.1343469095,33728.719047764,49769.1699498789,5768.74881263075,4399.65159727963,7631.70717126332,0.19492,0.121462818333333,0.298008275
"1999",44008.6237389447,34513.8978238051,59948.2457903867,47396.4424789177,40467.1746855652,59465.8422459514,6657.07292640827,5050.16988098092,8564.1365268307,0.226028833333333,0.143966275833333,0.339301525
