"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1965",12933711.179035,6217352.86610683,26905483.4855211,385375.867647633,207021.120623206,717388.442870395,0.100869806812029,0.0526268000620196,0.193337195389142,129148.025777044,106211.604476883,157037.572723404
"1966",5247375.24599963,2815854.63357444,9778539.93030063,684939.860671441,432477.771837445,1084778.55577037,0.147409627908207,0.0830352060878645,0.261691388795285,230124.770007776,189238.481900146,279844.824579998
"1967",15095477.7471109,8719805.24839757,26132859.8428729,652157.059316421,411041.690259059,1034709.714599,0.265107482383246,0.156694110718134,0.448529794090401,300845.220452125,247479.988947921,365717.838656983
"1968",5902658.49538987,3219065.11705281,10823445.9528725,530573.63238465,323666.277781084,869748.870076121,0.408219286105119,0.245584664553967,0.678556154354474,475102.726020913,390898.56223798,577445.460480056
"1969",9192768.84758152,5211928.62473717,16214151.2613916,601245.939918923,375287.835520377,963251.79250144,0.330820956017777,0.199189022687334,0.549440443373766,384814.710015293,316773.257379686,467471.15671656
"1970",3821898.35068075,2094156.84397121,6975077.84337527,644465.991451304,411436.241462474,1009479.40964309,0.300941863377905,0.182798245406369,0.495442420314444,314212.533381802,258661.304452501,381694.186315139
"1971",8980726.67145754,5366228.34204325,15029821.0226215,600474.114620613,372475.99618684,968033.285421543,0.382745197629593,0.231756618598164,0.632102276925766,340966.974980125,280635.925324468,414267.980454322
"1972",2738569.82036391,1496232.64299679,5012432.18834392,428732.954053223,263550.228648545,697445.594465123,0.36584675124525,0.218128827003874,0.613599986921154,275276.074788311,226502.028462158,334552.930343932
"1973",2903380.0521647,1614695.78979631,5220559.67481728,435228.683708797,278780.314125335,679474.114652623,0.400673333417364,0.237249219505664,0.676668696513667,269104.209590083,221358.973658232,327147.684244832
"1974",2750603.58974846,1570866.04371751,4816336.91058237,383082.815386121,251790.71547209,582835.007116947,0.409472870823676,0.244596732911577,0.68548761851695,228054.605613172,187486.217333348,277401.207838698
"1975",2434020.05730764,1401360.76226741,4227643.44406941,228500.172938244,148702.313879945,351119.815626818,0.580305642676126,0.356861596757141,0.943656145637119,237778.865975316,195466.197364378,289250.979795296
"1976",2529609.29810247,1497036.16028039,4274394.54758928,111579.008352844,71223.4413254288,174800.246566564,0.609637824334451,0.378427970554615,0.982111011283203,145522.687261439,119590.701619496,177077.751204849
"1977",10144884.8367369,6590523.02806352,15616163.98462,57012.0384837177,33175.0486111605,97976.42107977,0.682742766497061,0.418619466241989,1.1135117279391,102285.612910295,84178.9751389292,124286.932588186
"1978",6322308.72939374,3889560.59953355,10276633.2203596,40122.0054248383,22014.9681171599,73121.8555822478,0.700831045685115,0.421019097257565,1.16660778049128,114489.723055334,94214.2371457294,139128.618799004
