"","year","fleet","age","logObs","pred","predSd"
"1",2012,1,1,NA,NA,NA
"2",2012,1,2,0.0769610411361284,1.46779817237778,0.290380100781685
"3",2012,1,3,0.582215619852664,1.91205580225223,0.276018175274692
"4",2012,1,4,3.00864849882054,3.76874111630115,0.253861964039491
"5",2012,1,5,1.22671229129543,1.6992024638908,0.286010528058742
"6",2012,1,6,-0.867500567704723,-0.308601716304848,0.372347667047232
"7",2012,1,7,-1.20397280432594,-0.480835182079546,0.400192997876786
"8",2012,1,8,-2.40794560865187,-1.2602399879616,0.444733605330378
"9",2012,2,1,NA,NA,NA
"10",2012,2,2,0.0953101798043249,0.616624500971731,0.302027841878725
"11",2012,2,3,2.64617479738412,1.92949476969952,0.281853265997373
"12",2012,2,4,3.05352937228021,3.62108904414302,0.261426329572717
"13",2012,2,5,0.548121408509688,1.682635253382,0.292044738725446
"14",2012,2,6,-0.400477566597125,0.198553751741378,0.37085074986418
"15",2012,2,7,-1.83258146374831,0.106897340775135,0.389971250132977
"16",2012,2,8,-3.2188758248682,-0.965591880995603,0.431426902625236
"17",2013,1,1,NA,NA,NA
"18",2013,1,2,3.48492559719287,2.66652578464085,0.2913346832596
"19",2013,1,3,2.03861954715958,1.86275047572271,0.305438209276929
"20",2013,1,4,1.76985463384001,1.94568416246616,0.308773082318901
"21",2013,1,5,2.23751309625033,2.96538046578,0.291099666865616
"22",2013,1,6,-0.478035800943,0.683853992340101,0.342181385841352
"23",2013,1,7,-1.46967597005894,-1.03979170383488,0.458233233152913
"24",2013,1,8,-2.81341071676004,-1.2424657360396,0.45881438643755
"25",2013,2,1,NA,NA,NA
"26",2013,2,2,2.09309786812732,1.81080812463813,0.305275736449134
"27",2013,2,3,1.79840401194672,1.87579724856125,0.312945164963548
"28",2013,2,4,2.30757263450508,1.79398149190735,0.316793597436108
"29",2013,2,5,2.70671597808907,2.94420445976824,0.29995376661272
"30",2013,2,6,0.53062825106217,1.18572904035237,0.343534564654033
"31",2013,2,7,-0.891598119283784,-0.458353874964798,0.45112238394424
"32",2013,2,8,-2.52572864430826,-0.94998400448795,0.447911515976585
"33",2014,1,1,NA,NA,NA
"34",2014,1,2,1.45395300959371,1.52934797280695,0.357660927096853
"35",2014,1,3,2.96475746925456,3.2026127086492,0.327997695855559
"36",2014,1,4,0.966983846189673,1.7447273039307,0.367055260181656
"37",2014,1,5,1.17557332980424,1.34703309170367,0.378982102408994
"38",2014,1,6,1.76814960358892,2.04699841767076,0.352883786513653
"39",2014,1,7,-0.755022584278033,-0.0366927730555386,0.436034673218298
"40",2014,1,8,-1.96611285637283,-1.33929156260711,0.501318962120556
"41",2014,2,1,NA,NA,NA
"42",2014,2,2,NA,0.681087641215331,0.371103094959881
"43",2014,2,3,NA,3.22286769448081,0.338016314390041
"44",2014,2,4,NA,1.59967223864042,0.376352234063985
"45",2014,2,5,NA,1.33342077140856,0.388655567279922
"46",2014,2,6,NA,2.557539382312,0.362394336205029
"47",2014,2,7,NA,0.555075539549677,0.435752053640115
"48",2014,2,8,NA,-1.04325450238707,0.493646234817944
