Catch in Numbers (thousands)
1 2
1981 2016 
1 7 
1
1462.045 15026.218 15257.179 3822.504 705.596 192.82 117.599
621.471 15296.841 13374.062 4013.083 657.138 229.134 218.326
661.865 7770.472 14261.266 6566.005 1924.352 746.748 584.504
548.525 12761.823 15510.011 5440.743 1969.349 971.323 893.439
295.434 7916.348 13770.047 6483.385 3150.582 1961.296 1513.832
221.822 6497.537 9346.307 4331.693 1081.383 453.914 366.623
79.289 5641.337 9630.455 3304.443 2882.278 804.681 454.307
94.177 4372.009 10415.929 4390.843 1336.199 1083.584 335.712
469.063 5286.986 7224.378 3549.045 862.956 226.513 214.486
39.605 2321.264 6904.387 3226.668 844.896 215.624 156.218
53.803 3134.044 7393.82 3465.142 889.824 260.739 116.919
25.412 1531.848 4533.536 2624.572 684.096 164.671 53.874
289.753 2183.072 3492.915 1882.404 708.506 186.553 136.938
226.415 2356.159 2109.898 1154.626 303.991 87.499 35.18
85.943 638.716 3039.271 2150.538 494.175 81.06 19.533
163.006 1000.916 3135.25 2079.046 530.009 122.97 38.13
84.233 1762.198 3338.7 2155.606 559.003 91.891 37.331
16.137 1382.736 3069.049 1803.306 559.751 186.584 74.633
5.018 2153.561 4076.311 1582.556 376.321 82.289 18.063
44.475 1381.837 3553.887 2557.846 850.202 151.009 74.47
35.322 1704.524 3535.198 2294.901 891.116 233.123 125.14
14.14 482.784 1915.988 1848.317 934.258 327.243 116.151
15.38 510.602 1847.599 1229.34 513.678 228.643 139.441
36.643 384.755 1016.852 873.332 336.915 226.985 169.984
32.357 421.657 773.543 763.431 331.663 135.496 81.905
39.264 763.122 1608.799 690.636 278.872 133.899 108.73
6.996 334.818 1459.206 1009.451 289.842 83.954 41.977
34.737 248.264 714.142 740.705 284.022 128.729 67.43
72.963 171.418 238.227 235.59 185.483 58.018 26.372
67.244 87.317 150.547 159.579 87.317 52.189 35.128
221.87 168.901 221.87 215.874 105.938 72.957 52.969
33.022 158.105 336.223 305.202 141.094 56.037 55.036
44.999 208.997 385.994 560.992 200.997 122.998 90.999
34.014 50.021 223.092 242.1 196.081 154.063 137.056
32.007 423.089 198.042 154.033 140.029 70.015 108.023
75 326.001 371.001 116 109 53 133
