"Year","Index","Age","logObs","Pred"
2014,1,"1",8.11248438902719,8.06220497155795
2014,1,"2",8.68195229921917,7.67927275951804
2014,1,"3",6.6033772772675,6.85826664964734
2014,1,"4",6.52876358924997,6.07528799463623
2014,1,"5",5.81529459180547,6.26877563234142
2014,2,"1",8.64101200183298,8.56774666159586
2014,2,"2",9.01023752253247,7.52025127676095
2014,2,"3",6.03466546086352,6.66661152251675
2014,2,"4",4.72166900767459,5.83263176903359
2015,1,"1",7.21475684604029,7.22333819725156
2015,1,"2",9.29240322974599,8.07434492670213
2015,1,"3",6.78516026350702,7.09434840488923
2015,1,"4",6.69015279633588,6.51895461706171
2015,1,"5",4.86112250719741,5.63943407985614
2015,2,"1",8.70802301015192,7.73014088728947
2015,2,"2",8.53520815888442,7.92038394394504
2015,2,"3",6.86704116973581,6.90861927775865
2015,2,"4",6.19515790795854,6.28227394145907
2016,1,"1",7.09431569289722,6.90902383605749
2016,1,"2",7.72371363007331,7.23738993807725
2016,1,"3",7.5673237434873,7.49942419127046
2016,1,"4",7.26959619717552,6.76690742834857
2016,1,"5",6.00867684907501,6.09507821426902
2016,2,"1",8.49302877122383,7.4170530260954
2016,2,"2",7.28558749202059,7.08835245532016
2016,2,"3",6.7945449780895,7.31946066413987
2016,2,"4",6.6622882665082,6.53604060274592
