"index","name","value","stdev","CV"
1,"sel_params[1]",1.4359,0.050211,0.0349683125565847
2,"sel_params[2]",0.33041,0.027438,0.0830422808026391
3,"log_Fmult_year1",-0.73951,0.12965,0.372061638892751
4,"log_Fmult_devs",-0.099976,0.1446,0.394432816726436
5,"log_Fmult_devs",0.27369,0.14325,0.392451615073104
6,"log_Fmult_devs",0.087109,0.13942,0.386790425802583
7,"log_Fmult_devs",-0.065241,0.13786,0.384466962100485
8,"log_Fmult_devs",0.11183,0.13797,0.384631136966645
9,"log_Fmult_devs",-0.2346,0.13491,0.380044445658607
10,"log_Fmult_devs",0.096744,0.1402,0.387948291172946
11,"log_Fmult_devs",0.45332,0.14392,0.393435790811871
12,"log_Fmult_devs",0.14605,0.13426,0.379064823516746
13,"log_Fmult_devs",0.0065593,0.13043,0.373253512815657
14,"log_Fmult_devs",0.043499,0.13492,0.380059502013812
15,"log_Fmult_devs",0.032796,0.13857,0.385525722698111
16,"log_Fmult_devs",0.30409,0.14631,0.39693195194909
17,"log_Fmult_devs",-0.0057473,0.14199,0.390595856132842
18,"log_Fmult_devs",-0.21638,0.14198,0.390581101993617
19,"log_Fmult_devs",0.2606,0.14175,0.390241643587521
20,"log_Fmult_devs",0.19994,0.1484,0.399970991816807
21,"log_Fmult_devs",-0.37425,0.13172,0.375218407950772
22,"log_Fmult_devs",0.0017759,0.13247,0.376357232204262
23,"log_Fmult_devs",-0.17513,0.13193,0.375537540707366
24,"log_Fmult_devs",0.28238,0.13248,0.376372399010869
25,"log_Fmult_devs",-0.28574,0.12975,0.372214604514939
26,"log_Fmult_devs",0.41549,0.13338,0.377735536865619
27,"log_Fmult_devs",-0.38968,0.12762,0.368946059207534
28,"log_Fmult_devs",-0.0635,0.12677,0.36763555581156
29,"log_Fmult_devs",0.18663,0.13001,0.372612092752499
30,"log_Fmult_devs",-0.012135,0.12642,0.367094901696276
31,"log_Fmult_devs",-0.074433,0.12965,0.372061638892751
32,"log_Fmult_devs",-0.017648,0.13624,0.382043047636785
33,"log_Fmult_devs",-0.067075,0.13772,0.384257936959725
34,"log_Fmult_devs",0.31192,0.13442,0.379306136900347
35,"log_Fmult_devs",-0.26072,0.12854,0.370360509581916
36,"log_Fmult_devs",-0.16839,0.13202,0.375674249399455
37,"log_Fmult_devs",-0.12577,0.13749,0.3839143550486
38,"log_Fmult_devs",0.35907,0.13545,0.380856852119017
39,"log_Fmult_devs",0.072897,0.12252,0.361028706175115
40,"log_Fmult_devs",-0.20547,0.1265,0.367218533268776
41,"log_Fmult_devs",-0.19936,0.12971,0.372153423975331
42,"log_Fmult_devs",0.28293,0.1304,0.373207724727626
43,"log_Fmult_devs",-0.51581,0.12752,0.368792066299867
44,"log_Fmult_devs",0.17786,0.13893,0.386061736166501
45,"log_Fmult_devs",-0.14727,0.13853,0.385466131556948
46,"log_Fmult_devs",0.089779,0.1366,0.382582682560267
47,"log_Fmult_devs",-0.11971,0.13809,0.384810177520221
48,"log_Fmult_devs",-0.042993,0.13613,0.381878045876509
49,"log_Fmult_devs",-0.096512,0.13788,0.384496815946815
50,"log_Fmult_devs",-0.15161,0.13835,0.385197886856199
51,"log_Fmult_devs",-0.35672,0.13858,0.385540619416633
52,"log_Fmult_devs",-0.041024,0.14242,0.391229897120458
53,"log_Fmult_devs",-0.2087,0.14137,0.389680322738058
54,"log_Fmult_devs",-0.076509,0.14216,0.390846613845558
55,"log_Fmult_devs",-0.046775,0.14136,0.389665543099836
56,"log_Fmult_devs",-0.047717,0.14169,0.390153053495092
57,"log_recruit_devs",-0.16663,0.12418,0.363620203228193
58,"log_recruit_devs",-0.077405,0.12683,0.36772817854267
59,"log_recruit_devs",0.66672,0.10394,0.330959032034976
60,"log_recruit_devs",0.91029,0.096326,0.317990518643768
61,"log_recruit_devs",0.7445,0.10103,0.326051883234104
62,"log_recruit_devs",-0.035878,0.13059,0.373497644333738
63,"log_recruit_devs",-0.56586,0.16323,0.421078899093867
64,"log_recruit_devs",0.90655,0.10999,0.340979336227256
65,"log_recruit_devs",1.3647,0.099961,0.324234201234716
66,"log_recruit_devs",-0.24552,0.15724,0.412645667064153
67,"log_recruit_devs",0.35347,0.12,0.357067012729229
68,"log_recruit_devs",0.48033,0.12118,0.3589262920662
69,"log_recruit_devs",0.99421,0.11275,0.345473674758195
70,"log_recruit_devs",0.75037,0.13174,0.375248810351671
71,"log_recruit_devs",1.7105,0.093461,0.312998053928128
72,"log_recruit_devs",0.16663,0.1635,0.42145623163909
73,"log_recruit_devs",1.4171,0.11654,0.35157140621285
74,"log_recruit_devs",1.9195,0.094357,0.314566370993417
