"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1987",508354.565019072,419181.44578704,609189.557974355,336008.519647811,303775.743926802,373562.129104511,67986.4198735413,56496.2863146117,82174.2239786984,0.502132531452406,0.428709811147723,0.60387033910191
"1988",311594.494394802,267213.48261066,372957.466152552,376621.291371122,335120.682658838,421618.176676089,82671.5785886388,70741.000229657,95180.265402816,0.525378720718869,0.464792455993344,0.597617192042225
"1989",452865.723419013,379375.524146221,533534.801169806,354691.595764511,314724.149928165,395938.60920424,96844.6503275145,80343.7800255882,114784.217555837,0.53345450524066,0.451262634597617,0.617864409902347
"1990",359931.828116652,301097.40768534,427987.950816315,326064.766636662,291302.34363487,364564.130960024,102305.624223337,88812.5090304096,117129.21735012,0.505593953135477,0.418944574327752,0.600821915651865
"1991",780869.069152715,655687.930318906,916852.669886482,295370.100374664,262804.815071978,328965.396026616,95366.9597991108,80485.6816433277,110716.960798925,0.444048748493647,0.358178960501183,0.55140768458046
"1992",943116.109457781,797313.703427157,1118049.12214379,335035.120506808,295105.055518869,372503.65302083,93265.2636820535,80209.4477841609,106690.319230951,0.355245916477996,0.286502748946474,0.441590728893487
"1993",598268.875268529,497259.960682094,698642.760330342,416358.040535032,362634.056535893,466158.707772888,101220.890625459,84783.1354606156,117930.491298301,0.299112880105829,0.238388763580533,0.376813080111236
"1994",672948.76726988,549926.279563499,804041.778329368,426983.677970117,373454.286042805,479207.805554259,114831.4640008,98970.9571137854,132237.881142454,0.308357620267864,0.255397650728466,0.377268148026623
"1995",238606.166890292,199849.942862786,290991.017504397,408820.012202505,357606.762578204,462866.969126652,124671.592578591,106832.730329698,147435.474211612,0.351207655452017,0.288467278388092,0.428784512437823
"1996",232362.717827351,194925.200050163,278659.795808659,315938.601841256,271455.357528331,363657.169589601,91743.0813575313,80947.9150553672,105375.439421976,0.341885272205956,0.276548614608859,0.414472956992656
"1997",731489.156301546,621430.765572425,879489.693444285,287078.148974809,243456.880306545,338756.804972735,74012.2462208139,64020.397962112,86807.6408863363,0.29303444049998,0.232115384820181,0.370332753643727
"1998",412360.077556528,341328.662679376,492067.64640916,304795.353178819,259775.800757452,360939.047251447,74453.6146423012,64664.7083778573,84208.2158793714,0.266958838222579,0.210587313832366,0.334759440698497
"1999",584993.682672813,479513.447050107,697145.062072557,317051.966843152,268191.783468646,376865.675139827,89205.3870034451,75645.6060918681,104865.151912583,0.278488126533566,0.218779135462232,0.344811921737746
"2000",461893.652571885,382065.581438577,559804.133314078,349508.833446205,291119.970745088,413834.602551928,104082.117118038,89179.2486825865,119592.285124218,0.319821390885853,0.252620199184022,0.398900298527602
"2001",541917.909401684,450870.545231547,657009.956953692,319249.734776078,260136.245357201,385410.681976221,93740.8498980587,80107.9372366035,108988.960508255,0.366055216329271,0.27796994925918,0.477545767248528
"2002",1320193.24066484,1098487.25614153,1618156.58988739,354787.146330206,286167.56607649,431352.570291321,97383.0061340378,83668.1926739869,112428.448785596,0.33953781980556,0.248545453295093,0.463066352101013
"2003",929645.199630503,780109.403227213,1100793.34938234,420427.771326111,344819.374791885,509221.49462643,99871.6717483996,82780.7704302554,119270.084646514,0.25185546355843,0.18216333416932,0.360862175420978
"2004",622086.478573684,516951.230579351,738780.578161258,526547.551585875,429706.536038876,631664.719080425,96349.5158977087,81812.418977664,113875.358809543,0.16907395628686,0.123163092225268,0.238125567538042
"2005",873173.664615393,727233.878637863,1048549.63841594,566290.358520078,465792.531599499,673479.522908121,83424.4898685623,70896.5470165981,99452.3246179567,0.131039925458845,0.101668816747247,0.178106297254821
"2006",627687.750390535,523737.572870199,754885.017311098,648725.647001083,545882.520910593,783526.151402783,107645.692638621,91925.0489719656,127878.242542248,0.156851801607137,0.123545485492218,0.209947602162232
"2007",658058.189721724,550907.201032517,790877.29309871,594100.180453897,501483.798929984,724654.03943191,142933.435536913,123391.27712357,163076.536827555,0.252521655224482,0.199186998891788,0.335262427652544
"2008",568068.307574336,476325.728191889,684034.371663101,606889.193375802,498415.057057187,742920.26205108,130219.9219426,112790.445504033,149637.437306956,0.238985208711408,0.182709442305649,0.314878200017507
"2009",494580.489432757,409807.928916864,589442.669606901,551703.345632096,442921.270801043,680429.247604824,56606.3853762089,49641.5463863371,65078.2838876405,0.112146641136036,0.0859281722640116,0.142875443607869
"2010",460946.487702505,383147.813043963,556233.910950432,498754.756679391,403251.441754054,610564.890294706,34504.7375254548,29584.3482227877,39705.8251735487,0.0771036931787282,0.0598114640394813,0.0985611080826857
"2011",563377.87855073,456316.509756327,695489.328841709,478225.993078363,392278.360384278,584614.559498797,57189.7654854956,50391.2654927329,64482.0045935129,0.138066107140279,0.108069174230146,0.171508540240708
"2012",476059.93419098,370082.18841946,589588.700711335,476720.245917318,393573.336742858,576413.372241681,102473.203486711,87537.1074115026,119293.888595451,0.269372508179146,0.207798882462255,0.342627135002712
"2013",574096.704903994,440725.349151853,741157.554449673,462285.740598285,373214.967266299,571634.07015032,95993.1603644827,84552.0996877327,107110.733420893,0.28491968847838,0.217765108542228,0.37281780761352
"2014",366628.484385419,268975.72942942,464369.07399638,482766.587513137,387023.481873686,603997.588093082,74530.2583230324,64224.7535107757,86757.3746001706,0.222564504957775,0.165222298348697,0.301725899424904
"2015",393497.883976987,287102.875220812,545414.37614786,464362.488757284,371444.068514666,586947.206204037,64364.532846601,56758.2598301823,72691.1926151177,0.187436273231263,0.140752100731521,0.251531343816652
"2016",445984.242638264,318581.970841312,657305.50416342,482422.185237144,383569.890162138,607505.794969067,64483.6384377783,53697.919619216,78393.8359022808,0.167944263368845,0.119961406166913,0.24211502612173
