"","year","fleet","age","logObs","pred","predSd"
"1",2014,"Acoustic",3,11.4105493803534,12.9509436174721,0.70906244231024
"2",2014,"Acoustic",4,12.707102446506,13.2380919360061,0.705032138182263
"3",2014,"Acoustic",5,12.4719652933103,12.7270162169757,0.702882290420907
"4",2014,"Acoustic",6,12.4648883134778,12.6096809385547,0.70420049097533
"5",2014,"Acoustic",7,12.1436917949464,11.7436565217947,0.706068765702114
"6",2014,"Acoustic",8,11.6258522838254,11.3676456601223,0.711044234289674
"7",2014,"Acoustic",9,11.4255030944434,11.1820829292412,0.72046093357333
"8",2014,"Acoustic",10,10.5415183505374,10.9546953174855,0.734835512883795
"9",2015,"Acoustic",3,12.0089683606365,13.0238437407901,0.712375307998408
"10",2015,"Acoustic",4,12.0697201344332,12.8645681142062,0.707691011643614
"11",2015,"Acoustic",5,12.6518796329217,13.0998244744059,0.706763179867941
"12",2015,"Acoustic",6,12.3275643511162,12.527883090518,0.706380574517543
"13",2015,"Acoustic",7,12.2793556346218,12.3613086584451,0.709472261413887
"14",2015,"Acoustic",8,11.4483122743783,11.415348651414,0.715095740515397
"15",2015,"Acoustic",9,11.0469616646162,11.0030944225754,0.725221515228371
"16",2015,"Acoustic",10,11.2297532079963,10.7986780595271,0.741267136420189
"17",2016,"Acoustic",3,11.8293188933037,13.0940852692019,0.716982701269591
"18",2016,"Acoustic",4,11.9312212402262,12.9407258258479,0.710777206909404
"19",2016,"Acoustic",5,12.4779606456832,12.7416859203763,0.709303561272674
"20",2016,"Acoustic",6,11.8262825940854,12.9249533211355,0.71025294127477
"21",2016,"Acoustic",7,12.3941360198282,12.3197486578867,0.711121885849126
"22",2016,"Acoustic",8,11.0222292124994,12.0894460834523,0.717805326563276
"23",2016,"Acoustic",9,10.9307649435996,11.115739390249,0.727237951303134
"24",2016,"Acoustic",10,11.0477899671214,10.6927853545169,0.743279762871954
