"Full.F","YPR","SPR","SSBPR","Freport_1-6"
0.35,0.121762968112951,0.396517824964186,0.438305168130935,0.219960229554768
0.36,0.122777102789409,0.390047884976561,0.431153388423858,0.226244807542047
0.37,0.123745559662238,0.383802567139991,0.424249902850073,0.232529385529326
0.38,0.124670973955075,0.377770513088293,0.417582156033034,0.238813963516605
0.39,0.125555798377224,0.371941104722139,0.411138410876655,0.245098541503884
0.4,0.126402317991734,0.366304405341205,0.404907683493624,0.251383119491163
0.41,0.127212663679196,0.360851106291074,0.398879684229653,0.257667697478442
0.42,0.127988824348618,0.355572478531886,0.39304476412814,0.263952275465721
0.43,0.128732658028442,0.350460328607457,0.387393866259072,0.270236853453
0.44,0.129445901954841,0.345506958555759,0.381918481404633,0.276521431440279
0.45,0.130130181760727,0.340705129355578,0.376610607653657,0.282806009427558
0.46,0.130787019856865,0.336048027551051,0.371462713508872,0.289090587414837
0.47,0.13141784308607,0.331529234736696,0.36646770415608,0.295375165402116
0.48,0.132023989722356,0.327142699621251,0.361618890583926,0.301659743389395
0.49,0.132606715878903,0.322882712419879,0.356909961277402,0.307944321376674
0.5,0.133167201381715,0.318743881351713,0.35233495623857,0.314228899363954
0.51,0.133706555159711,0.314721111043802,0.347888243114588,0.320513477351233
0.52,0.134225820196553,0.310809582663681,0.343564495236538,0.326798055338512
0.53,0.134725978084766,0.307004735621514,0.339358671393234,0.333082633325791
0.54,0.135207953218483,0.303302250699227,0.335265997182403,0.33936721131307
0.55,0.135672616657409,0.29969803447868,0.331281947797815,0.345651789300349
0.56,0.13612078969132,0.296188204953858,0.327402232125191,0.351936367287628
0.57,0.136553247131454,0.292769078223533,0.323622778032475,0.358220945274907
0.58,0.136970720352556,0.289437156171105,0.319939718751293,0.364505523262186
0.59,0.137373900107022,0.286189115047369,0.316349380256513,0.370790101249465
0.6,0.137763439130513,0.283021794880115,0.312848269559766,0.377074679236744
0.61,0.138139954556553,0.279932189641667,0.309433063840784,0.383359257224023
0.62,0.138504030155991,0.276917438111981,0.306100600347594,0.389643835211302
0.63,0.138856218415719,0.27397481538068,0.302847867002995,0.395928413198582
0.64,0.139197042469698,0.271101724936646,0.299671993660501,0.402212991185861
0.65,0.139526997894183,0.26829569129842,0.296570243958089,0.40849756917314
0.66,0.139846554377941,0.265554353142883,0.293540007722745,0.414782147160419
0.67,0.140156157277298,0.262875456893455,0.290578793882946,0.421066725147698
0.68,0.140456229065001,0.260256850732461,0.287684223850018,0.427351303134977
0.69,0.140747170681073,0.257696479005383,0.284854025332672,0.433635881122256
0.7,0.141029362793147,0.255192376987485,0.282086026552111,0.439920459109535
0.71,0.141303166973115,0.252742665985822,0.279378150827852,0.446205037096814
0.72,0.141568926796372,0.250345548751892,0.276728411506947,0.452489615084093
0.73,0.141826968869372,0.247999305182289,0.274134907211538,0.458774193071372
0.74,0.142077603790775,0.245702288286531,0.271595817381754,0.465058771058651
0.75,0.14232112705101,0.243452920402983,0.269109398092846,0.47134334904593
0.76,0.14255781987469,0.241249689645297,0.266673978127133,0.477627927033209
0.77,0.142787950009965,0.239091146563239,0.264287955282927,0.483912505020489
0.78,0.143011772468563,0.236975901003001,0.261949792903968,0.490197083007768
0.79,0.143229530219979,0.23490261915331,0.259658016614228,0.496481660995047
0.8,0.143441454843004,0.232870020764668,0.257411211244112,0.502766238982326
0.81,0.143647767137521,0.230876876530077,0.255208017935134,0.509050816969605
0.82,0.143848677699304,0.228922005616443,0.253047131411175,0.515335394956884
0.83,0.144044387460305,0.227004273336695,0.250927297405274,0.521619972944163
0.84,0.144235088196762,0.225122588953405,0.24884731023178,0.527904550931442
0.85,0.144420963007268,0.223275903605356,0.246806010494412,0.534189128918721
0.86,0.144602186762784,0.221463208349149,0.244802282921474,0.540473706906
0.87,0.144778926530438,0.219683532308509,0.242835054320132,0.546758284893279
0.88,0.144951341972818,0.217935940924483,0.240903291642202,0.553042862880558
0.89,0.145119585724338,0.216219534300205,0.239006000154479,0.559327440867837
0.9,0.145283803746138,0.214533445634356,0.237142221707103,0.565612018855116
0.91,0.1454441356609,0.212876839737845,0.235311033093924,0.571896596842396
0.92,0.145600715068827,0.211248911628648,0.233511544499253,0.578181174829675
0.93,0.145753669845982,0.209648885200056,0.231742898025766,0.584465752816954
0.94,0.145903122426069,0.208076011957931,0.230004266298678,0.590750330804233
0.95,0.146049190066685,0.206529569822858,0.228294851141669,0.597034908791512
0.96,0.146191985101,0.20500886199337,0.226613882320301,0.603319486778791
0.97,0.146331615175734,0.203513215866654,0.224960616348982,0.60960406476607
0.98,0.146468183476279,0.202041982013409,0.223334335357794,0.615888642753349
0.99,0.146601788939723,0.200594533203729,0.221734346015713,0.622173220740628
1,0.146732526456503,0.199170263481103,0.220159978507025,0.628457798727907
1.01,0.146860487061359,0.197768587281788,0.21861058555789,0.634742376715186
1.02,0.146985758114217,0.19638893859701,0.217085541510253,0.641026954702465
1.03,0.14710842347159,0.195030770175605,0.215584241440458,0.647311532689744
1.04,0.14722856364905,0.19369355276485,0.214106100320065,0.653596110677024
1.05,0.147346255975278,0.192376774387385,0.212650552216576,0.659880688664303
1.06,0.147461574738185,0.19107993965226,0.211217049531877,0.666165266651582
1.07,0.147574591323543,0.189802569098257,0.209805062276353,0.672449844638861
1.08,0.14768537434657,0.188544198567753,0.208414077376762,0.67873442262614
1.09,0.147793989776834,0.18730437860948,0.207043598016063,0.685019000613419
1.1,0.147900501056882,0.186082673908679,0.205693143003506,0.691303578600698
1.11,0.148004969214924,0.184878662743171,0.20436224617339,0.697588156587977
1.12,0.148107452971904,0.183691936464028,0.203050455810996,0.703872734575256
1.13,0.148208008843266,0.182522098999535,0.201757334104281,0.710157312562535
1.14,0.148306691235707,0.181368766381267,0.200482456620006,0.716441890549814
1.15,0.14840355253919,0.180231566291143,0.199225411803053,0.722726468537093
1.16,0.148498643214465,0.179110137628384,0.197985800497756,0.729011046524372
1.17,0.148592011876355,0.178004130095386,0.196763235490122,0.735295624511651
1.18,0.148683705373009,0.176913203801547,0.195557341069908,0.74158020249893
1.19,0.148773768861362,0.175837028884162,0.19436775261157,0.74786478048621
1.2,0.148862245878986,0.174775285145545,0.193194116173136,0.754149358473489
1.21,0.148949178412526,0.173727661705572,0.192036088112136,0.760433936460768
1.22,0.1490346069629,0.172693856668906,0.190893334717755,0.766718514448047
1.23,0.149118570607428,0.171673576806176,0.189765531858414,0.773003092435326
1.24,0.149201107059061,0.170666537248463,0.188652364644058,0.779287670422605
1.25,0.149282252722835,0.169672461194428,0.187553527102421,0.785572248409884
1.26,0.149362042749721,0.168691079629506,0.186468721868627,0.791856826397163
1.27,0.149440511087981,0.167722131056582,0.185397659887481,0.798141404384442
1.28,0.149517690532165,0.166765361237616,0.184340060127868,0.804425982371721
1.29,0.149593612769875,0.165820522945708,0.183295649308685,0.810710560359
1.3,0.149668308426394,0.164887375727113,0.182264161635781,0.816995138346279
1.31,0.149741807107292,0.163965685672759,0.181245338549392,0.823279716333558
1.32,0.149814137439123,0.163055225198822,0.180238928481594,0.829564294320838
1.33,0.149885327108278,0.162155772835951,0.179244686623313,0.835848872308117
1.34,0.149955402898117,0.161267113026759,0.178262374700477,0.842133450295396
1.35,0.150024390724447,0.160389035931191,0.177291760758873,0.848418028282675
1.36,0.15009231566942,0.159521337239441,0.176332618957344,0.854702606269954
1.37,0.150159202013948,0.158663817992063,0.175384729368947,0.860987184257233
1.38,0.150225073268694,0.157816284406966,0.174447877789712,0.867271762244512
1.39,0.150289952203704,0.156978547712998,0.173521855554691,0.873556340231791
1.4,0.150353860876756,0.156150423989817,0.172606459360951,0.87984091821907
1.41,0.150416820660477,0.155331734013789,0.171701491097236,0.886125496206349
1.42,0.150478852268299,0.154522303109652,0.170806757679992,0.892410074193628
1.43,0.150539975779291,0.153721961007686,0.169922070895493,0.898694652180907
1.44,0.15060021066194,0.152930541706179,0.169047247247803,0.904979230168186
1.45,0.150659575796913,0.152147883338932,0.168182107812328,0.911263808155465
1.46,0.150718089498859,0.151373828047627,0.167326478094726,0.917548386142744
1.47,0.150775769537288,0.150608221858819,0.16648018789494,0.923832964130024
1.48,0.150832633156582,0.149850914565392,0.165643071176159,0.930117542117303
1.49,0.150888697095156,0.149101759612263,0.164814965938477,0.936402120104582
1.5,0.150943977603834,0.14836061398619,0.163995714097088,0.942686698091861
1.51,0.150998490463457,0.147627338109483,0.163185161364798,0.94897127607914
1.52,0.151052251001762,0.146901795737493,0.162383157138707,0.955255854066419
1.53,0.151105274109579,0.146183853859693,0.161589554390873,0.961540432053698
1.54,0.151157574256347,0.145473382604237,0.160804209562799,0.967825010040977
1.55,0.151209165505016,0.14477025514583,0.160026982463607,0.974109588028256
1.56,0.151260061526333,0.144074347616794,0.159257736171728,0.980394166015535
1.57,0.151310275612557,0.143385539021202,0.158496336939983,0.986678744002814
1.58,0.151359820690615,0.14270371115195,0.157742654103918,0.992963321990093
1.59,0.151408709334742,0.142028748510656,0.156996559993267,0.999247899977373
1.6,0.151456953778606,0.141360538230287,0.156257929846411,1.00553247796465
1.61,0.15150456592696,0.140698970000379,0.155526641727735,1.01181705595193
1.62,0.151551557366825,0.140043935994789,0.154802576447749,1.01810163393921
1.63,0.151597939378245,0.13939533080184,0.154085617485888,1.02438621192649
1.64,0.151643722944603,0.138753051356807,0.153375650915866,1.03067078991377
1.65,0.151688918762552,0.138116996876619,0.152672565333511,1.03695536790105
1.66,0.151733537251547,0.137487068796726,0.151976251786968,1.04323994588833
1.67,0.151777588563017,0.136863170710013,0.151286603709186,1.04952452387561
1.68,0.151821082589176,0.136245208307726,0.150603516852605,1.05580910186288
1.69,0.151864028971501,0.135633089322298,0.149926889225969,1.06209367985016
1.7,0.151906437108887,0.135026723472023,0.149256621033164,1.06837825783744
1.71,0.151948316165483,0.134426022407508,0.148592614614028,1.07466283582472
1.72,0.151989675078246,0.133830899659838,0.147934774387047,1.080947413812
1.73,0.152030522564193,0.133241270590378,0.14728300679388,1.08723199179928
1.74,0.152070867127397,0.132657052342176,0.14663722024563,1.09351656978656
1.75,0.152110717065709,0.132078163792889,0.145997325070811,1.09980114777384
1.76,0.152150080477234,0.131504525509184,0.145363233464946,1.10608572576112
1.77,0.152188965266573,0.130936059702565,0.144734859441737,1.1123703037484
1.78,0.152227379150824,0.130372690186563,0.144112118785744,1.11865488173567
1.79,0.152265329665368,0.12981434233526,0.143494929006538,1.12493945972295
1.8,0.152302824169448,0.129260943043076,0.14288320929425,1.13122403771023
1.81,0.152339869851534,0.128712420685794,0.142276880476488,1.13750861569751
1.82,0.152376473734503,0.128168705082771,0.141675864976567,1.14379319368479
1.83,0.152412642680629,0.127629727460292,0.141080086773,1.15007777167207
1.84,0.15244838339639,0.127095420416031,0.140489471360214,1.15636234965935
1.85,0.152483702437112,0.126565717884581,0.139903945710446,1.16264692764663
1.86,0.152518606211434,0.126040555104011,0.13932343823678,1.16893150563391
1.87,0.152553100985632,0.125519868583422,0.138747878757276,1.17521608362119
1.88,0.152587192887775,0.125003596071461,0.138177198460175,1.18150066160847
1.89,0.152620887911741,0.124491676525766,0.137611329870116,1.18778523959574
1.9,0.152654191921098,0.123984050083303,0.137050206815354,1.19406981758302
1.91,0.152687110652841,0.123480658031578,0.136493764395933,1.2003543955703
1.92,0.152719649721002,0.12298144278068,0.135941938952781,1.20663897355758
1.93,0.15275181462014,0.122486347836134,0.13539466803771,1.21292355154486
1.94,0.152783610728709,0.121995317772539,0.13485189038427,1.21920812953214
1.95,0.152815043312304,0.12150829820796,0.134313545879442,1.22549270751942
1.96,0.152846117526811,0.121025235779057,0.133779575536148,1.2317772855067
1.97,0.152876838421435,0.120546078116913,0.133249921466533,1.23806186349398
1.98,0.152907210941637,0.120070773823555,0.132724526856007,1.24434644148126
1.99,0.152937239931968,0.11959927244913,0.13220333593802,1.25063101946854
2,0.152966930138807,0.119131524469727,0.131686293969545,1.25691559745581
