"","Z.obs","low.80%","high.80%"
"1966",NA,NA,NA
"1967",NA,NA,NA
"1968",NA,NA,NA
"1969",1.22619279307572,NA,NA
"1970",1.5287976374553,0.533087608886847,2.52450766602375
"1971",1.03913954332322,0.822461154966836,1.2558179316796
"1972",1.14591304592284,0.895355822130708,1.39647026971498
"1973",0.974135190613812,0.62800035236234,1.32027002886528
"1974",1.65871902879234,1.30976182560851,2.00767623197618
"1975",0.836835169264058,0.496589273792882,1.17708106473523
"1976",1.28057883174184,1.12695949099706,1.43419817248661
"1977",0.872269181093945,0.291508004094132,1.45303035809376
"1978",1.32695341018234,0.715504946185497,1.93840187417919
"1979",1.42866044842649,-0.0280796878642686,2.88540058471725
"1980",1.98773659972527,0.509269269155368,3.46620393029518
"1981",2.41662484697436,1.79067498638444,3.04257470756428
"1982",1.09609146483967,0.702384631741435,1.48979829793791
"1983",1.20015239333334,0.86272121683704,1.53758356982964
"1984",1.64672975916563,1.18290214990758,2.11055736842368
"1985",0.60344270557023,-0.543990050459456,1.75087546159992
"1986",1.68256357303442,NA,NA
"1987",1.67460287868767,0.698537131929553,2.65066862544578
"1988",0.893730662630416,-0.226471561400315,2.01393288666115
"1989",0.389517443597301,0.0775794928049696,0.701455394389632
"1990",0.272885487928537,-0.939996300097037,1.48576727595411
"1991",-0.038673039224845,-0.9279887233,0.85064264485031
"1992",1.00965940301398,0.520571462529784,1.49874734349817
"1993",0.370240193424032,0.222284848933925,0.518195537914139
"1994",1.97795662393526,-0.552699189456104,4.50861243732663
"1995",1.4610579862416,1.41647404807098,1.50564192441223
"1996",1.12395127649035,-0.00450323189274138,2.25240578487345
"1997",0.784351732216286,0.483789772879742,1.08491369155283
"1998",1.2374282404185,-0.748502626703738,3.22335910754074
"1999",1.44120485212145,1.2205057384722,1.6619039657707
"2000",1.32504372291736,0.39911512523423,2.2509723206005
"2001",0.345374556821875,-2.93583157644797,3.62658069009172
"2002",0.920715147594146,0.453650511813462,1.38777978337483
"2003",0.664664070117838,0.307985633983161,1.02134250625252
"2004",1.31101796557251,0.323381065695809,2.29865486544922
"2005",0.214065232057105,-0.0806290008890061,0.508759465003216
"2006",2.47642259200607,NA,NA
"2007",1.51848280969113,0.559265237030065,2.47770038235219
"2008",1.28199125497878,0.729412416149559,1.83457009380801
"2009",1.94559163212589,NA,NA
"2010",1.61569200271512,1.09606016144312,2.13532384398712
"2011",0.574130280397598,0.400953660985255,0.747306899809942
"2012",0.435067728870494,-0.0687258594626877,0.938861317203675
"2013",0.126129075744168,NA,NA
"2014",NA,NA,NA
"2015",NA,NA,NA
"2016",NA,NA,NA
"2017",NA,NA,NA
"2018",NA,NA,NA
"2019",NA,NA,NA
"2020",NA,NA,NA
"2021",NA,NA,NA
