"Full.F","Exp.Spawn","SPR","Freport_1-6"
0,2.16681437213329,1,0
0.01,2.09428560059012,0.957534798729384,0.00628457798727907
0.02,2.0274194679496,0.918521716348244,0.0125691559745581
0.03,1.965566337976,0.88256213902332,0.0188537339618372
0.04,1.9081724149721,0.849316316264301,0.0251383119491163
0.05,1.85476269653876,0.81849288956071,0.0314228899363954
0.06,1.8049274400187,0.789840579349355,0.0377074679236744
0.07,1.75831132576024,0.763141528541028,0.0439920459109535
0.08,1.7146047103948,0.738205929866671,0.0502766238982326
0.09,1.67353651450402,0.714867657168976,0.0565612018855116
0.1,1.63486839913954,0.69298068838822,0.0628457798727907
0.11,1.5983899666992,0.672416157771574,0.0691303578600698
0.12,1.56391478193044,0.653059911854952,0.0754149358473489
0.13,1.53127705407734,0.634810471559536,0.0816995138346279
0.14,1.50032885546105,0.617577323797769,0.087984091821907
0.15,1.47093777796208,0.601279482064454,0.0942686698091861
0.16,1.44298494902791,0.58584426786897,0.100553247796465
0.17,1.41636334446145,0.571206274466994,0.106837825783744
0.18,1.39097634745612,0.557306481850334,0.113122403771023
0.19,1.36673651294375,0.54409149785068,0.119406981758302
0.2,1.34356450391747,0.531512904879152,0.125691559745581
0.21,1.32138817243834,0.519526695537523,0.131976137732861
0.22,1.30014176287414,0.508092783310051,0.13826071572014
0.23,1.27976521881428,0.497174576937554,0.144545293707419
0.24,1.26020357825574,0.486738609011015,0.150829871694698
0.25,1.24140644421666,0.47675421089551,0.157114449681977
0.26,1.2233275200263,0.467193227380404,0.163399027669256
0.27,1.20592420025674,0.458029765506097,0.169683605656535
0.28,1.18915720967546,0.449239972886299,0.175968183643814
0.29,1.17299028376835,0.440801841563415,0.182252761631093
0.3,1.15738988535384,0.432695034031527,0.188537339618372
0.31,1.14232495261957,0.424900728559025,0.194821917605651
0.32,1.12776667458994,0.417401481359279,0.20110649559293
0.33,1.11368829060279,0.410181103507275,0.207391073580209
0.34,1.10006491085223,0.403224550794623,0.213675651567488
0.35,1.08687335545997,0.396517824964186,0.219960229554768
0.36,1.07409200988113,0.390047884976561,0.226244807542047
0.37,1.06170069474208,0.383802567139991,0.232529385529326
0.38,1.04968054845748,0.377770513088293,0.238813963516605
0.39,1.03801392118601,0.371941104722139,0.245098541503884
0.4,1.02668427886728,0.366304405341205,0.251383119491163
0.41,1.01567611623923,0.360851106291074,0.257667697478442
0.42,1.00497487787042,0.355572478531886,0.263952275465721
0.43,0.994566886358637,0.350460328607457,0.270236853453
0.44,0.9844392769484,0.345506958555759,0.276521431440279
0.45,0.97457993790755,0.340705129355578,0.282806009427558
0.46,0.964977456079697,0.336048027551051,0.289090587414837
0.47,0.955621067095741,0.331529234736696,0.295375165402116
0.48,0.946500609785839,0.327142699621251,0.301659743389395
0.49,0.937606484384076,0.322882712419879,0.307944321376674
0.5,0.92892961416271,0.318743881351713,0.314228899363954
0.51,0.920461410172078,0.314721111043802,0.320513477351233
0.52,0.912193738796716,0.310809582663681,0.326798055338512
0.53,0.9041188918687,0.307004735621514,0.333082633325791
0.54,0.896229559106072,0.303302250699227,0.33936721131307
0.55,0.888518802667992,0.29969803447868,0.345651789300349
0.56,0.880980033639329,0.296188204953858,0.351936367287628
0.57,0.873606990276092,0.292769078223533,0.358220945274907
0.58,0.866393717859769,0.289437156171105,0.364505523262186
0.59,0.85933455002339,0.286189115047369,0.370790101249465
0.6,0.852424091425388,0.283021794880115,0.377074679236744
0.61,0.845657201659086,0.279932189641667,0.383359257224023
0.62,0.839028980296181,0.276917438111981,0.389643835211302
0.63,0.832534752972067,0.27397481538068,0.395928413198582
0.64,0.826170058429269,0.271101724936646,0.402212991185861
0.65,0.819930636442879,0.26829569129842,0.40849756917314
0.66,0.813812416558714,0.265554353142883,0.414782147160419
0.67,0.807811507581073,0.262875456893455,0.421066725147698
0.68,0.801924187752493,0.260256850732461,0.427351303134977
0.69,0.796146895572937,0.257696479005383,0.433635881122256
0.7,0.790476221210334,0.255192376987485,0.439920459109535
0.71,0.784908898458494,0.252742665985822,0.446205037096814
0.72,0.779441797202119,0.250345548751892,0.452489615084093
0.73,0.774071916351981,0.247999305182289,0.458774193071372
0.74,0.768796377216374,0.245702288286531,0.465058771058651
0.75,0.763612417277723,0.243452920402983,0.47134334904593
0.76,0.75851738434574,0.241249689645297,0.477627927033209
0.77,0.753508731060795,0.239091146563239,0.483912505020489
0.78,0.748584009723264,0.236975901003001,0.490197083007768
0.79,0.743740867426514,0.23490261915331,0.496481660995047
0.8,0.738977041472903,0.232870020764668,0.502766238982326
0.81,0.734290355053789,0.230876876530077,0.509050816969605
0.82,0.72967871317595,0.228922005616443,0.515335394956884
0.83,0.725140098818173,0.227004273336695,0.521619972944163
0.84,0.720672569302975,0.225122588953405,0.527904550931442
0.85,0.716274252869521,0.223275903605356,0.534189128918721
0.86,0.711943345434837,0.221463208349149,0.540473706906
0.87,0.70767810753136,0.219683532308509,0.546758284893279
0.88,0.7034768614097,0.217935940924483,0.553042862880558
0.89,0.699337988296323,0.216219534300205,0.559327440867837
0.9,0.695259925796547,0.214533445634356,0.565612018855116
0.91,0.691241165433962,0.212876839737845,0.571896596842396
0.92,0.68728025031796,0.211248911628648,0.578181174829675
0.93,0.683375772931674,0.209648885200056,0.584465752816954
0.94,0.679526373033107,0.208076011957931,0.590750330804233
0.95,0.675730735662777,0.206529569822858,0.597034908791512
0.96,0.67198758925158,0.20500886199337,0.603319486778791
0.97,0.668295703823073,0.203513215866654,0.60960406476607
0.98,0.664653889284693,0.202041982013409,0.615888642753349
0.99,0.661060993802831,0.200594533203729,0.622173220740628
1,0.657515902256982,0.199170263481103,0.628457798727907
1.01,0.654017534768531,0.197768587281788,0.634742376715186
1.02,0.650564845299984,0.19638893859701,0.641026954702465
1.03,0.647156820320743,0.195030770175605,0.647311532689744
1.04,0.643792477535762,0.19369355276485,0.653596110677024
1.05,0.640470864673647,0.192376774387385,0.659880688664303
1.06,0.63719105833099,0.19107993965226,0.666165266651582
1.07,0.633952162869885,0.189802569098257,0.672449844638861
1.08,0.630753309365832,0.188544198567753,0.67873442262614
1.09,0.627593654603311,0.18730437860948,0.685019000613419
1.1,0.624472380116567,0.186082673908679,0.691303578600698
1.11,0.621388691273208,0.184878662743171,0.697588156587977
1.12,0.618341816398431,0.183691936464028,0.703872734575256
1.13,0.615331005937767,0.182522098999535,0.710157312562535
1.14,0.612355531656385,0.181368766381267,0.716441890549814
1.15,0.609414685873114,0.180231566291143,0.722726468537093
1.16,0.606507780727416,0.179110137628384,0.729011046524372
1.17,0.603634147477691,0.178004130095386,0.735295624511651
1.18,0.600793135829334,0.176913203801547,0.74158020249893
1.19,0.597984113291104,0.175837028884162,0.74786478048621
1.2,0.595206464558402,0.174775285145545,0.754149358473489
1.21,0.592459590922163,0.173727661705572,0.760433936460768
1.22,0.589742909702127,0.172693856668906,0.766718514448047
1.23,0.587055853703315,0.171673576806176,0.773003092435326
1.24,0.584397870694613,0.170666537248463,0.779287670422605
1.25,0.581768422908423,0.169672461194428,0.785572248409884
1.26,0.579166986560376,0.168691079629506,0.791856826397163
1.27,0.576593051388204,0.167722131056582,0.798141404384442
1.28,0.574046120208842,0.166765361237616,0.804425982371721
1.29,0.571525708492968,0.165820522945708,0.810710560359
1.3,0.569031343956144,0.164887375727113,0.816995138346279
1.31,0.566562566165828,0.163965685672759,0.823279716333558
1.32,0.564118926163544,0.163055225198822,0.829564294320838
1.33,0.561699986101509,0.162155772835951,0.835848872308117
1.34,0.559305318893096,0.161267113026759,0.842133450295396
1.35,0.556934507876514,0.160389035931191,0.848418028282675
1.36,0.554587146491119,0.159521337239441,0.854702606269954
1.37,0.552262837965808,0.158663817992063,0.860987184257233
1.38,0.549961195018975,0.157816284406966,0.867271762244512
1.39,0.547681839569529,0.156978547712998,0.873556340231791
1.4,0.545424402458492,0.156150423989817,0.87984091821907
1.41,0.543188523180742,0.155331734013789,0.886125496206349
1.42,0.540973849626451,0.154522303109652,0.892410074193628
1.43,0.538780037831835,0.153721961007686,0.898694652180907
1.44,0.536606751738798,0.152930541706179,0.904979230168186
