"index","name","value","stdev","CV"
3,"sel_params[3]",1,0.0021594,0.0021594
9,"sel_params[15]",1,0.0017886,0.0017886
10,"sel_params[19]",0.019681,0.014953,0.759768304456074
13,"sel_params[25]",0.0036682,0.0022203,0.605283245188376
22,"log_Fmult_devs",-0.81532,0.27105,0.557979063923754
23,"log_Fmult_devs",0.39886,0.29216,0.582509477402341
24,"log_Fmult_devs",0.58092,0.3368,0.632818255061199
25,"log_Fmult_devs",-0.073008,0.26662,0.552760567737267
27,"log_Fmult_devs",-0.34761,0.2738,0.561205653553864
28,"log_Fmult_devs",0.27092,0.29253,0.582934756511304
29,"log_Fmult_devs",0.40643,0.27404,0.561486786917555
32,"log_Fmult_devs",-0.57451,0.34999,0.647343307672772
33,"log_Fmult_devs",0.038726,0.27009,0.556850386404938
34,"log_Fmult_devs",-1.059,0.32134,0.615608928198667
35,"log_Fmult_devs",1.4232,0.43587,0.739126350276793
36,"log_Fmult_devs",0.51401,0.27416,0.561627326118245
40,"log_Fmult_devs",0.43285,0.27967,0.568060957588056
42,"log_Fmult_devs",0.15306,0.3019,0.593654762761483
43,"log_Fmult_devs",0.43629,0.29706,0.588129280676095
44,"log_Fmult_devs",0.030601,0.28763,0.577290139535821
45,"log_Fmult_devs",0.13113,0.29953,0.590952217192721
46,"log_Fmult_devs",-0.097845,0.29488,0.585632302040587
47,"log_Fmult_devs",0.30594,0.28466,0.573855370179149
48,"log_Fmult_devs",-0.50347,0.28678,0.576308174843124
52,"log_Fmult_devs",0.017771,0.29955,0.59097504834409
53,"log_Fmult_devs",-0.28135,0.30882,0.601512444876096
54,"log_Fmult_devs",-0.18171,0.3004,0.591944979793002
55,"log_Fmult_devs",-0.36249,0.28559,0.574932012683822
56,"log_Fmult_devs",-0.50422,0.28833,0.578098189466824
57,"log_Fmult_devs",0.34283,0.32235,0.616739669679708
58,"log_Fmult_devs",0.6105,0.36019,0.658484451617759
59,"log_Fmult_devs",0.36447,0.36574,0.664515148830551
60,"log_Fmult_devs",0.23944,0.32179,0.616112839160673
61,"log_Fmult_devs",-0.19459,0.27907,0.567362206726984
62,"log_Fmult_devs",-0.30529,0.29577,0.586652336784309
104,"log_recruit_devs",-3.0761,0.28582,0.575198122539313
105,"log_recruit_devs",-3.2834,0.41153,0.713529943925804
106,"log_recruit_devs",-1.814,0.48357,0.788577262180461
109,"log_N_year1_devs",0.033699,0.2649,0.550727372842252
110,"log_N_year1_devs",-0.096411,0.38186,0.681914195335051
111,"log_N_year1_devs",-0.21049,0.36028,0.65858241928264
