"Year","Index","Age","logObs","Pred"
2014,1,"1",9.68011300032639,13.3163217911097
2014,1,"2",7.8576077304075,9.74824708660459
2014,1,"3",4.48786624674669,10.3018184404236
2014,1,"4",8.71103822703261,11.6614180826268
2014,1,"5",2.62598194280877,7.83966471669747
2014,1,"6",2.94250440037261,7.00439947305727
2014,1,"7",0.765727052299854,7.24404301420839
2014,1,"8",3.15426135776798,6.75396962479459
2014,2,"1",10.06740441877,13.7167107237825
2014,2,"2",5.28522174201901,10.022475877443
2014,2,"3",7.46450129345392,10.576047231262
2014,2,"4",7.3003002322281,11.9356468734653
2014,2,"5",4.67571619852734,8.11389350753592
2014,2,"6",2.99175818007668,7.27862826389572
2014,3,"1",9.79875030362389,13.2571439243193
2014,3,"2",5.91714140293593,9.74954044746626
2014,3,"3",6.92292699043792,10.4455946935865
2014,3,"4",6.41680883123616,11.8507526017494
2014,3,"5",2.4214835063572,8.04264821618869
2014,3,"6",2.47117712819016,7.21138779685128
2014,3,"7",-0.887207298048877,7.45219913150315
2014,3,"8",1.2951817866625,6.96246553341154
2015,1,"1",8.81932775451756,9.99278418531045
2015,1,"2",12.3147485425799,13.4316090171307
2015,1,"3",5.1098077536763,9.52937054345318
2015,1,"4",6.3942146861358,10.04496372895
2015,1,"5",6.97673093939805,11.3983300061946
2015,1,"6",4.59708389966295,7.57619477043431
2015,1,"8",1.92597365073529,6.98055096644697
2015,2,"1",6.34328294475579,10.3931731179832
2015,2,"2",9.31714007890523,13.7058378079692
2015,2,"3",7.52770542818532,9.80359933429163
2015,2,"4",4.24474231919174,10.3191925197885
2015,2,"5",7.52300882489395,11.672558797033
2015,2,"6",3.49620433517558,7.85042356127276
2016,1,"1",8.47686533133645,10.4830847951034
2016,1,"2",8.85606199753141,10.1075115929325
2016,1,"3",9.43777296116924,13.2138801091516
2016,1,"4",6.46507538460969,9.27910241840589
2016,1,"5",4.47167885711541,9.7893720719094
2016,1,"6",8.82575187429162,11.1424125631268
2016,1,"7",0.634092946947616,7.32025860297404
2016,1,"8",3.09468576437738,6.4849712252303
2016,2,"1",8.66058568698259,10.8834737277762
2016,2,"2",7.3974802958117,10.381740383771
2016,2,"3",10.6153450710002,13.48810889999
2016,2,"4",4.73413105587219,9.55333120924434
2016,2,"5",5.05682167770441,10.0636008627478
2016,2,"6",8.32689023243319,11.4166413539653
2016,3,"1",5.85859125329921,10.4239069283131
2016,3,"2",7.21982866679213,10.1088049537942
2016,3,"3",12.6683921605841,13.3576563623146
2016,3,"4",5.25812368973913,9.46843693752851
2016,3,"5",5.85058620769501,9.99235557140061
2016,3,"6",8.0423503000985,11.3494008869208
2016,3,"7",1.68710781168261,7.5284147202688
