"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1989",14065.9436781294,10892.0436500366,18206.7824358062,16174.4023009051,6661.91769487806,59387.2403282645,5933.78363719694,4822.16309648671,7427.42005779345,0.258264223380788,0.0809868757991349,1.01500517290146
"1990",12296.5684832749,9216.0416155653,16547.3245280858,20105.6328135216,8347.48663857304,72493.015531388,6691.16017949783,5458.25802943,8139.73318218088,0.23283921832763,0.0839523146049611,0.697918152778742
"1991",9863.70965745382,7367.79043229226,13421.7129842663,22077.7829079838,10077.4935350324,69423.2345688015,8118.18019029682,6544.98170313601,9960.80687943151,0.254013999640557,0.107626622491387,0.658762885509635
"1992",8952.96712539334,6661.56326732683,11895.7036133459,23004.2976560591,10041.0186135652,66900.3639156431,8843.14107775228,7504.99168006726,10391.8693133541,0.374868706554044,0.170547325425481,0.942074081894757
"1993",8123.38110347551,5682.84689380692,11711.3758143076,22158.6952544255,8282.81407328254,65188.3449923996,9419.94706449967,7620.12370916598,11147.8679604917,0.506897235051896,0.231915791408258,1.25833286651891
"1994",6240.16140146598,3746.93704283506,10191.8714904882,19233.4959546152,6383.79201939677,56643.701880188,6956.01953920195,5608.63929758275,8023.58354832189,0.390692252967044,0.166944685415239,0.971094922430787
"1995",7119.31626749779,3982.22624667141,12994.9556892539,16513.2705721538,5878.16564818337,45656.9263330172,4565.38842367034,3672.37862697323,5509.24765960095,0.240389916246441,0.100414536818661,0.606116423803281
"1996",9053.77224544007,5083.95462886305,16548.4421950463,18414.6182378203,6214.59886529586,50468.6634297832,3044.03501310166,2562.15570064669,3524.50729521537,0.200578652029236,0.0797395363231042,0.470089491706118
"1997",9360.48999214198,5576.85571053694,16232.2049450108,20009.9125449061,6617.63087435558,53186.7612491484,2689.38451883623,2203.51976654449,3178.28653599078,0.214170200334056,0.0826752649241437,0.519176991154628
"1998",9659.31206073862,5880.07869962382,16644.8028481151,25015.1885389785,8871.09769002595,61191.256242597,3100.1543022004,2557.47760485563,3600.82273618715,0.198559299371262,0.0740261698009942,0.523050497671421
"1999",11750.284872968,6720.94360266041,20089.1589589916,29385.0268695655,10791.8208617255,72064.314616976,3276.12141673005,2494.36072723674,3970.85552031263,0.160010391134252,0.0547037273607513,0.45807642182396
"2000",8976.33693829,4906.25246811775,16116.8498433085,33381.5977935811,13004.5209504269,81370.1218226703,3321.28334142532,2642.63264201824,3910.8580448464,0.112752216101758,0.0410095490791402,0.317773679808591
"2001",8479.08540646892,4948.3660118423,15429.4578260641,42030.1061547581,18301.3347544496,97683.9048741765,3466.12210421126,2949.86815752423,4057.47890000582,0.0809071122662108,0.0343795105483715,0.182298543200876
"2002",8246.06619342136,4562.97964956499,14736.4580242429,52031.1484235741,23691.9171680495,112154.921984507,3804.65838682286,3309.07604650375,4346.00413615888,0.0751160757766063,0.0356140746091926,0.152475413942192
"2003",7418.87872114834,4357.64817938391,13626.6812390848,61022.0189305608,27716.4352754955,129234.337500731,4093.16522822612,3488.42933468917,4700.82811868028,0.0795885854316356,0.0384038205730166,0.161692240924871
"2004",7312.97493939896,4160.23708425321,12742.7337131609,70062.8968068722,31613.2234969193,148124.19885304,4007.66767144366,3401.54889090672,4734.83524722179,0.070771099904261,0.0340167160516099,0.143709260740867
"2005",9736.18283537922,5261.06618560161,17617.4253387295,69509.6536767735,32017.4931450523,145790.501125115,2599.87193182128,2162.02134730229,3069.06963608492,0.0477155901737205,0.0233087926691395,0.0990140969756733
"2006",10572.169764394,5965.08941234046,18958.0128918457,80208.5685174592,37306.0151346819,169277.369234341,1911.63116065922,1597.41397226343,2323.85976501577,0.032867266038459,0.0162745365601086,0.0640877805880855
"2007",10200.3358930144,5934.28908076917,17646.8779120792,89137.8013900612,42231.7271453268,183276.624742115,1605.19361891511,1405.53353473326,1857.75060694627,0.0278944780562034,0.0143795173154632,0.0538795952811929
"2008",10305.2608285554,6039.90359067669,18299.7989029794,89888.4011300957,44596.6471510141,178439.998122253,1566.00203195781,1350.24911670785,1822.32997437619,0.0274086096834905,0.0149078426160886,0.0511158298184403
"2009",10303.5719253102,6088.40745091729,17651.7038214672,77709.6886063783,41394.4034138154,151414.758185694,1662.94021186977,1470.66974774678,1896.67751215884,0.02925733577756,0.0163582640055669,0.0536374450796877
"2010",9152.93962866636,5315.04117555933,15714.7267962414,98205.4730092749,51626.4462635795,188214.158480825,2346.3237251832,2033.07850940049,2794.92640221102,0.0324107953999919,0.0178877902483433,0.0609447053372677
"2011",10550.8189645138,6554.57832656032,18790.9436185225,110145.438020653,58834.6163722431,212419.805250951,2819.42975984954,2436.30307284637,3283.10528904026,0.0361004214006955,0.020028730006028,0.0677938726435936
"2012",9733.19935486743,6093.13069159992,17622.0438460286,113601.666842531,61238.1318095358,218234.332286983,2877.95820359152,2426.41974240474,3626.11280137528,0.0362520513977595,0.0196043074309871,0.0685447310475261
"2013",8906.22230236337,5261.50041864118,16066.1003437053,115558.754558116,63556.9715113961,219703.698693739,2501.83244536012,2130.20501491103,2942.24678698447,0.0325265945161987,0.0180234381998246,0.05794803448599
"2014",8659.87167294046,4994.1282146105,15942.0674268542,115410.777531181,63943.985427362,219178.065847209,1853.61788178542,1526.73492950474,2250.38880194063,0.0279333559649018,0.015585369469795,0.0491283395949696
"2015",10538.4518696212,5476.14443578427,19817.2281208193,106315.187706643,59936.6831588636,195778.229812364,1520.23323485249,1336.53486012118,1773.32098366262,0.0245773325572476,0.0139516171782839,0.0413867651184172
"2016",9916.8782511164,5078.58970340629,20691.0521916758,123631.174186793,70128.3714150363,223757.130140291,1478.55877123775,1244.9318802758,1828.56236536538,0.0222977299072614,0.0124203599315744,0.0381010362008886
