"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1970",20690.2570819394,14974.0980606822,27982.2799965292,69452.7432327276,41671.9132301536,134647.793446125,11351.013744708,8609.95839895718,14778.292399158,0.334,0.191619641666667,0.539109591666667
"1971",20349.3466187526,15182.6612067196,28124.176500724,78453.4615619017,47389.8609690168,150594.77221912,11926.9160366771,9833.72629376957,14440.2504681598,0.321017333333333,0.211231941666667,0.459508383333333
"1972",18552.0905803731,13657.4470563908,26161.6809145662,85776.8770479387,56177.9630610522,150556.398667813,17191.9568763792,13508.1394250943,22134.6132627687,0.298348,0.195193028333333,0.4308268
"1973",11560.0222576638,8435.80698323713,16094.4480531532,75724.2246715293,53691.5450255043,121712.895976004,11716.6778839936,9261.714663157,14817.893627595,0.24996,0.166185769166667,0.362171716666667
"1974",8176.96965861221,6098.25359688845,11306.9230647774,75290.428452463,53801.6338580345,117576.500283873,9687.47987242307,8163.27974961578,11510.2168505704,0.193072166666667,0.134548863333333,0.270019833333333
"1975",9817.35938866,7318.16817885375,12792.9276743589,85858.9029413502,63012.7170466887,125629.332855164,9255.33728583406,7617.20416188456,11255.1149410554,0.165041433333333,0.112715755,0.234179866666667
"1976",14298.5113277118,10727.6712432289,19059.2564623005,92772.3526683137,70631.4595066118,129868.580970812,11118.2992012517,9087.1597680362,13531.9511645998,0.165977883333333,0.112642739166667,0.24184335
"1977",6096.21965610899,4493.86439875166,8078.91304380612,87887.4592761063,66858.7524742182,121959.785586694,12232.5028352942,10226.2619159009,14560.4698649196,0.189901666666667,0.138205258333333,0.260860258333333
"1978",8391.78898660174,6380.53115448334,10988.8802527454,84070.7964779463,64411.9331352467,114196.674359584,13291.3516735177,10938.5927392787,16185.5585721899,0.246779166666667,0.178832616666667,0.327543275
"1979",22598.3354071133,17237.1252182455,29697.6023037473,84814.9584554674,64738.8278075858,115225.541290272,14703.1897040829,12098.796451359,17936.3406396423,0.329795166666667,0.241214316666667,0.427072558333333
"1980",18381.1955778004,13828.9221168853,24538.0420611216,76256.507398131,58221.5940703997,102528.631796896,16158.2066386634,13477.1735068259,19862.8170863799,0.404982166666667,0.310542925,0.512901433333333
"1981",9225.14619703737,7044.37072505354,12363.7186746267,72338.3741454573,55257.5776544718,97041.6170031837,17550.9852735373,14239.8272167486,22432.9526321791,0.46128,0.352301866666667,0.606742483333333
"1982",17972.0326586195,13660.6222028616,23908.7737667795,69197.163339453,53822.4985895065,91976.0782631946,17768.720994184,14626.6807503864,22250.430711058,0.473480166666667,0.357858933333333,0.620421666666667
"1983",9151.83637478087,6859.41052724847,12377.5516707819,68244.3500089624,54123.6435244253,89524.0995199021,16068.0537880478,13495.7683113105,19335.3017723011,0.443923166666667,0.3441378,0.564241141666667
"1984",7447.68864814793,5670.36039192641,9721.6445543189,60585.9645655238,49475.6397980471,76561.3748198149,14820.9145412408,12120.0157984707,18058.6630284448,0.415747333333333,0.317568316666667,0.545852208333333
"1985",10140.6790126731,7635.76990059339,13216.0361710657,60427.8273713242,49425.9948462368,76357.6979652036,17600.798189861,14484.3788644127,21409.587100062,0.427285333333333,0.338183341666667,0.549647458333333
