"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1970",28343.6793896436,15666.8160721529,55896.4702523267,109994.151274238,38950.6392901674,435590.016908217,18353.8985620974,9738.43655978006,39509.4577039374,0.3443165,0.152574870833333,0.608642233333333
"1971",29152.8579916349,16618.2183679477,57377.0604016106,113093.792049959,39239.6174360342,452583.731744457,13462.6737956164,8656.34965606331,24266.0986041347,0.3072945,0.142650400833333,0.513030516666667
"1972",32582.9836763154,18443.7178179336,63899.3609664757,117500.46009747,48152.0164203018,414561.949633554,13329.5025083574,8711.47398415556,22142.2531759786,0.250912,0.1119921575,0.443290266666667
"1973",14535.4335451231,8454.69206840307,26627.6182671802,111462.411193795,53962.1138613235,326535.494771324,9189.23908506556,6360.40261849603,13412.2518087566,0.17956,0.0813355291666667,0.326158708333333
"1974",10039.8835042076,5996.58998050979,18176.1259724229,120686.553705642,59539.9393413039,333224.593171617,9092.84104645813,6843.03261524966,12407.5790693681,0.12300385,0.0579982725,0.220902416666667
"1975",10734.0883813595,6560.37769534061,17972.512008987,148538.203008594,76818.7567539214,368371.60846049,9131.86366108852,6857.2429830555,12528.4302833124,0.0897503,0.0434811691666667,0.163568764166667
"1976",15273.3164759433,9593.36951643822,26003.6580085588,172022.635353196,92619.0240990502,393358.424374646,10587.0779753866,7878.70263253971,14460.9425274135,0.0812815,0.0405533483333333,0.1446398075
"1977",7619.56873771439,4678.79645121405,12470.7980706159,167952.843623429,90527.9883598727,381139.503986125,12528.2725382035,9080.60947483032,17077.1870006627,0.0959495166666667,0.0495999808333333,0.162662103333333
"1978",7040.41674417826,4334.24160592144,11589.3211196206,161997.506229728,88031.7318865754,359645.514924219,16978.802416607,11746.8353997553,24102.0063852058,0.141322666666667,0.0764248383333333,0.227811433333333
"1979",20553.4883073636,12959.9588491071,33630.9359315411,162208.078573183,85678.185329219,361698.208317202,20047.0487165371,14234.2900597558,27486.4777568905,0.2248125,0.127174799166667,0.343452025
"1980",21016.3912402202,13496.9398841211,34234.4556350426,139741.481970355,72436.3325930145,314289.671308102,20837.7747949707,15536.2374942539,28634.8179596943,0.326455,0.192308383333333,0.484444466666667
"1981",10995.0572759213,7095.58249536902,18143.9039527664,128683.904525974,63997.7273387708,297679.644027306,21681.586972745,15895.7971069643,30541.4971522668,0.390573,0.234086325,0.580695583333333
"1982",17159.4590246676,10414.3238659434,27786.3620252318,115094.884810886,57429.2289208492,269278.944619747,19846.7731434909,14558.1831287526,27405.9154636769,0.3919035,0.231905633333333,0.572710466666667
"1983",11405.1613049979,7133.90941576073,18019.5938900355,107280.721344588,55814.6983035766,248343.890347565,16481.7327961262,12207.3666469061,22575.8655120183,0.3530715,0.208440575,0.502726316666667
"1984",7317.05028102426,4644.20934323067,12431.2371528562,90684.3993981434,51559.7754370835,198612.622842824,14439.7195944349,10763.8971509102,19604.2589839933,0.320724833333333,0.1864062025,0.457009183333333
"1985",9981.79855325598,6444.74563334506,15968.2179503265,91520.7208375811,53001.3731410444,201746.367423331,17854.936135266,13314.9779850312,23917.5569383064,0.320667833333333,0.186210859166667,0.45601665
"1986",10252.9613391189,6602.22146425413,16483.6796720083,84990.576305031,50519.4240641663,187406.677068699,19280.2431278637,14260.2915999071,25994.4943703685,0.361852833333333,0.2141513,0.502433133333333
"1987",9821.88902974723,6009.11553754344,17241.8215325339,77512.388975732,45601.7825371711,177601.938138986,18772.8064877085,13720.1897433462,25335.4841769348,0.428207833333333,0.25034795,0.596197858333333
"1988",8852.99440347805,5436.08779466564,16675.0583272569,61600.9170929069,36635.4769216867,144228.375310482,16158.089518055,12036.091698571,21628.1335262015,0.487148333333333,0.2800595,0.680373491666667
"1989",4124.55924274162,2479.28497642628,7979.31195332058,54430.8301096401,31322.3404109474,138716.206877884,13200.6845553877,9923.45953897022,17489.5917388527,0.494509333333333,0.264164583333333,0.698530716666667
"1990",3966.32964437397,2339.36084507378,7925.62427239139,44554.205087996,25566.7987275136,116465.829508643,10573.8767591648,7984.25311855211,13849.8695115563,0.442458666666667,0.216120058333333,0.657747066666667
"1991",7396.0859214318,4362.40014172878,14718.9103954148,42926.4175265343,23824.5796425664,115652.242337295,8919.50493042753,6762.82797129388,11842.7745236363,0.367834333333333,0.168610745833333,0.5922439
"1992",12665.8967485788,7121.47665040372,26937.9558518831,39846.6414658727,21008.0347732345,112233.664733345,7839.91858453374,5860.09320602443,10579.1111451168,0.304905333333333,0.132720045,0.538163725
"1993",10835.2005249301,6030.47829240699,23095.7119870406,36714.545919066,18142.1195145656,106605.367815127,6274.28447655549,4645.47682629255,8743.04855347583,0.260989666666667,0.107182279166667,0.501707608333333
"1994",6436.94541548446,3370.04989050536,13260.0018349545,33756.7114847704,15200.4173097116,103365.316651396,4807.56529262172,3539.08662936081,6671.67357032577,0.226584666666667,0.0912294808333333,0.454821141666667
"1995",8809.43069026432,4819.55087017555,17056.2346610833,39572.8287125984,16449.2826480146,123400.758491315,4475.12448970009,3240.53139888571,5954.41109452185,0.191872666666667,0.0780131758333333,0.397364425
"1996",11127.973656718,5936.68085953583,23260.5205592592,44040.0774027319,19914.6587686608,123357.298437837,4195.26732844427,3056.41878352784,5652.56131117527,0.159014033333333,0.0659743366666667,0.339597266666667
