"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1970",13367.9348925991,9109.94259451043,21344.1754173121,22633.6221727546,16534.6360107996,31209.5018529252,9534.55141419106,6031.56579561157,15164.5667296976,0.506314918716351,0.340822717883072,0.751816909175947
"1971",12067.5885578593,8449.85791959634,17192.3026765688,23155.145266784,17743.5204066414,30984.886021099,7554.8054549198,5559.70294149377,10247.0566298094,0.394280674327906,0.300139181555979,0.541327246213664
"1972",12412.1328043237,8581.40449879272,17220.3990688259,31456.510180936,25146.650523152,40935.9527113154,8025.09628453799,5536.76000420675,11189.4245641643,0.313904805913935,0.216210702185192,0.454359416922014
"1973",8184.44311039981,5956.04945703201,11839.9852798532,37432.9354159923,29508.1515637023,48409.0506575523,6275.17393503766,4650.09793316406,8392.32136825702,0.259820925228595,0.176801280308875,0.381848191449288
"1974",7216.94992729523,5001.21629106589,10017.6232977413,40364.2387780668,31028.9565426911,52066.1191752665,7436.05879980313,5663.07273453746,9588.07221049785,0.218733084338991,0.155659428138368,0.305185029150925
"1975",7653.60092008204,5464.82277722086,10829.4792033389,49962.5044092825,38900.8797210796,64227.2677449457,8726.84417711623,6316.54658314275,11444.6663661542,0.193999206680287,0.131182633673846,0.276725076176147
"1976",9748.35316166195,6763.17742357803,13339.2252031919,58451.6344259452,45175.7790280082,74860.1378889491,10093.3732971676,7523.07912653865,12957.9011726024,0.18114547814014,0.126825314633615,0.25406620825221
"1977",6210.44465113364,4366.00248485073,8849.98799003706,55641.672571001,43400.4041572034,71350.7924107928,10769.3367406853,8277.06315320079,14188.4246408637,0.188371558250421,0.136704104799935,0.255486700537473
"1978",6006.38383732621,4125.36398769717,8396.77743011719,54645.5955754849,42849.2424410337,69693.2813354474,12582.1600430452,9703.4463998798,16914.5816559885,0.221602724168398,0.162978442698926,0.310451238488638
"1979",12784.0032689928,8689.28276533179,17807.8707961461,53003.6796403741,41252.2508137731,69115.0576047236,14694.0532108601,11386.4155450113,18338.6586270801,0.283731955416179,0.215708536887488,0.387777273439075
"1980",12607.3886948472,9083.79273789866,17423.5375896693,46334.876773891,35726.2130241144,59574.4540309775,15376.4900905844,12033.0113000458,19546.3513852623,0.36648447525823,0.290951599763889,0.490122894553456
"1981",8265.05868097632,5985.00773976472,11715.7863257402,41271.7945488916,32191.1269343278,52875.2707248827,15205.0919820583,11684.7551209735,19200.2057335127,0.426322590375906,0.335900469573699,0.547990375344675
"1982",10644.7441139551,7632.35963108184,15116.3081590553,38380.5068476394,30007.1104931182,47947.51020599,13311.55977203,10172.1691596693,16447.4281947259,0.431339428650055,0.332915828521832,0.550542957918721
"1983",8107.73627371624,5771.15336171469,11359.6782872905,37708.8192844178,30309.1858670799,46933.6847888708,11298.3273492694,8728.15363895783,13983.781733943,0.388497605662859,0.306543554219101,0.494451778185653
"1984",6235.59033677749,4379.4018584889,8715.68813012348,36939.1064308674,30048.5741699529,45069.6555813899,10174.2914219385,7827.34582009099,12837.5393253581,0.354967047790128,0.280764953981581,0.463280019176735
"1985",8019.98061185913,5597.81200012883,10929.0719231877,38734.7577309126,32132.3442491618,47517.2341026798,12374.2019050214,9467.52348481834,15439.1827685954,0.358213277520359,0.28644476880522,0.459252014730672
"1986",7802.14677835827,5458.37036925932,10753.6062083005,38376.0296289947,31879.6058218967,46660.0837059658,13910.7705993328,10885.7480535273,17120.7017654487,0.410244096149467,0.331031886277418,0.507955978417926
"1987",7329.49235147775,5144.62582202884,10238.2953050915,35462.8878238693,29627.8922345905,43293.5022965781,14466.4663218535,11306.1046198333,17862.6513383383,0.493073880169137,0.391038404057621,0.608710096298096
"1988",6725.65420925617,4743.89687604031,9590.08827881342,28911.8225908463,23924.4109375869,34948.9887207242,12402.369568828,9958.4210429023,15456.8491457692,0.564796921544492,0.449336455292715,0.686287149738332
"1989",4151.05096426275,2973.88657892464,5987.70118384416,24520.4541406629,20224.6174967386,29538.9889953793,10307.3319853679,8123.45303979455,12681.7920335947,0.585498810042201,0.466098607054979,0.710076815175464
"1990",4069.90594886896,2900.71929176237,5965.05985380117,21143.4833156313,17488.6870502141,25659.873718587,9103.85198012743,7031.17374256227,11221.2681272645,0.561932032233037,0.452584120249539,0.684383338380846
"1991",5682.7069316372,4064.13857822462,7976.81320007972,20352.5374846923,16789.583689831,24779.5526099796,8286.84128117612,6544.02867458838,10352.3385826784,0.53510050335094,0.426254309526574,0.665773547096751
"1992",7381.94068170428,5296.6831761922,10119.5120325854,18779.0136172934,15250.2331469468,23012.925500019,8173.54043322317,6362.27559562521,10205.0849577744,0.525284249008044,0.42763183484095,0.66547206220332
"1993",6337.46854690448,4752.57076977838,8993.83786830458,16607.0830978511,13729.9682616858,20575.5256893103,7179.19100429835,5589.66229695062,9236.93548894833,0.539341544313673,0.421847754731076,0.678260884016833
"1994",4693.46958756362,3265.119552642,6506.79356828451,13529.7238061169,11115.3208802144,16767.9798155021,5816.16383289998,4636.3148181256,7465.12358155723,0.529439027469152,0.412595527523623,0.673004616528199
"1995",5808.80503724308,4267.61656030357,8286.15797937562,13424.9152908237,10870.2640812085,16474.9272593641,5724.90502504987,4464.45943643432,7318.26486388985,0.488743206895544,0.367630570245829,0.626458764005396
"1996",6609.93341961937,4757.64087662025,9684.45935249939,16431.5256054998,13180.816224592,20019.6169154258,5362.72283275495,4092.60291647896,6954.60268095353,0.429723709603959,0.316047584855538,0.56585923106504
"1997",6819.99484863948,4946.47058501822,9669.61533935229,18271.8116258986,14589.7788249462,22297.9100979471,5719.74105487399,4400.16010771644,7352.381858314,0.378137894651786,0.274753461668794,0.52000767339395
"1998",9724.91405317488,6944.72321044984,13586.0752569931,19371.4290690136,15609.0469870471,23740.4074325204,6234.06082174797,4591.16077022302,8048.32785588974,0.356951793301429,0.251219292959418,0.516328207538067
"1999",10127.1249970761,7178.74461687194,14179.2128965529,19822.9894670456,15658.8516402368,24448.6588148811,6206.76806395064,4705.07156712502,8039.62048755463,0.359244088786992,0.238220034158941,0.526830613018139
"2000",8171.42800592163,5791.98162427484,11623.9143852434,20410.404144296,15923.2275458256,26134.6418341575,5786.24630146313,4320.97619492992,7305.22368199882,0.344874854066223,0.23128812057359,0.514307181301359
"2001",7521.54646419397,5453.50826385325,10870.3137439049,22831.2800515191,17583.5649224463,30087.3564018305,5859.68843785715,4365.25447777598,7365.87609513423,0.295246382065661,0.192295033413633,0.439440753225378
"2002",6865.35430754641,4947.96264127353,9798.48248711861,25522.1253493353,18874.4183838078,33890.3963145404,4908.09699601988,3736.21033497841,6311.57314493463,0.219756759327371,0.143129779049097,0.333223072814347
"2003",5367.05949222899,3701.30222728662,7403.50363968062,28748.6767155784,21334.2038511255,38784.1826455813,4438.54669419623,3385.72902030865,5655.82675499359,0.157052646675103,0.105550220716477,0.229249972008539
"2004",5478.95148740516,3886.90044924059,7587.10905103681,32525.2254338451,24320.7631848951,43038.7178584075,4271.56264374422,3181.07486452821,5554.05613133449,0.119681330244196,0.0817762919698532,0.17159201748653
"2005",5672.88049624819,3848.03045768161,7959.48122018912,35330.6556750765,26876.0913240547,45655.5501603743,4325.11253925418,3244.03687722543,5751.77491583356,0.109868412000838,0.0759513516438337,0.15835323932555
