ices_data/ 
101 
Acoustic 
1987 2016 
1 1 0 0 
3 10 
1 401246 858012 308065 57103 32532 70426 36713 23586
1 201284 232808 381417 188456 46448 25798 32819 17439
1 655361 179364 278836 592982 179665 22182 21768 13080
1 132235 258591 94373 191054 514403 79353 37618 9394
1 1049990 354521 319866 89825 138333 256921 21290 9866
1 830608 729556 158778 130781 54156 96330 96649 24542
1 505279 882868 496297 66963 58295 106172 48874 36201
1 NA NA NA NA NA NA NA NA
1 133810 761581 277893 385027 176906 98150 48503 16226
1 270706 133667 468678 269888 325664 217421 92979 55494
1 601783 81055 57366 287046 155998 203382 105730 35469
1 255937 1081500 103344 51786 135246 70514 101626 53935
1 839491 239064 605858 88214 43353 165716 89916 121345
1 966960 1316410 191001 482418 34377 15727 37940 14320
1 287004 217441 260497 161049 345852 62451 57105 38405
1 1919370 553149 205656 262362 153037 276199 99206 47621
1 1434980 2058220 330800 109146 100785 38693 45582 7039
1 713730 1022330 1046660 171326 62429 44313 10947 23942
1 443877 344983 818738 1220900 281448 122183 129588 73339
1 608205 1059600 410145 424525 693423 95997 123748 48773
1 456773 289260 541585 309443 402889 702708 221626 244772
1 196127 416862 288156 457659 266975 225747 168960 29922
1 315941 490653 554818 271445 327275 149143 83875 156920
1 280582 228857 304885 296254 138686 301285 60997 141323
1 977323 434876 313742 272140 239320 154581 175088 84582
1 781100 631400 166600 127000 142000 110100 97000 74300
1 314865 218715 344981 151631 132767 120756 118377 89555
1 90269 330084 260919 259079 187905 111955 91629 37855
1 164221 174507 312350 225836 215207 93743 62753 75339
1 137217 151937 262488 136801 241382 61220 55869 62805
