year,	fleet,	age,	logObs,	pred,	predSd
2014,	2,	1,	8.75184686237659,	9.01195525265039,	0.998560799010564
2014,	2,	2,	7.85658318800447,	7.98610225471714,	0.93599206028363
2014,	2,	3,	6.75831958815024,	6.59353291349425,	0.916889010598422
2014,	2,	4,	8.12075984946528,	7.47967003751631,	0.912630920591424
2014,	2,	5,	5.60284944010803,	4.4800375419122,	0.912282299762412
2014,	2,	6,	5.11318497830004,	3.32190149708494,	0.915575390904534
2014,	2,	8,	4.70591280464579,	3.90569114979852,	0.936178789767103
2014,	2,	9,	5.07579130867675,	4.37091170287101,	0.936520628872362
2014,	3,	1,	10.1818787394987,	9.28915714557806,	1.0167569830284
2014,	3,	2,	9.34400374817999,	8.61926784715872,	0.955987190414967
2014,	3,	3,	8.60598967446994,	7.18491310790688,	0.937132507425634
2014,	3,	4,	9.65231567372456,	7.93193862102516,	0.934119923753215
2014,	3,	5,	6.73244719539303,	5.45253634960072,	0.933243234580409
2014,	3,	6,	6.15017461560193,	4.41824441639998,	0.939924650544247
2014,	3,	7,	5.53654505860462,	3.09111104372723,	0.955856007250917
2014,	3,	8,	6.63633837612759,	4.82401733558478,	0.971544669518103
2014,	3,	9,	6.8016147759777,	5.28923788865727,	0.976925730560253
2015,	2,	1,	7.91073834689967,	7.32927360580218,	1.06193125942213
2015,	2,	2,	11.0831030977809,	8.87056752082824,	1.00027643273786
2015,	2,	3,	9.53143886731653,	8.07620489659252,	0.951884378744182
2015,	2,	4,	8.32470102108335,	6.46000483043614,	0.936972003572149
2015,	2,	5,	9.75748558243471,	7.15844161326311,	0.935463519336938
2015,	2,	6,	7.64204526201636,	4.18807482541748,	0.93874097207188
2015,	2,	7,	5.5154438173668,	3.14739006921399,	0.953115707683627
2015,	2,	9,	7.84569112800509,	4.30299517606713,	0.964185075750343
2015,	3,	1,	7.40117037367032,	7.60656089152009,	1.07955016804897
2015,	3,	2,	11.1028829462674,	9.50516232133862,	1.01941729370764
2015,	3,	3,	8.26088054501417,	8.6731610050914,	0.971996079749863
2015,	3,	4,	6.87005369165686,	6.92340730517957,	0.958501661248232
2015,	3,	5,	8.00433220294211,	8.15047446354413,	0.956560660565429
2015,	3,	6,	4.01638301618698,	5.31508598610575,	0.963297483735155
2015,	3,	9,	4.4704950976752,	5.28282844365237,	1.001024941803
2016,	2,	1,	7.98381656565156,	7.63950628793049,	1.16944146639583
2016,	2,	2,	7.77313300194432,	7.00176325217181,	1.07179806075243
2016,	2,	3,	10.8254039879545,	9.09853492437838,	1.02012907636354
2016,	2,	4,	8.54671458354425,	7.954526042763,	0.978692411525135
2016,	2,	5,	7.53796401100585,	6.1228426706032,	0.967940486151971
2016,	2,	6,	8.41221187243693,	7.08602363490769,	0.971219210464955
2016,	2,	7,	4.89858703541214,	4.0350320648005,	0.986767197215229
2016,	2,	8,	3.50855745111528,	2.90895152433737,	0.987150239716321
2016,	2,	9,	5.27607323890535,	4.00223583084454,	1.01323704069497
2016,	3,	1,	7.71797512264406,	7.91681818696046,	1.18527507330242
2016,	3,	2,	8.11889334537213,	7.63677218766122,	1.08962149544852
2016,	3,	3,	11.2414143466267,	9.69665316507097,	1.03949226364501
2016,	3,	4,	8.87784329958713,	8.4202846204196,	1.00055281394584
2016,	3,	5,	7.45720647188911,	7.11884644451165,	0.989675807536291
2016,	3,	6,	8.28142137094311,	8.21921635332005,	0.996466818599249
2016,	3,	7,	4.33729175786674,	4.83072374935241,	1.00864781220482
2016,	3,	8,	3.49042948669024,	3.90246652562052,	1.02120604777586
2016,	3,	9,	3.88568000791969,	4.99575083212769,	1.05077635524461
