"Year","Frep","Low","High","SSB","Low","High","R","Low","High","PredCatch"
1973,0.66379,0.551254056303658,0.799299631560962,22515,19992.1908188804,25356.161792997,25486,20800.3602184659,31227.1609326921,14590.19
1974,1.5973,1.39797536354383,1.82504452977794,9549.4,8474.82164987672,10760.2312033701,11986,9631.95741201683,14915.3686893138,15164.42
1975,1.4841,1.25089216448007,1.7607855197618,3195.9,2755.12868873387,3707.18683732112,38271,33656.1949108891,43518.5690146488,5118.641
1976,0.84956,0.68703871171163,1.05052623861891,3731.1,3268.13006843931,4259.65519072746,18376,15036.5499932892,22457.1045985086,3286.518
1977,1.2113,0.982546920125655,1.4933105584539,3739.7,3200.35528243534,4369.93860236596,64018,56264.4830813299,72839.9889158483,5204.007
1978,1.2056,0.990685441684792,1.46713709401864,5394.7,4731.8592501813,6150.39174905401,60054,52384.3485442022,68846.573761566,7218.621
1979,1.0854,0.904506521878413,1.3024706085628,7292.2,6459.18210372338,8232.64927139098,48144,41133.4154920334,56349.4353258584,8290.878
1980,0.84226,0.689498357466478,1.02886671145477,7906.9,6926.8641310023,9025.59461649981,63367,54087.3598179675,74238.7260630554,7204.305
1981,0.60189,0.484799171964919,0.747261119757471,9329.3,8137.82904957637,10695.215881259,167020,147893.228843616,188620.402827889,6185.548
1982,0.80763,0.664016606730253,0.982304072351271,16536,14787.2657805394,18491.5386020759,73243,62274.2933942304,86143.6839602425,14365.71
1983,1.1691,0.999033999980645,1.368116410479,16099,14386.794797421,18014.9786418349,17701,14090.4678611632,22236.6924993032,19078.82
1984,1.7281,1.50173266296281,1.98858936990036,5700.2,5012.06702890388,6482.81035601113,23643,20138.1982773658,27757.7686593877,10386.07
1985,1.563,1.30831888647169,1.86725807084255,2560.2,2224.26306646049,2946.87446769976,25769,22534.4397868736,29467.8442100348,4387.162
1986,1.4594,1.23508040186097,1.72446130372632,2372.6,2096.89740300682,2684.55230662599,7101.1,5711.3389796236,8829.03665671115,3590.14
1987,1.3475,1.10546917300395,1.64252092626514,1575.4,1337.17478193062,1856.06638229943,15323,12652.6619691429,18556.9115473576,2359.749
1988,0.69827,0.556305104370639,0.876463273605249,2053.3,1739.72601335574,2423.39360200042,150980,135920.644564872,167707.859780788,2588.354
1989,0.77716,0.639618621375983,0.944277801513486,8920.9,7989.69779322087,9960.63416535284,43343,37051.5060256854,50702.8148247922,6473.203
1990,1.4142,1.23956134755633,1.61344304898077,8606.9,7764.11757450542,9541.16509688725,13292,11177.9613383497,15805.8574951275,13179.37
1991,1.3619,1.19402967884075,1.55337144701524,3703.5,3332.49334522614,4115.81084464829,3774,3108.33391117615,4582.22198998261,5162.519
1992,1.2277,1.06973425424834,1.40899226514821,1733.1,1554.8200597202,1931.82200809818,3051.8,2565.35113485317,3630.49062308309,2277.61
1993,0.6473,0.532464713264683,0.786901515841333,1106.2,972.274528684143,1258.57296874382,4202.3,3607.23552597871,4895.52876789455,722.2023
