"index","name","value","stdev","CV"
1,"sel_params[1]",6.2886,0.16202,0.0257640810355246
2,"sel_params[2]",1.4453,0.037611,0.026022971009479
3,"log_Fmult_year1",-0.81428,0.11218,0.344549286867579
4,"log_Fmult_devs",0.12765,0.13983,0.387399366199709
5,"log_Fmult_devs",-0.2036,0.13689,0.383016976597796
6,"log_Fmult_devs",0.21983,0.13803,0.384720664973018
7,"log_Fmult_devs",-0.2223,0.13528,0.380601234260955
8,"log_Fmult_devs",-0.058027,0.13619,0.381968053422682
9,"log_Fmult_devs",-0.43697,0.13568,0.381202484306658
10,"log_Fmult_devs",0.16325,0.14164,0.390079217110495
11,"log_Fmult_devs",0.32933,0.14452,0.394315615248428
12,"log_Fmult_devs",-0.12582,0.13994,0.387562620101252
13,"log_Fmult_devs",0.1662,0.1399,0.387503260926304
14,"log_Fmult_devs",0.24026,0.13731,0.383645305402303
15,"log_Fmult_devs",-0.13393,0.13182,0.375370401409878
16,"log_Fmult_devs",0.028606,0.13023,0.372948178675143
17,"log_Fmult_devs",0.11631,0.12828,0.369961189984641
18,"log_Fmult_devs",0.059154,0.12477,0.364537870312674
19,"log_Fmult_devs",0.28182,0.12509,0.365034849044569
20,"log_Fmult_devs",0.070403,0.12508,0.365019326295531
21,"log_Fmult_devs",0.075125,0.12973,0.372184015196358
22,"log_Fmult_devs",0.090023,0.13584,0.381442786215486
23,"log_Fmult_devs",-0.023395,0.14129,0.389562074071318
24,"log_Fmult_devs",0.03745,0.14569,0.396027161732667
25,"log_Fmult_devs",-0.018908,0.14767,0.398911419033984
26,"log_Fmult_devs",-0.12917,0.1451,0.395164750459146
27,"log_Fmult_devs",-0.14807,0.14496,0.394959908864217
28,"log_Fmult_devs",-0.31772,0.14519,0.395296393424236
29,"log_Fmult_devs",-0.33392,0.14657,0.397310933527166
30,"log_Fmult_devs",0.034737,0.14886,0.400637624749175
31,"log_Fmult_devs",0.24552,0.15613,0.41106953228533
32,"log_Fmult_devs",-0.34492,0.15175,0.404807649075435
33,"log_Fmult_devs",-0.17298,0.15116,0.403958849926901
34,"log_Fmult_devs",-0.07817,0.14881,0.400565203543638
35,"log_Fmult_devs",-0.31487,0.14574,0.3961001844884
36,"log_Fmult_devs",-0.02579,0.14667,0.397456625668124
37,"log_Fmult_devs",-0.14858,0.14628,0.396888206362667
38,"log_Fmult_devs",0.13185,0.14785,0.399172872916469
39,"log_Fmult_devs",-0.05902,0.14829,0.39981146039746
40,"log_Fmult_devs",0.3026,0.15105,0.403800457365385
41,"log_Fmult_devs",0.46108,0.15417,0.408275895793445
42,"log_Fmult_devs",-0.18778,0.14649,0.397194351831741
43,"log_Fmult_devs",-0.15225,0.14122,0.389458584799232
44,"log_Fmult_devs",0.40048,0.1416,0.390020140597161
45,"log_Fmult_devs",0.0058333,0.14041,0.388259588173281
46,"log_Fmult_devs",0.1269,0.143,0.39208392171321
47,"log_Fmult_devs",-0.39788,0.13935,0.386686389507918
48,"log_Fmult_devs",-0.46446,0.14038,0.388215128454678
49,"log_Fmult_devs",-0.33652,0.14242,0.391229897120458
50,"log_recruit_devs",0.38785,0.066424,0.262068199765647
51,"log_recruit_devs",0.41892,0.066316,0.26184791415755
52,"log_recruit_devs",0.83164,0.056211,0.240459685586147
53,"log_recruit_devs",0.034449,0.079307,0.287291854741389
54,"log_recruit_devs",-0.19349,0.088205,0.30366429250108
55,"log_recruit_devs",0.041975,0.080547,0.289620074917383
56,"log_recruit_devs",0.23823,0.073834,0.276817756659378
57,"log_recruit_devs",-0.23942,0.090824,0.308344377078732
58,"log_recruit_devs",-0.46449,0.10151,0.326865395455777
59,"log_recruit_devs",0.45166,0.066814,0.262862336045288
60,"log_recruit_devs",0.37724,0.06952,0.268316046595039
61,"log_recruit_devs",0.06978,0.0794,0.287467024868998
62,"log_recruit_devs",0.15945,0.075189,0.279442105349054
63,"log_recruit_devs",0.13316,0.073129,0.275443851093043
64,"log_recruit_devs",-0.36905,0.089068,0.305213021246178
65,"log_recruit_devs",0.079911,0.071452,0.272151785346789
66,"log_recruit_devs",-0.035325,0.071415,0.272078765321085
67,"log_recruit_devs",-0.28519,0.077261,0.283414897569822
