"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1973",25778.5551715588,17602.0406660575,37155.444685396,19839.8252848665,16101.4250108984,24800.5194422513,16818.4102844878,13005.6889254322,22097.3702170714,0.932108734170846,0.529924891546377,1.56132321079503
"1974",21214.6429766889,14567.4897030503,31644.43319794,10162.4966655386,7772.0480936775,13233.750095562,10855.9673539526,8592.38540123353,13703.1413221758,0.908871287215292,0.617863232359949,1.30918843031714
"1975",38433.859447249,26341.8079611642,50723.1795353159,5104.64849655254,3835.26417729064,6691.03406101373,6623.7631931975,4962.00636730114,9436.4024762272,0.893737708944789,0.55997710292465,1.40804662487512
"1976",18200.8602988423,14205.1136684466,23875.7204445518,4487.86321126218,3531.90388350356,5581.11501857264,5030.68785937222,3767.88476477843,6690.22662933882,0.832953462647513,0.585238611447862,1.24037372456226
"1977",72383.2176167539,55609.9643894831,94387.6972843275,4065.57244039581,3359.279229575,4846.10740586966,3555.1323184822,2650.08646906337,5461.2265565805,0.908924002510811,0.600848799430411,1.41463213163245
"1978",68713.3384599801,48994.411372585,95458.0021575426,6870.9557713693,5744.87183756835,8121.54302459087,7778.50230419221,5560.12916666549,10749.9137498442,1.29101233281088,0.918524088946806,1.80790686395034
"1979",44765.4743960986,34669.1864368974,59032.3211868419,8708.65608862957,7236.2131326385,10112.963282708,10934.454683161,7596.78335312865,15719.4025270059,1.82723794819925,1.19017408772795,2.79505878320802
"1980",70894.075930551,54953.0181120318,88594.0847669058,7590.89202484326,6506.69395275217,8918.57064147027,7793.37400338946,6350.170101076,9576.24830120769,1.74291978213878,1.24780230723231,2.47803466064504
"1981",183538.629457783,142657.425628746,243677.532093975,8462.37463447113,7287.4971322923,9871.49311501839,6525.05163226774,5187.98874452695,8133.97693130298,1.32984989078362,0.986744289425522,1.89823119742424
"1982",75955.4235072944,56860.4562955659,100321.108876653,16790.3314599123,14150.8625897444,20714.8255169262,13835.563292927,10807.758943168,17637.1901278332,1.10719666653358,0.882399977243394,1.48366930785128
"1983",22574.3828047545,16017.4993331937,30958.9441790312,15963.2009829363,13658.3829332794,19110.3950696046,23503.9613028423,18461.7073717609,30833.0641664632,1.18711211674632,0.902205131676255,1.61045953126057
"1984",31888.1110244503,21614.819557536,45128.3073256922,5976.34196742503,5141.08979371123,6933.43587009225,10263.3190402218,8526.31509568738,12133.2813386329,1.45316264319766,1.15617646341693,1.88485799645445
"1985",18787.9258985587,13197.6767811858,26248.884859376,2966.53906917728,2493.71268768061,3472.46982673703,5826.32245674565,4349.74264466118,7728.1564930221,1.92574403544994,1.4224160334543,2.58354633528595
"1986",8814.86801221982,6481.65351033228,11777.2000997461,2069.3510044397,1773.8274951401,2435.60134189272,3405.42054779994,2556.20013753809,4551.41264710389,2.02284205543266,1.51843557241429,2.75837233992417
"1987",29268.1159046825,22549.011537373,39093.8135294278,1472.31797347958,1261.80361779409,1698.42055612452,2236.59794341055,1608.02267415554,4077.79965487664,1.66161852522987,1.18807309957164,2.39442781852824
"1988",154128.822117699,116724.17939597,196276.045453023,2850.87704701369,2391.25101357146,3396.4623899676,2952.95989914725,2080.59190577021,5037.9580150442,1.38299329588495,1.01309416627361,1.90178699813485
"1989",27849.299774047,21874.4552152263,35332.6881189758,10258.0463756349,8203.53992223837,12585.0155129436,4734.2805053963,3423.05722550258,6885.39722886509,1.37551098903035,1.03906031773837,1.96378099594718
"1990",11753.5587106553,9392.96472051123,15166.5141280231,11271.5644656393,8970.40234265842,14186.4860691628,10886.9684749116,8199.77397599703,14135.9453467131,1.9716713512112,1.55999924977331,2.68195423679221
"1991",4920.50002670285,3606.53818866716,6672.83240240424,3910.09056172535,3340.97854207994,4553.07168935227,8051.15426864009,6467.87228101673,10217.7697664234,2.97029580114927,2.355154747092,3.99836036993764
