GOMHADDOCK 
102 
NEFSC_Spring 
1977 2016 
1 1 0.33 0.33 
1 9 
1 1312.20009888 4242.20023932 42.5000041008 1718.89992924 502.799995092 697.800005892 0 0 0
1 107.006290792 857.7504514 440.62591024 38.30224902 255.11508156 0 0 0 0
1 0 0 1461.20012418 1577.39988945 311.000006427 244.700015886 0 0 0
1 1319.89997046 184.900004628 229.499990235 684.70009419 274.199998112 77.499997789 0 0 0
1 1389.3998925 1377.1000375 722.0999525 320.40000075 410.90000075 164.69999975 34.6999987 49.10000575 56.60001225
1 0 602.1763998 1092.0574478 561.97811875 64.29750303 243.99047933 0 0 0
1 1736.2615264 154.1965824 1457.26748416 491.3891264 428.990486464 0 197.895602304 0 33.1992638592
1 24.301770777 697.05081175 84.906192887 374.7273705 135.00983765 0 0 56.104085041 0
1 0 417.08130822 1350.0393069 70.896807522 231.98963496 63.297159318 62.497188168 24.79888359 0
1 63.892789882 0 190.87843401 465.84740358 0 45.594851465 91.18970293 28.696764967 0
1 44.99999866 35.30000318 34.39999816 0 0 0 0 0 0
1 54.40000059 0 0 28.40000947 152.29998994 0 0 0 0
1 0 44.49999586 14.99999638 0 29.70000096 14.99999638 0 0 0
1 14.9 0 0 0 0 0 0 0 0
1 17.80000292 37.19999854 37.19999854 0 0 0 0 0 0
1 106.1000065 0 0 136.3999935 0 0 0 0 0
1 326.500026 183.4999828 0 0 36.299997505 18.19999934 0 0 0
1 92.19997614 227.69999431 139.89999085 43.099998468 0 0 0 0 0
1 552.44521603 300.07021422 99.190170688 28.697159167 0 0 0 28.697159167 0
1 0 45.68806422 183.3520589 153.55987688 0 0 0 0 0
1 970.29989256 262.90006191 322.10001333 753.39995343 87.699997977 27.900008064 0 0 0
1 100.55929709 57.87657743 0 77.36869028 11.295427787 0 0 0 0
1 4663.90010595 108.99998359 200.000011575 36.3000022345 281.199974045 55.10002417 0 0 0
1 1293.0713264 1466.1676078 1218.6731214 181.59596826 123.09729614 63.99859984 175.39612538 0 0
1 91.396913155 158.094649908 1369.45385343 615.97912202 218.292618981 241.091845071 90.596937193 53.498192598 122.495867644
1 4132.25770308 258.10363791 751.6103352 1772.92450794 122.901737448 34.2004781802 27.900393291 45.5006353188 0
1 449.78876472 260.493490072 113.597160784 134.796633464 2526.33688784 254.393632184 152.096207488 44.598864616 61.49847876
1 143.90000103 0 193.29995167 27.199997478 119.199999116 782.40000098 45.499993728 0 18.20000281
1 12.899999445 214.79999327 0 123.99994946 101.100000422 274.2999995 316.60000647 0 36.199997438
1 224.105693625 95.602410325 2068.15248875 398.01024025 130.50332365 24.0006065725 252.10637695 682.5172235 72.5018377
1 194.82022455 106.2109937 35.403671002 298.73090835 0 37.303864052 36.203750254 35.703695895 220.92290185
1 54.500008421 708.49991897 507.40008376 0 379.60008786 0 33.400001976 64.799997623 368.49990139
1 40.199990715 111.499998154 527.09992335 274.49990582 49.800007967 686.09994532 0 16.9000004772 212.20004404
1 128.900009576 15.8000007048 9.9000002348 164.100009957 162.600001876 63.599999528 986.79994361 0 510.59991606
1 694.64503905 248.61615864 12.1007843508 0 31.102018809 218.11416165 0 203.01317247 136.508847234
1 663.80009337 1993.59990083 241.599982772 61.499992588 0 203.800008074 105.699983136 54.399985497 406.30009104
1 11847.07596348 1011.306446451 2037.71242296 168.601081581 45.300295845 33.7002134472 145.4009322915 100.3006496304 116.7007538259
1 6322.35384972 2582.68074778 861.193818897 3363.57558542 271.198070159 166.198852539 0 110.5991943436 160.098829461
1 2726.402754387 65062.46567457 13786.41363957 4124.503884384 17283.12001416 2084.001790455 248.5002414999 0 2554.702680114
1 2933.104113593 2375.903349759 50282.07787652 5149.807341519 1878.002537626 4501.706708622 134.1001669713 33.40005180787 195.6002897434
NEFSC_Fall 
1977 2016 
1 1 0.8 0.8 
1 9 
1 4114.6001243 4169.3004265 159.10003003 1349.3004448 157.20003568 294.30003269 0 0 147.20004901
1 0 2426.69942398 6940.8997723 231.699978432 998.499957676 1327.29964796 147.500035254 0 170.799960058
1 531.20000784 136.499976396 1350.09982677 3432.69968265 632.400032919 502.500027342 141.900013887 0 23.0000001768
1 5595.90005499 376.599993549 0 354.99999606 1335.49963944 744.400017984 231.500036547 204.499972494 115.500020169
1 0 0 2561.50013952 401.100020736 1081.9999232 1279.30017792 0 256.900017664 0
1 550.71664431 840.92566257 1031.33139809 440.51325283 65.902013611 0 127.403864826 87.00264286 145.504422224
1 699.62149225 63.601944965 788.2242784 661.3202581 498.5151974 241.90744063 85.50261454 215.806643535 0
1 260.58783738 675.46813524 0 385.78194109 0 466.57803058 0 44.197914804 292.48622591
1 124.700006739 472.69998633 3510.59992107 21.2999998521 255.600008445 184.899994134 464.299975017 0 75.800001105
1 18.20000124 0 94.799967 428.69997774 129.0000045 36.600000006 0 73.300002678 0
1 0 228.2000165 144.7000644 160.1999926 86.40000519 362.4999567 149.2000059 0 165.8000495
1 0 0 60.50001552 29.30000184 102.79998816 0 73.99999164 152.20000284 0
1 74.42093568 74.52099552 23.506617408 18.305153856 58.51646496 82.42320096 23.506617408 0 0
1 40.59999284 0 92.8000044 0 0 0 24.79999679 23.50000597 0
1 65.09999628 0 0 46.50000372 0 0 0 0 0
1 181.313664 0 28.686336 0 0 0 0 0 0
1 585.79995216 279.600006 39.799996648 37.100004528 18.500002232 0 0 0 0
1 57.5612433 0 0 0 0 0 45.46937835 0 45.46937835
1 118.000004211 757.00005182 230.79998121 45.500005412 44.699994631 0 0 0 28.699999457
