Catch in Numbers (thousands)
1 2
1977 2016 
1 9 
1
39.789 1762.503 53.185 366.897 184.548 189.247 0 0 2.399
0 374.651 2291.101 172.377 362.953 208.673 10.599 0 5.299
0 67.306 559.649 1577.138 183.116 99.109 45.304 10.901 0
0 884.745 104.094 755.753 1366.715 143.791 95.594 27.798 25.798
2.1 1604.535 721.526 293.67 342.965 545.044 92.191 117.388 27.097
30.403 620.666 1519.561 620.766 100.611 301.032 477.551 107.411 75.908
10.798 12.398 836.342 976.116 791.151 148.572 252.952 348.034 115.678
1.2 88.991 49.895 597.942 256.675 364.965 62.194 64.794 147.586
0.9 30.201 349.61 85.902 356.21 152.004 242.007 47.401 54.602
4.3 10.801 183.509 358.817 81.304 114.006 86.404 102.505 14.701
0 20.601 34.702 106.106 48.803 34.402 56.903 33.802 16.501
0.3 0.501 12.416 12.315 54.869 55.67 7.61 15.019 4.105
1.4 23.2 3.5 42.401 19.3 24 15 0.8 0.9
6.996 1.999 143.011 1.699 28.782 17.589 27.483 4.097 0
3.102 7.204 16.308 58.63 28.414 27.914 12.606 5.803 3.102
1.801 13.107 94.447 36.518 19.11 2.201 1.101 0 1.901
3.695 20.073 36.25 22.969 9.886 10.985 4.594 1.698 1.198
6.506 23.72 44.538 13.612 3.403 9.208 5.705 1.701 0.701
2.701 71.314 90.517 75.715 10.202 6.301 4.701 4.301 3.001
2.798 23.483 129.405 56.459 16.388 4.097 7.095 5.596 1.199
1.7 7.298 166.76 256.738 90.078 18.895 6.898 2.799 2.299
5.801 23.802 25.103 132.713 192.819 52.705 17.402 8.601 7.601
5.299 3.8 39.495 65.792 96.789 69.192 38.496 7.099 5.899
2.4 68.593 66.093 106.79 65.094 128.487 72.093 31.797 25.697
0.3 29.505 235.144 133.625 96.818 87.316 80.715 40.408 24.104
0.4 2.401 27.807 275.371 117.13 110.429 32.108 70.418 68.018
0.1 10.799 6.9 54.096 506.866 90.494 62.996 21.599 70.295
2.399 3.899 18.496 33.092 73.683 516.477 59.086 33.692 50.588
0.2 50.299 8.3 49.499 84.898 138.097 534.49 53.699 71.799
1.3 2.3 129.782 6.999 53.593 71.69 83.689 369.65 61.092
7.799 25.898 17.998 334.568 11.399 54.595 43.296 87.792 372.164
0.1 16.999 53.796 19.398 411.167 4.9 42.497 29.698 224.882
0.1 3.7 41.702 51.602 15.101 295.014 5.3 32.001 147.207
2.6 7.299 14.998 38.496 51.594 18.898 294.966 3.6 135.984
6.4 19.999 4.6 4.7 50.899 47.099 16.2 180.795 93.397
2.9 129.217 52.107 21.003 12.302 67.609 37.805 13.802 203.927
26.398 49.897 355.076 63.196 26.798 10.599 57.896 30.698 97.893
40.406 135.721 109.017 528.083 34.905 13.402 5.101 30.505 54.209
5.201 322.943 339.045 112.815 350.147 21.203 10.601 1.6 21.603
6.801 30.706 1333.881 452.495 125.726 530.412 14.403 4.101 20.104
