"Year","Frep","Low","High","SSB","Low","High","R","Low","High","PredCatch"
1982,0.37976,0.310752641129298,0.464091494366395,16335,14483.581581659,18423.082957457,20385,17134.1359125697,24252.6513808702,5853.681
1983,0.57403,0.476440584407596,0.691608674163876,14604,13093.8864858127,16288.2743966879,11712,9678.13694341166,14173.2799196831,7847.688
1984,1.0381,0.887110738121449,1.21478814728592,9641.3,8613.79280675083,10791.3746911987,17758,15408.6395801682,20465.5681872051,8732.878
1985,0.75127,0.616119261870014,0.91606714451183,7235.4,6389.51503149823,8193.26864432223,17914,15488.3890668296,20719.4818399335,5081.041
1986,0.58027,0.474322383034483,0.70988273997502,8082.2,7220.44038765245,9046.81062829713,23584,20633.2710659436,26956.7076505891,3971.266
1987,0.80651,0.669707676421241,0.971257166374284,8616,7725.01210854332,9609.75270419328,15839,13677.4164451411,18342.200956316,5692.088
1988,1.1406,0.966032497387149,1.34671283162705,7262.5,6507.53786772359,8105.04791859942,26984,24071.9895160714,30248.2790429045,6663.745
1989,0.72875,0.604204041918543,0.878968900660876,5511,4894.505195944,6205.14633944368,10982,9431.14261617022,12787.8804200476,3952.087
1990,0.84068,0.70217117720882,1.00651078446334,7265.7,6555.93167001813,8052.31035756875,7550.6,6390.93375344632,8920.69336961229,5221.717
1991,0.89222,0.755139688432429,1.05418446493325,5098.3,4550.66450375698,5711.83897836036,11467,10015.6187509898,13128.7035049138,3955.547
1992,0.86955,0.734848362760322,1.02894316816572,3646.5,3242.1474832654,4101.28235024264,8341.7,7164.38551667724,9712.48109527644,2831.205
1993,0.93841,0.789213347960472,1.11581149808949,3467.4,3086.57786548493,3895.20798890038,12907,11358.4090509987,14666.7238564852,2926.782
1994,0.72865,0.590887806315741,0.898530680147927,3006.1,2630.02688426326,3435.94860724452,16284,14392.4580770345,18424.1395445243,2332.367
1995,0.4201,0.332201137041195,0.531256489884063,4507.4,3989.58737464834,5092.42005554291,25870,23308.2843633696,28713.2630427222,1887.882
1996,0.4354,0.349020792588765,0.543157210187661,7689.8,6895.69142131011,8575.358209513,18439,16316.3150098976,20837.8375137864,3401.076
1997,0.17056,0.135854879699535,0.214130796511239,11046,10005.6167334468,12194.5622394401,11431,9796.36274812462,13338.3955208288,1718.249
1998,0.28558,0.232861217331958,0.350234089362064,11621,10542.2407264016,12810.1458223954,17228,15146.9354295059,19594.9857567777,2958.871
1999,0.17473,0.141947097434552,0.215084164817649,13121,11896.7082996401,14471.2837083858,17717,15602.0576215601,20118.6341323493,2167.051
2000,0.26457,0.218207528154416,0.320783088888051,14299,13037.5473599031,15682.5049494217,12539,10863.6853418224,14472.6689012907,3344.661
2001,0.30739,0.255619782126818,0.36964514762446,14521,13221.7892495478,15947.8749071131,8621.3,7373.43481237547,10080.3513669438,3955.389
2002,0.3725,0.308423476749343,0.449888742136085,13113,11893.8367671624,14457.1320732043,7376.5,6389.8061151982,8515.55606993753,4686.306
2003,0.56729,0.480939290880959,0.669144630521892,11213,10126.4281281581,12416.1616918393,5971.2,5162.25371384459,6906.91148022745,5821.869
2004,0.35894,0.297014035438424,0.43377722338886,7215.9,6437.93050607323,8087.8805325532,5087.1,4378.23819491791,5910.7305856586,2773.849
2005,0.37854,0.310010398616293,0.462218468282274,6683.6,5964.78453628454,7489.03982839005,3487.9,2908.29066418101,4183.0228868908,2304.823
2006,0.19478,0.155764245467923,0.243568402273762,6181.9,5475.90441760956,6978.91794588385,6255.6,5369.69811703513,7287.65947490675,1124.854
2007,0.17399,0.138999445842604,0.217788782656581,5912.3,5213.88664254392,6704.26760044497,12220,10802.2516033684,13823.8216885669,997.8122
2008,0.22479,0.179712805537359,0.281173864872393,5215.1,4622.15788557118,5884.10622988469,17782,15941.8767041991,19834.5232413392,1195.615
2009,0.3087,0.249551276518503,0.381868172864002,6061.2,5421.2316480882,6776.7156662556,11630,10210.340281842,13247.0511526966,2020.309
2010,0.21206,0.170329952963567,0.264013714661324,7485,6749.837860799,8300.23271008885,5818.4,4894.32873533745,6916.94007302226,1670.353
2011,0.25289,0.20629149254822,0.310014491194062,7609.7,6855.57695337585,8446.77763575901,8133.1,7025.50582073272,9415.31005707731,2049.316
2012,0.33195,0.270454532092718,0.407428197439946,6854.2,6140.43232187922,7650.93647764889,5817.6,4892.73678224152,6917.28806725114,2211.909
2013,0.30293,0.242106945014012,0.37903326108505,6619.6,5860.04737469308,7477.60237387075,4850.4,3952.28848642558,5952.59689185216,1880.556
2014,0.2662,0.207338865418044,0.341771138069674,5752.1,4996.64635288551,6621.77229951301,5052.2,3960.93586727593,6444.11464746947,1332.156
2015,0.14886,0.114808459095937,0.193011035724146,6429.1,5465.67082179156,7562.35202551982,2284.9,1470.02517545211,3551.48204070338,925.021
2016,0.088734,0.0676180278983708,0.116444134807275,5913.5,4952.14811886716,7061.47744587243,8576.7,5433.53131482197,13538.1170417364,486.489
