"Year","Index","Age","logObs","Pred"
2014,1,"1",2.77701651138175,4.79775131200031
2014,1,"2",5.75856728763227,5.55692616783879
2014,1,"3",6.81024263582405,6.03394669064935
2014,1,"4",7.15295005372194,6.12011661950815
2014,1,"5",5.83815309932573,5.45454042418336
2014,1,"6",6.53816899031772,5.54725096999273
2014,1,"7",6.36088604463331,5.90874385653858
2014,2,"1",6.23277493381354,4.62606847897797
2014,2,"2",6.05511023028551,4.76586310388891
2014,2,"3",4.27333467694192,4.97501232559235
2014,2,"4",5.52582943145921,5.22448769924639
2014,2,"5",2.88190817095178,4.87474068860489
2014,2,"6",3.89161645067393,5.22368099491472
2014,2,"7",6.2559449144324,5.74212176919538
2014,3,"2",4.05781887608459,5.32094302385404
2014,3,"3",5.85180552800299,6.00704731734825
2014,3,"4",6.19261194975829,6.43509439278132
2014,3,"5",6.12866023556371,5.97482167940086
2014,3,"6",5.96376429593839,6.13854875610527
2014,3,"7",6.36497269161121,6.51986077906713
2015,1,"2",3.5127983611616,5.83313107643087
2015,1,"3",4.42557691404483,6.15358109245199
2015,1,"4",4.93697432328993,5.999528768069
2015,1,"5",5.03682274665286,5.76939960561616
2015,1,"6",2.94790660938608,5.01574991244303
2015,1,"7",5.19180053614981,5.97498272109538
2015,2,"3",5.06447154202898,5.094646727395
2015,2,"4",5.33210376633159,5.10389984780724
2015,2,"5",5.3005477930465,5.18959987003768
2015,2,"6",2.21931215970393,4.69217993736502
2015,2,"7",6.00194022369291,5.80836063375217
2015,3,"2",2.72595555622113,5.59714793244612
2015,3,"3",3.9488754623983,6.12668171915089
2015,3,"4",5.35621353989145,6.31450654134217
2015,3,"5",5.3734665007449,6.28968086083366
2015,3,"6",4.37996185657596,5.60704769855557
2015,3,"7",5.19476070046044,6.58609964362392
2016,1,"1",3.85471156712422,4.5950615137334
2016,1,"2",2.58036857912021,5.45195343136692
2016,1,"3",4.71221991987312,6.44435074082484
2016,1,"4",5.0324295154974,6.18215940780985
2016,1,"5",5.42701382037264,5.72530760598797
2016,1,"6",5.48775087783986,5.40809155366899
2016,1,"7",5.74629580969879,5.91375298547557
2016,2,"1",5.75171293860705,4.42337868071106
2016,2,"2",4.03198086395799,4.66089036741705
2016,2,"3",6.04535907608849,5.38541637576785
2016,2,"4",3.67429202617636,5.28653048754809
2016,2,"5",3.86747692255766,5.1455078704095
2016,2,"6",2.89574618840288,5.08452157859098
2016,2,"7",4.14758090045654,5.74713089813237
2016,3,"1",0.973427000069744,4.37506207251514
2016,3,"2",3.1850708763131,5.21597028738217
2016,3,"3",6.18779352563469,6.41745136752374
2016,3,"4",7.19649162216987,6.49713718108302
2016,3,"5",6.80458116793084,6.24558886120547
2016,3,"6",6.30207148089695,5.99938933978154
2016,3,"7",7.32961209026533,6.52486990800412
