# ASAP VERSION 3.0
#
#
#
#
# Number of Years
45
# First Year
1965
# Number of Ages
8
# Number of Fleets
2
# Number of Selectivity Blocks
2
# Number of Available Indices
8
# Natural Mortality
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
  0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500   0.3500 
