Mean Weight in Stock (kilograms)
1 4
1931 2016 
1 9 
1
0.7045 0.6598 0.9501 1.1664 1.4322 1.7215 2.0511 2.4223 3.03
0.5993 0.7984 0.9221 1.4655 1.6091 1.9009 2.3468 2.6016 3.2
0.4644 0.6835 1.0712 1.2441 1.7744 2.1253 2.3211 2.6639 2.6
0.2918 0.6279 0.9082 1.4183 1.5764 1.9106 2.4639 2.6478 2.98
0.3467 0.6045 0.9437 1.3446 1.6331 1.8615 2.3241 2.6621 3.42
0.3905 0.6104 1.0175 1.3796 1.6589 1.9342 2.1571 2.5948 3.32
0.3565 0.6661 1.0022 1.3449 1.7397 1.9408 2.4277 2.6904 3.56
0.4628 0.6462 1.0917 1.4773 1.812 2.1123 2.4181 2.7848 3.71
0.4562 0.6776 1.0132 1.4989 1.8668 2.3145 2.4735 2.8113 3.42
0.4715 0.7122 1.0205 1.3697 1.7512 2.1525 2.6818 2.8716 3.87
0.4219 0.6651 1.0334 1.4121 1.7243 2.0784 2.4996 2.915 3.52
0.4389 0.6409 0.9532 1.3236 1.6385 1.9484 2.4695 2.9001 3.38
0.4192 0.6161 0.8844 1.2824 1.5708 1.7977 2.1795 2.7382 3.37
0.5327 0.645 0.892 1.1773 1.6353 1.9758 2.221 2.6803 3.68
0.5001 0.7217 0.996 1.3082 1.6438 2.1052 2.4928 2.9035 3.35
0.4389 0.6726 1.004 1.4217 1.695 2.0699 2.5296 2.9704 4.18
0.5396 0.6161 0.9471 1.39 1.8146 2.0782 2.4887 2.8744 3.32
0.4389 0.6234 0.8713 1.3308 1.7673 2.1788 2.5196 2.9692 3.5
0.4812 0.6161 0.8144 1.2238 1.7285 2.1578 2.5282 2.9339 3.69
0.337 0.606 0.8838 1.1475 1.61 2.0846 2.498 2.9778 3.42
0.4645 0.5486 0.8037 1.2239 1.543 2.0523 2.5089 2.8436 3.3
0.4261 0.6047 0.8112 1.107 1.5473 1.9934 2.4379 2.9657 3.49
0.4648 0.5589 0.8054 1.0576 1.4456 1.8585 2.2938 2.6236 3.31
0.3204 0.6508 0.7589 1.0926 1.3316 1.7171 2.1272 2.3998 3.08
0.482 0.6043 0.9119 1.0775 1.4563 1.7046 2.0548 2.3806 2.96
0.3043 0.698 0.9291 1.2208 1.4809 1.886 2.1768 2.5849 3.62
0.4382 0.5797 0.9656 1.211 1.5629 1.8804 2.2657 2.5944 3.11
0.5948 0.6654 0.9466 1.2241 1.5798 1.9956 2.3389 2.6573 3.39
0.4656 0.7547 0.9711 1.2744 1.5588 1.9643 2.4047 2.8322 3.52
0.5071 0.6735 1.0183 1.3351 1.6685 2.1086 2.5316 2.8945 3.78
0.4067 0.7099 0.9482 1.3707 1.7025 2.0831 2.5048 2.9098 3.24
0.4254 0.6648 0.9481 1.251 1.651 2.0004 2.3627 2.5797 3.29
0.4724 0.6854 1.0015 1.2542 1.5391 1.9508 2.2425 2.7402 3.1
0.4256 0.6878 0.9871 1.299 1.5527 1.8376 2.2716 2.4908 2.97
0.517 0.5874 0.9246 1.2296 1.5453 1.8065 2.1313 2.5267 3.11
0.528 0.6507 0.7836 1.1392 1.5149 1.8593 2.1301 2.5468 3.18
0.5958 0.6372 0.8328 1.0248 1.3376 1.8668 2.1867 2.4627 3.1
0.5131 0.7312 0.8573 1.1198 1.3611 1.7268 2.1808 2.4601 2.86
0.3327 0.6784 0.9439 1.3321 1.5199 1.7676 2.3004 2.6338 3.63
0.5895 0.8126 0.9755 1.4571 1.9238 2.0451 2.2659 2.853 3.75
0.5404 0.8552 1.2898 1.457 2.1477 2.4807 2.6417 2.8281 3.72
0.481 0.8307 1.3387 1.6347 2.052 2.6417 2.9323 3.1694 3.66
0.4514 0.7991 1.2757 1.9251 2.2173 2.8217 3.1601 3.4368 3.94
0.6171 0.7975 1.3692 1.9146 2.4552 3.0102 3.6503 3.6615 4.26
0.4906 0.84 1.3145 2.0055 2.2592 2.8845 3.8781 4.05 4.33
0.3418 0.7835 1.1671 1.801 2.4246 2.6031 3.2937 4.322 4.94
0.398 0.7314 1.194 1.7367 2.3308 2.9221 3.5752 3.8419 4.99
0.3858 0.7058 1.2669 1.7139 2.4605 2.9511 3.289 3.8706 5.11
0.398 0.728 1.0969 1.7407 2.2628 2.9598 3.4725 3.5738 4.87
0.4373 0.7058 1.1 1.4881 2.0937 2.6605 3.3621 3.6684 3.87
0.2473 0.6917 1.0796 1.4881 1.9947 2.4295 3.2345 3.8137 4.44
0.1022 0.6151 1.1232 1.5268 2.0826 2.5195 2.9686 3.833 4.09
0.1976 0.4737 1.1528 1.629 2.0383 2.5061 2.995 3.2995 4.27
0.1905 0.551 1.1603 1.5834 2.0065 2.4291 2.8007 3.329 3.72
0.1955 0.5716 1.1308 1.6167 2.1217 2.4462 2.8584 3.3183 3.8
0.3313 0.557 1.1603 1.5949 2.2514 2.6385 2.8375 3.2539 3.78
0.2848 0.6111 1.1594 1.6492 2.0292 2.5948 2.9235 3.3405 4.29
0.2885 0.6492 1.0546 1.55 2.0298 2.3479 2.7948 3.2465 3.96
0.3918 0.6114 1.2043 1.5487 1.9269 2.3009 2.8174 3.2516 3.82
0.4672 0.717 1.1477 1.6231 1.948 2.3739 2.6873 3.1125 4.16
0.4086 0.8767 1.1277 1.6399 1.9712 2.368 2.6968 2.9266 4.337
0.365 0.8262 1.403 1.5224 1.993 2.345 2.8014 3.0979 4.267
0.5117 0.793 1.4249 1.8863 1.9356 2.3968 2.5832 3.044 4.014
0.3039 0.8487 1.3859 1.9538 2.3886 2.4043 2.7616 3.1656 4.546
0.2682 0.6575 1.2757 1.824 2.3697 2.7199 2.989 2.995 3.981
0.3082 0.6863 1.2032 1.6543 2.1698 2.5425 3.1041 3.3934 3.712
0.2727 0.6746 1.3622 1.6825 2.0168 2.4335 2.8258 3.4014 3.655
0.3481 0.6346 1.2174 1.7999 2.1004 2.439 2.7766 3.0886 4.07
0.5245 0.7501 1.2158 1.6485 2.0117 2.336 2.6925 2.9999 3.682
0.4996 0.8765 1.2696 1.7002 2.0301 2.2377 2.5279 2.8402 3.298
0.2245 0.8825 1.2857 1.6025 2.0207 2.3851 2.4962 2.73 3.411
0.2094 0.5708 1.2518 1.591 1.8489 2.3101 2.8105 2.8394 3.338
0.2088 0.4442 1.1125 1.4684 1.794 1.9974 2.4969 3.1084 3.166
0.1298 0.3188 0.8048 1.4269 1.6398 1.9034 2.059 2.4939 2.914
0.1107 0.3464 0.6439 1.206 1.5806 1.7466 1.9917 2.1014 2.631
0.1326 0.2931 0.7333 1.058 1.5289 1.7239 1.8581 2.0474 2.3078
0.0933 0.2828 0.6678 1.044 1.2032 1.6218 1.8028 1.7909 2.105
0.2379 0.3747 0.6422 1.0689 1.2547 1.4676 1.6654 1.8814 2.14
0.4567 0.5522 0.8683 1.1133 1.3094 1.4519 1.6206 1.8948 2.1286
0.1201 0.6113 0.945 1.108 1.2996 1.4539 1.5663 1.6958 2.1881
0.1628 0.4271 0.8405 1.1351 1.2732 1.3907 1.5247 1.6129 2.0487
0.0917 0.3108 0.8999 1.1054 1.2687 1.3888 1.4703 1.5569 1.724
0.2208 0.3221 0.6019 1.0969 1.2264 1.3167 1.4832 1.5679 1.7215
0.1106 0.3704 0.6727 0.8968 1.1928 1.2636 1.4059 1.4913 1.769
0.0585 0.215 0.5861 0.8742 1.0335 1.2062 1.3632 1.6717 1.8246
0.1499 0.1763 0.4677 0.825 1.0612 1.1825 1.3417 1.6594 1.7352
